instrument,horizon,class,n,frac,below_floor,year
ES,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2021.0
ES,30,DIRECT_BEARISH_EXPANSION,60,0.23255813953488372,False,2022.0
ES,30,INITIAL_UPSIDE_BEARISH_REVERSAL,51,0.19767441860465115,False,2022.0
ES,30,DIRECT_BULLISH_EXPANSION,49,0.18992248062015504,False,2022.0
ES,30,TWO_SIDED_BALANCED,29,0.1124031007751938,False,2022.0
ES,30,INITIAL_DOWNSIDE_BULLISH_REVERSAL,22,0.08527131782945736,False,2022.0
ES,30,CONTINUATION_EXPANSION_PROXY_DIRECTION,22,0.08527131782945736,False,2022.0
ES,30,LATER_ORDERED_REVERSAL_AFTER_PROXY,14,0.05426356589147287,True,2022.0
ES,30,LATER_OPPOSITE_SIDE_TAKEOVER,9,0.03488372093023256,True,2022.0
ES,30,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
ES,60,DIRECT_BULLISH_EXPANSION,253,0.20653061224489797,False,
ES,60,DIRECT_BEARISH_EXPANSION,245,0.2,False,
ES,60,INITIAL_UPSIDE_BEARISH_REVERSAL,213,0.17387755102040817,False,
ES,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,156,0.1273469387755102,False,
ES,60,TWO_SIDED_BALANCED,125,0.10204081632653061,False,
ES,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,90,0.07346938775510205,False,
ES,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,72,0.05877551020408163,False,
ES,60,LATER_OPPOSITE_SIDE_TAKEOVER,61,0.04979591836734694,False,
ES,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,10,0.00816326530612245,True,
ES,60,DIRECT_BEARISH_EXPANSION,40,0.20408163265306123,False,2018.0
ES,60,DIRECT_BULLISH_EXPANSION,40,0.20408163265306123,False,2018.0
ES,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,27,0.1377551020408163,False,2018.0
ES,60,INITIAL_UPSIDE_BEARISH_REVERSAL,24,0.12244897959183673,False,2018.0
ES,60,LATER_OPPOSITE_SIDE_TAKEOVER,19,0.09693877551020408,True,2018.0
ES,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,15,0.07653061224489796,True,2018.0
ES,60,TWO_SIDED_BALANCED,15,0.07653061224489796,True,2018.0
ES,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,14,0.07142857142857142,True,2018.0
ES,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.01020408163265306,True,2018.0
ES,60,DIRECT_BEARISH_EXPANSION,66,0.2558139534883721,False,2019.0
ES,60,DIRECT_BULLISH_EXPANSION,62,0.24031007751937986,False,2019.0
ES,60,INITIAL_UPSIDE_BEARISH_REVERSAL,39,0.1511627906976744,False,2019.0
ES,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,34,0.13178294573643412,False,2019.0
ES,60,TWO_SIDED_BALANCED,25,0.09689922480620156,False,2019.0
ES,60,LATER_OPPOSITE_SIDE_TAKEOVER,14,0.05426356589147287,True,2019.0
ES,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,9,0.03488372093023256,True,2019.0
ES,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,8,0.031007751937984496,True,2019.0
ES,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2019.0
ES,60,DIRECT_BULLISH_EXPANSION,54,0.21176470588235294,False,2020.0
ES,60,INITIAL_UPSIDE_BEARISH_REVERSAL,45,0.17647058823529413,False,2020.0
ES,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,35,0.13725490196078433,False,2020.0
ES,60,DIRECT_BEARISH_EXPANSION,33,0.12941176470588237,False,2020.0
ES,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,28,0.10980392156862745,False,2020.0
ES,60,TWO_SIDED_BALANCED,26,0.10196078431372549,False,2020.0
ES,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,17,0.06666666666666667,True,2020.0
ES,60,LATER_OPPOSITE_SIDE_TAKEOVER,14,0.054901960784313725,True,2020.0
ES,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.011764705882352941,True,2020.0
ES,60,DIRECT_BULLISH_EXPANSION,57,0.22093023255813954,False,2021.0
ES,60,DIRECT_BEARISH_EXPANSION,51,0.19767441860465115,False,2021.0
ES,60,INITIAL_UPSIDE_BEARISH_REVERSAL,48,0.18604651162790697,False,2021.0
ES,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,35,0.13565891472868216,False,2021.0
ES,60,TWO_SIDED_BALANCED,25,0.09689922480620156,False,2021.0
ES,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,19,0.07364341085271318,True,2021.0
ES,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,16,0.06201550387596899,True,2021.0
ES,60,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
ES,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2021.0
ES,60,INITIAL_UPSIDE_BEARISH_REVERSAL,57,0.22093023255813954,False,2022.0
ES,60,DIRECT_BEARISH_EXPANSION,55,0.2131782945736434,False,2022.0
ES,60,DIRECT_BULLISH_EXPANSION,40,0.15503875968992248,False,2022.0
ES,60,TWO_SIDED_BALANCED,34,0.13178294573643412,False,2022.0
ES,60,INITIAL_DOWNSIDE_BULLISH_REVERSAL,25,0.09689922480620156,False,2022.0
ES,60,CONTINUATION_EXPANSION_PROXY_DIRECTION,20,0.07751937984496124,False,2022.0
ES,60,LATER_ORDERED_REVERSAL_AFTER_PROXY,16,0.06201550387596899,True,2022.0
ES,60,LATER_OPPOSITE_SIDE_TAKEOVER,9,0.03488372093023256,True,2022.0
ES,60,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
NQ,1,DIRECT_BULLISH_EXPANSION,413,0.33659331703341483,False,
NQ,1,DIRECT_BEARISH_EXPANSION,385,0.31377343113284434,False,
NQ,1,TWO_SIDED_BALANCED,233,0.18989405052974734,False,
NQ,1,SAME_BAR_BULLISH_REVERSAL_PROXY,110,0.08964955175224124,False,
NQ,1,SAME_BAR_BEARISH_REVERSAL_PROXY,73,0.059494702526487364,False,
NQ,1,SAME_BAR_DUAL_SIDED_AMBIGUOUS,13,0.010594947025264874,True,
NQ,1,DIRECT_BEARISH_EXPANSION,63,0.32142857142857145,False,2018.0
NQ,1,DIRECT_BULLISH_EXPANSION,63,0.32142857142857145,False,2018.0
NQ,1,TWO_SIDED_BALANCED,31,0.15816326530612246,False,2018.0
NQ,1,SAME_BAR_BULLISH_REVERSAL_PROXY,24,0.12244897959183673,False,2018.0
NQ,1,SAME_BAR_BEARISH_REVERSAL_PROXY,9,0.04591836734693878,True,2018.0
NQ,1,SAME_BAR_DUAL_SIDED_AMBIGUOUS,6,0.030612244897959183,True,2018.0
NQ,1,DIRECT_BULLISH_EXPANSION,92,0.35797665369649806,False,2019.0
NQ,1,DIRECT_BEARISH_EXPANSION,92,0.35797665369649806,False,2019.0
NQ,1,TWO_SIDED_BALANCED,49,0.19066147859922178,False,2019.0
NQ,1,SAME_BAR_BULLISH_REVERSAL_PROXY,16,0.0622568093385214,True,2019.0
NQ,1,SAME_BAR_BEARISH_REVERSAL_PROXY,7,0.027237354085603113,True,2019.0
NQ,1,SAME_BAR_DUAL_SIDED_AMBIGUOUS,1,0.0038910505836575876,True,2019.0
NQ,1,DIRECT_BULLISH_EXPANSION,77,0.29844961240310075,False,2020.0
NQ,1,DIRECT_BEARISH_EXPANSION,66,0.2558139534883721,False,2020.0
NQ,1,TWO_SIDED_BALANCED,60,0.23255813953488372,False,2020.0
NQ,1,SAME_BAR_BEARISH_REVERSAL_PROXY,27,0.10465116279069768,False,2020.0
NQ,1,SAME_BAR_BULLISH_REVERSAL_PROXY,25,0.09689922480620156,False,2020.0
NQ,1,SAME_BAR_DUAL_SIDED_AMBIGUOUS,3,0.011627906976744186,True,2020.0
NQ,1,DIRECT_BULLISH_EXPANSION,88,0.34108527131782945,False,2021.0
NQ,1,DIRECT_BEARISH_EXPANSION,86,0.3333333333333333,False,2021.0
NQ,1,TWO_SIDED_BALANCED,41,0.15891472868217055,False,2021.0
NQ,1,SAME_BAR_BULLISH_REVERSAL_PROXY,26,0.10077519379844961,False,2021.0
NQ,1,SAME_BAR_BEARISH_REVERSAL_PROXY,16,0.06201550387596899,True,2021.0
NQ,1,SAME_BAR_DUAL_SIDED_AMBIGUOUS,1,0.003875968992248062,True,2021.0
NQ,1,DIRECT_BULLISH_EXPANSION,93,0.36046511627906974,False,2022.0
NQ,1,DIRECT_BEARISH_EXPANSION,78,0.3023255813953488,False,2022.0
NQ,1,TWO_SIDED_BALANCED,52,0.20155038759689922,False,2022.0
NQ,1,SAME_BAR_BULLISH_REVERSAL_PROXY,19,0.07364341085271318,True,2022.0
NQ,1,SAME_BAR_BEARISH_REVERSAL_PROXY,14,0.05426356589147287,True,2022.0
NQ,1,SAME_BAR_DUAL_SIDED_AMBIGUOUS,2,0.007751937984496124,True,2022.0
NQ,3,DIRECT_BEARISH_EXPANSION,359,0.2928221859706362,False,
NQ,3,DIRECT_BULLISH_EXPANSION,356,0.2903752039151713,False,
NQ,3,TWO_SIDED_BALANCED,165,0.13458401305057097,False,
NQ,3,CONTINUATION_EXPANSION_PROXY_DIRECTION,133,0.10848287112561175,False,
NQ,3,INITIAL_UPSIDE_BEARISH_REVERSAL,79,0.06443719412724307,False,
NQ,3,INITIAL_DOWNSIDE_BULLISH_REVERSAL,71,0.05791190864600326,False,
NQ,3,LATER_OPPOSITE_SIDE_TAKEOVER,30,0.024469820554649267,False,
NQ,3,NOT_APPLICABLE_AMBIGUOUS_PROXY,13,0.010603588907014683,True,
NQ,3,BALANCE_FAILURE_TO_EXPAND,11,0.00897226753670473,True,
NQ,3,LATER_ORDERED_REVERSAL_AFTER_PROXY,9,0.00734094616639478,True,
NQ,3,DIRECT_BULLISH_EXPANSION,56,0.2857142857142857,False,2018.0
NQ,3,DIRECT_BEARISH_EXPANSION,49,0.25,False,2018.0
NQ,3,CONTINUATION_EXPANSION_PROXY_DIRECTION,26,0.1326530612244898,False,2018.0
NQ,3,TWO_SIDED_BALANCED,26,0.1326530612244898,False,2018.0
NQ,3,INITIAL_UPSIDE_BEARISH_REVERSAL,14,0.07142857142857142,True,2018.0
NQ,3,INITIAL_DOWNSIDE_BULLISH_REVERSAL,12,0.061224489795918366,True,2018.0
NQ,3,NOT_APPLICABLE_AMBIGUOUS_PROXY,6,0.030612244897959183,True,2018.0
NQ,3,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.025510204081632654,True,2018.0
NQ,3,LATER_ORDERED_REVERSAL_AFTER_PROXY,1,0.00510204081632653,True,2018.0
NQ,3,BALANCE_FAILURE_TO_EXPAND,1,0.00510204081632653,True,2018.0
NQ,3,DIRECT_BEARISH_EXPANSION,97,0.377431906614786,False,2019.0
NQ,3,DIRECT_BULLISH_EXPANSION,75,0.2918287937743191,False,2019.0
NQ,3,TWO_SIDED_BALANCED,32,0.1245136186770428,False,2019.0
NQ,3,INITIAL_UPSIDE_BEARISH_REVERSAL,16,0.0622568093385214,True,2019.0
NQ,3,CONTINUATION_EXPANSION_PROXY_DIRECTION,14,0.054474708171206226,True,2019.0
NQ,3,INITIAL_DOWNSIDE_BULLISH_REVERSAL,13,0.05058365758754864,True,2019.0
NQ,3,LATER_OPPOSITE_SIDE_TAKEOVER,6,0.023346303501945526,True,2019.0
NQ,3,BALANCE_FAILURE_TO_EXPAND,2,0.007782101167315175,True,2019.0
NQ,3,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.0038910505836575876,True,2019.0
NQ,3,LATER_ORDERED_REVERSAL_AFTER_PROXY,1,0.0038910505836575876,True,2019.0
NQ,3,DIRECT_BULLISH_EXPANSION,72,0.2801556420233463,False,2020.0
NQ,3,DIRECT_BEARISH_EXPANSION,65,0.2529182879377432,False,2020.0
NQ,3,CONTINUATION_EXPANSION_PROXY_DIRECTION,37,0.14396887159533073,False,2020.0
NQ,3,TWO_SIDED_BALANCED,32,0.1245136186770428,False,2020.0
NQ,3,INITIAL_DOWNSIDE_BULLISH_REVERSAL,18,0.07003891050583658,True,2020.0
NQ,3,INITIAL_UPSIDE_BEARISH_REVERSAL,15,0.058365758754863814,True,2020.0
NQ,3,LATER_OPPOSITE_SIDE_TAKEOVER,10,0.038910505836575876,True,2020.0
NQ,3,BALANCE_FAILURE_TO_EXPAND,4,0.01556420233463035,True,2020.0
NQ,3,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.011673151750972763,True,2020.0
NQ,3,LATER_ORDERED_REVERSAL_AFTER_PROXY,1,0.0038910505836575876,True,2020.0
NQ,3,DIRECT_BULLISH_EXPANSION,75,0.29069767441860467,False,2021.0
NQ,3,DIRECT_BEARISH_EXPANSION,68,0.26356589147286824,False,2021.0
NQ,3,TWO_SIDED_BALANCED,36,0.13953488372093023,False,2021.0
NQ,3,CONTINUATION_EXPANSION_PROXY_DIRECTION,33,0.12790697674418605,False,2021.0
NQ,3,INITIAL_UPSIDE_BEARISH_REVERSAL,19,0.07364341085271318,True,2021.0
NQ,3,INITIAL_DOWNSIDE_BULLISH_REVERSAL,17,0.06589147286821706,True,2021.0
NQ,3,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
NQ,3,BALANCE_FAILURE_TO_EXPAND,3,0.011627906976744186,True,2021.0
NQ,3,LATER_ORDERED_REVERSAL_AFTER_PROXY,1,0.003875968992248062,True,2021.0
NQ,3,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2021.0
NQ,3,DIRECT_BEARISH_EXPANSION,80,0.31007751937984496,False,2022.0
NQ,3,DIRECT_BULLISH_EXPANSION,78,0.3023255813953488,False,2022.0
NQ,3,TWO_SIDED_BALANCED,39,0.1511627906976744,False,2022.0
NQ,3,CONTINUATION_EXPANSION_PROXY_DIRECTION,23,0.08914728682170543,False,2022.0
NQ,3,INITIAL_UPSIDE_BEARISH_REVERSAL,15,0.05813953488372093,True,2022.0
NQ,3,INITIAL_DOWNSIDE_BULLISH_REVERSAL,11,0.04263565891472868,True,2022.0
NQ,3,LATER_ORDERED_REVERSAL_AFTER_PROXY,5,0.01937984496124031,True,2022.0
NQ,3,LATER_OPPOSITE_SIDE_TAKEOVER,4,0.015503875968992248,True,2022.0
NQ,3,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
NQ,3,BALANCE_FAILURE_TO_EXPAND,1,0.003875968992248062,True,2022.0
NQ,5,DIRECT_BULLISH_EXPANSION,337,0.27510204081632655,False,
NQ,5,DIRECT_BEARISH_EXPANSION,335,0.27346938775510204,False,
NQ,5,TWO_SIDED_BALANCED,150,0.12244897959183673,False,
NQ,5,CONTINUATION_EXPANSION_PROXY_DIRECTION,119,0.09714285714285714,False,
NQ,5,INITIAL_UPSIDE_BEARISH_REVERSAL,113,0.09224489795918367,False,
NQ,5,INITIAL_DOWNSIDE_BULLISH_REVERSAL,94,0.07673469387755102,False,
NQ,5,LATER_OPPOSITE_SIDE_TAKEOVER,30,0.024489795918367346,False,
NQ,5,LATER_ORDERED_REVERSAL_AFTER_PROXY,28,0.022857142857142857,False,
NQ,5,NOT_APPLICABLE_AMBIGUOUS_PROXY,13,0.010612244897959184,True,
NQ,5,BALANCE_FAILURE_TO_EXPAND,6,0.004897959183673469,True,
NQ,5,DIRECT_BULLISH_EXPANSION,52,0.2653061224489796,False,2018.0
NQ,5,DIRECT_BEARISH_EXPANSION,44,0.22448979591836735,False,2018.0
NQ,5,CONTINUATION_EXPANSION_PROXY_DIRECTION,23,0.11734693877551021,False,2018.0
NQ,5,TWO_SIDED_BALANCED,22,0.11224489795918367,False,2018.0
NQ,5,INITIAL_UPSIDE_BEARISH_REVERSAL,21,0.10714285714285714,False,2018.0
NQ,5,INITIAL_DOWNSIDE_BULLISH_REVERSAL,18,0.09183673469387756,True,2018.0
NQ,5,NOT_APPLICABLE_AMBIGUOUS_PROXY,6,0.030612244897959183,True,2018.0
NQ,5,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.025510204081632654,True,2018.0
NQ,5,LATER_ORDERED_REVERSAL_AFTER_PROXY,4,0.02040816326530612,True,2018.0
NQ,5,BALANCE_FAILURE_TO_EXPAND,1,0.00510204081632653,True,2018.0
NQ,5,DIRECT_BEARISH_EXPANSION,89,0.3463035019455253,False,2019.0
NQ,5,DIRECT_BULLISH_EXPANSION,81,0.3151750972762646,False,2019.0
NQ,5,TWO_SIDED_BALANCED,26,0.10116731517509728,False,2019.0
NQ,5,INITIAL_UPSIDE_BEARISH_REVERSAL,20,0.07782101167315175,False,2019.0
NQ,5,INITIAL_DOWNSIDE_BULLISH_REVERSAL,17,0.06614785992217899,True,2019.0
NQ,5,CONTINUATION_EXPANSION_PROXY_DIRECTION,13,0.05058365758754864,True,2019.0
NQ,5,LATER_OPPOSITE_SIDE_TAKEOVER,6,0.023346303501945526,True,2019.0
NQ,5,LATER_ORDERED_REVERSAL_AFTER_PROXY,4,0.01556420233463035,True,2019.0
NQ,5,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.0038910505836575876,True,2019.0
NQ,5,DIRECT_BULLISH_EXPANSION,64,0.25,False,2020.0
NQ,5,DIRECT_BEARISH_EXPANSION,63,0.24609375,False,2020.0
NQ,5,CONTINUATION_EXPANSION_PROXY_DIRECTION,34,0.1328125,False,2020.0
NQ,5,INITIAL_UPSIDE_BEARISH_REVERSAL,25,0.09765625,False,2020.0
NQ,5,TWO_SIDED_BALANCED,25,0.09765625,False,2020.0
NQ,5,INITIAL_DOWNSIDE_BULLISH_REVERSAL,24,0.09375,False,2020.0
NQ,5,LATER_OPPOSITE_SIDE_TAKEOVER,10,0.0390625,True,2020.0
NQ,5,LATER_ORDERED_REVERSAL_AFTER_PROXY,5,0.01953125,True,2020.0
NQ,5,BALANCE_FAILURE_TO_EXPAND,3,0.01171875,True,2020.0
NQ,5,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.01171875,True,2020.0
NQ,5,DIRECT_BULLISH_EXPANSION,70,0.2713178294573643,False,2021.0
NQ,5,DIRECT_BEARISH_EXPANSION,61,0.2364341085271318,False,2021.0
NQ,5,TWO_SIDED_BALANCED,40,0.15503875968992248,False,2021.0
NQ,5,CONTINUATION_EXPANSION_PROXY_DIRECTION,27,0.10465116279069768,False,2021.0
NQ,5,INITIAL_UPSIDE_BEARISH_REVERSAL,23,0.08914728682170543,False,2021.0
NQ,5,INITIAL_DOWNSIDE_BULLISH_REVERSAL,21,0.08139534883720931,False,2021.0
NQ,5,LATER_ORDERED_REVERSAL_AFTER_PROXY,8,0.031007751937984496,True,2021.0
NQ,5,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
NQ,5,BALANCE_FAILURE_TO_EXPAND,2,0.007751937984496124,True,2021.0
NQ,5,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2021.0
NQ,5,DIRECT_BEARISH_EXPANSION,78,0.3023255813953488,False,2022.0
NQ,5,DIRECT_BULLISH_EXPANSION,70,0.2713178294573643,False,2022.0
NQ,5,TWO_SIDED_BALANCED,37,0.1434108527131783,False,2022.0
NQ,5,INITIAL_UPSIDE_BEARISH_REVERSAL,24,0.09302325581395349,False,2022.0
NQ,5,CONTINUATION_EXPANSION_PROXY_DIRECTION,22,0.08527131782945736,False,2022.0
NQ,5,INITIAL_DOWNSIDE_BULLISH_REVERSAL,14,0.05426356589147287,True,2022.0
NQ,5,LATER_ORDERED_REVERSAL_AFTER_PROXY,7,0.027131782945736434,True,2022.0
NQ,5,LATER_OPPOSITE_SIDE_TAKEOVER,4,0.015503875968992248,True,2022.0
NQ,5,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
NQ,10,DIRECT_BEARISH_EXPANSION,314,0.2565359477124183,False,
NQ,10,DIRECT_BULLISH_EXPANSION,307,0.2508169934640523,False,
NQ,10,INITIAL_UPSIDE_BEARISH_REVERSAL,155,0.12663398692810457,False,
NQ,10,TWO_SIDED_BALANCED,128,0.10457516339869281,False,
NQ,10,INITIAL_DOWNSIDE_BULLISH_REVERSAL,125,0.10212418300653595,False,
NQ,10,CONTINUATION_EXPANSION_PROXY_DIRECTION,105,0.0857843137254902,False,
NQ,10,LATER_ORDERED_REVERSAL_AFTER_PROXY,46,0.03758169934640523,False,
NQ,10,LATER_OPPOSITE_SIDE_TAKEOVER,30,0.024509803921568627,False,
NQ,10,NOT_APPLICABLE_AMBIGUOUS_PROXY,13,0.010620915032679739,True,
NQ,10,BALANCE_FAILURE_TO_EXPAND,1,0.0008169934640522876,True,
NQ,10,DIRECT_BULLISH_EXPANSION,48,0.24489795918367346,False,2018.0
NQ,10,DIRECT_BEARISH_EXPANSION,44,0.22448979591836735,False,2018.0
NQ,10,INITIAL_UPSIDE_BEARISH_REVERSAL,27,0.1377551020408163,False,2018.0
NQ,10,CONTINUATION_EXPANSION_PROXY_DIRECTION,21,0.10714285714285714,False,2018.0
NQ,10,INITIAL_DOWNSIDE_BULLISH_REVERSAL,20,0.10204081632653061,False,2018.0
NQ,10,TWO_SIDED_BALANCED,18,0.09183673469387756,True,2018.0
NQ,10,LATER_ORDERED_REVERSAL_AFTER_PROXY,7,0.03571428571428571,True,2018.0
NQ,10,NOT_APPLICABLE_AMBIGUOUS_PROXY,6,0.030612244897959183,True,2018.0
NQ,10,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.025510204081632654,True,2018.0
NQ,10,DIRECT_BEARISH_EXPANSION,77,0.29961089494163423,False,2019.0
NQ,10,DIRECT_BULLISH_EXPANSION,74,0.28793774319066145,False,2019.0
NQ,10,TWO_SIDED_BALANCED,31,0.12062256809338522,False,2019.0
NQ,10,INITIAL_UPSIDE_BEARISH_REVERSAL,26,0.10116731517509728,False,2019.0
NQ,10,INITIAL_DOWNSIDE_BULLISH_REVERSAL,25,0.09727626459143969,False,2019.0
NQ,10,CONTINUATION_EXPANSION_PROXY_DIRECTION,10,0.038910505836575876,True,2019.0
NQ,10,LATER_ORDERED_REVERSAL_AFTER_PROXY,7,0.027237354085603113,True,2019.0
NQ,10,LATER_OPPOSITE_SIDE_TAKEOVER,6,0.023346303501945526,True,2019.0
NQ,10,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.0038910505836575876,True,2019.0
NQ,10,DIRECT_BULLISH_EXPANSION,59,0.23137254901960785,False,2020.0
NQ,10,DIRECT_BEARISH_EXPANSION,57,0.2235294117647059,False,2020.0
NQ,10,INITIAL_DOWNSIDE_BULLISH_REVERSAL,32,0.12549019607843137,False,2020.0
NQ,10,INITIAL_UPSIDE_BEARISH_REVERSAL,32,0.12549019607843137,False,2020.0
NQ,10,CONTINUATION_EXPANSION_PROXY_DIRECTION,31,0.12156862745098039,False,2020.0
NQ,10,TWO_SIDED_BALANCED,21,0.08235294117647059,False,2020.0
NQ,10,LATER_ORDERED_REVERSAL_AFTER_PROXY,10,0.0392156862745098,True,2020.0
NQ,10,LATER_OPPOSITE_SIDE_TAKEOVER,10,0.0392156862745098,True,2020.0
NQ,10,NOT_APPLICABLE_AMBIGUOUS_PROXY,3,0.011764705882352941,True,2020.0
NQ,10,DIRECT_BULLISH_EXPANSION,65,0.25193798449612403,False,2021.0
NQ,10,DIRECT_BEARISH_EXPANSION,58,0.2248062015503876,False,2021.0
NQ,10,INITIAL_UPSIDE_BEARISH_REVERSAL,34,0.13178294573643412,False,2021.0
NQ,10,TWO_SIDED_BALANCED,30,0.11627906976744186,False,2021.0
NQ,10,INITIAL_DOWNSIDE_BULLISH_REVERSAL,28,0.10852713178294573,False,2021.0
NQ,10,CONTINUATION_EXPANSION_PROXY_DIRECTION,23,0.08914728682170543,False,2021.0
NQ,10,LATER_ORDERED_REVERSAL_AFTER_PROXY,13,0.050387596899224806,True,2021.0
NQ,10,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.01937984496124031,True,2021.0
NQ,10,BALANCE_FAILURE_TO_EXPAND,1,0.003875968992248062,True,2021.0
NQ,10,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.003875968992248062,True,2021.0
NQ,10,DIRECT_BEARISH_EXPANSION,78,0.3023255813953488,False,2022.0
NQ,10,DIRECT_BULLISH_EXPANSION,61,0.2364341085271318,False,2022.0
NQ,10,INITIAL_UPSIDE_BEARISH_REVERSAL,36,0.13953488372093023,False,2022.0
NQ,10,TWO_SIDED_BALANCED,28,0.10852713178294573,False,2022.0
NQ,10,CONTINUATION_EXPANSION_PROXY_DIRECTION,20,0.07751937984496124,False,2022.0
NQ,10,INITIAL_DOWNSIDE_BULLISH_REVERSAL,20,0.07751937984496124,False,2022.0
NQ,10,LATER_ORDERED_REVERSAL_AFTER_PROXY,9,0.03488372093023256,True,2022.0
NQ,10,LATER_OPPOSITE_SIDE_TAKEOVER,4,0.015503875968992248,True,2022.0
NQ,10,NOT_APPLICABLE_AMBIGUOUS_PROXY,2,0.007751937984496124,True,2022.0
NQ,15,DIRECT_BEARISH_EXPANSION,300,0.24509803921568626,False,
NQ,15,DIRECT_BULLISH_EXPANSION,298,0.2434640522875817,False,
NQ,15,INITIAL_UPSIDE_BEARISH_REVERSAL,165,0.13480392156862744,False,
NQ,15,INITIAL_DOWNSIDE_BULLISH_REVERSAL,137,0.1119281045751634,False,
NQ,15,TWO_SIDED_BALANCED,129,0.1053921568627451,False,
NQ,15,CONTINUATION_EXPANSION_PROXY_DIRECTION,99,0.08088235294117647,False,
NQ,15,LATER_ORDERED_REVERSAL_AFTER_PROXY,53,0.04330065359477124,False,
NQ,15,LATER_OPPOSITE_SIDE_TAKEOVER,30,0.024509803921568627,False,
NQ,15,NOT_APPLICABLE_AMBIGUOUS_PROXY,13,0.010620915032679739,True,
NQ,15,DIRECT_BEARISH_EXPANSION,45,0.22959183673469388,False,2018.0
NQ,15,DIRECT_BULLISH_EXPANSION,45,0.22959183673469388,False,2018.0
NQ,15,INITIAL_UPSIDE_BEARISH_REVERSAL,28,0.14285714285714285,False,2018.0
NQ,15,INITIAL_DOWNSIDE_BULLISH_REVERSAL,22,0.11224489795918367,False,2018.0
NQ,15,CONTINUATION_EXPANSION_PROXY_DIRECTION,18,0.09183673469387756,True,2018.0
NQ,15,TWO_SIDED_BALANCED,17,0.08673469387755102,True,2018.0
NQ,15,LATER_ORDERED_REVERSAL_AFTER_PROXY,10,0.05102040816326531,True,2018.0
NQ,15,NOT_APPLICABLE_AMBIGUOUS_PROXY,6,0.030612244897959183,True,2018.0
NQ,15,LATER_OPPOSITE_SIDE_TAKEOVER,5,0.025510204081632654,True,2018.0
NQ,15,DIRECT_BEARISH_EXPANSION,80,0.311284046692607,False,2019.0
NQ,15,DIRECT_BULLISH_EXPANSION,71,0.27626459143968873,False,2019.0
NQ,15,INITIAL_DOWNSIDE_BULLISH_REVERSAL,29,0.11284046692607004,False,2019.0
NQ,15,INITIAL_UPSIDE_BEARISH_REVERSAL,27,0.10505836575875487,False,2019.0
NQ,15,TWO_SIDED_BALANCED,26,0.10116731517509728,False,2019.0
NQ,15,CONTINUATION_EXPANSION_PROXY_DIRECTION,10,0.038910505836575876,True,2019.0
NQ,15,LATER_ORDERED_REVERSAL_AFTER_PROXY,7,0.027237354085603113,True,2019.0
NQ,15,LATER_OPPOSITE_SIDE_TAKEOVER,6,0.023346303501945526,True,2019.0
NQ,15,NOT_APPLICABLE_AMBIGUOUS_PROXY,1,0.0038910505836575876,True,2019.0
