run_id,timestamp_utc,git_sha,dataset_hash,stage,hypothesis_id,config_hash,parent_run_id,change_reason,train_period,validation_period,test_period,seed,command,status,primary_metric,selected,notes
s2_023,2026-07-10T20:30:39.352938+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,response_maps,32d376a066ab,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 3.0, ""family"": ""response+mono"", ""features"": [""D5_atr_d"", ""D15_atr_d"", ""D60_atr_d"", ""P5_d"", ""P15_d"", ""P60_d"", ""E5_d"", ""E15_d"", ""E60_d"", ""run_d"", ""z_vol"", ""vol_ratio"", ""body_eff"", ""closeloc_dir"", ""dev_g_d"", ""dev_r_d"", ""slope_d""]}",ok,,,
s2_024,2026-07-10T20:33:14.143799+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,increments,38dc070d3a79,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 3.0, ""family"": ""increments""}",ok,,,
s2_025,2026-07-10T20:33:14.226229+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,acceptance,c3d0e4ea0fa4,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 3.0, ""family"": ""acceptance""}",ok,,,
s2_026,2026-07-10T20:33:14.353370+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,counts,523af52d1829,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 4.0, ""family"": ""counts""}",ok,56986,,
s2_027,2026-07-10T20:33:14.397927+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,baseline,1ff9adf8597a,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 4.0, ""family"": ""baseline""}",ok,0.4827470627668207,,
s2_028,2026-07-10T20:33:16.283380+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,response_maps,0d61ce9d63e3,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 4.0, ""family"": ""response+mono"", ""features"": [""D5_atr_d"", ""D15_atr_d"", ""D60_atr_d"", ""P5_d"", ""P15_d"", ""P60_d"", ""E5_d"", ""E15_d"", ""E60_d"", ""run_d"", ""z_vol"", ""vol_ratio"", ""body_eff"", ""closeloc_dir"", ""dev_g_d"", ""dev_r_d"", ""slope_d""]}",ok,,,
s2_029,2026-07-10T20:33:16.539407+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,increments,bfa42c12a54c,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 4.0, ""family"": ""increments""}",ok,,,
s2_030,2026-07-10T20:33:16.598973+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,acceptance,ec44815ced5e,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 1, ""z_thr"": 4.0, ""family"": ""acceptance""}",ok,,,
s2_031,2026-07-10T20:33:16.757585+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,counts,93dbd7629bd5,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 3.0, ""family"": ""counts""}",ok,103397,,
s2_032,2026-07-10T20:33:16.842505+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,baseline,5427020dc078,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 3.0, ""family"": ""baseline""}",ok,0.47981059979971025,,
s2_033,2026-07-10T20:33:22.320905+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,response_maps,8a08bca0d93b,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 3.0, ""family"": ""response+mono"", ""features"": [""D5_atr_d"", ""D15_atr_d"", ""D60_atr_d"", ""P5_d"", ""P15_d"", ""P60_d"", ""E5_d"", ""E15_d"", ""E60_d"", ""run_d"", ""z_vol"", ""vol_ratio"", ""body_eff"", ""closeloc_dir"", ""dev_g_d"", ""dev_r_d"", ""slope_d""]}",ok,,,
s2_034,2026-07-10T20:33:22.930506+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,increments,3cebbd13834a,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 3.0, ""family"": ""increments""}",ok,,,
s2_035,2026-07-10T20:33:23.016213+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,acceptance,3bf91d3de345,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 3.0, ""family"": ""acceptance""}",ok,,,
s2_036,2026-07-10T20:33:23.128894+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,counts,36736ee5dc8f,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 4.0, ""family"": ""counts""}",ok,56161,,
s2_037,2026-07-10T20:33:23.168971+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,baseline,4b464a18901a,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 4.0, ""family"": ""baseline""}",ok,0.4765041800182596,,
s2_038,2026-07-10T20:33:25.017835+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,response_maps,b051573d9cc6,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 4.0, ""family"": ""response+mono"", ""features"": [""D5_atr_d"", ""D15_atr_d"", ""D60_atr_d"", ""P5_d"", ""P15_d"", ""P60_d"", ""E5_d"", ""E15_d"", ""E60_d"", ""run_d"", ""z_vol"", ""vol_ratio"", ""body_eff"", ""closeloc_dir"", ""dev_g_d"", ""dev_r_d"", ""slope_d""]}",ok,,,
s2_039,2026-07-10T20:33:25.268392+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,increments,ee866e2a64ff,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 4.0, ""family"": ""increments""}",ok,,,
s2_040,2026-07-10T20:33:25.334448+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,acceptance,9272912527f0,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""k"": 3, ""z_thr"": 4.0, ""family"": ""acceptance""}",ok,,,
s2_041,2026-07-10T20:35:21.645489+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,placebo,509d32978e55,,,2018-2022,,,20260710,"{""instrument"": ""ES"", ""family"": ""placebo""}",ok,0.4934711577003899,,
s2_042,2026-07-10T20:37:35.000021+00:00,6397d35e7a34d295dcb431067f7dd96398008831,see DATA_CONTRACT.md,2,placebo,7990e9b15599,,,2018-2022,,,20260710,"{""instrument"": ""NQ"", ""family"": ""placebo""}",ok,0.4969771018095258,,
