instrument,ema_session_definition,ema_span,approach_side,time_stratum,horizon_bars,barrier_atr,eligible_armed_excursions,touch_events,touch_rate,same_bar_rejection_count,same_bar_breakthrough_count,same_bar_neutral_count,same_bar_rejection_rate,same_bar_breakthrough_rate,same_bar_rej_minus_brk,same_bar_binom_p,median_signed_close_atr,median_rejection_exc_atr,median_breakthrough_exc_atr,median_dominance,p_rejection_exc_gt_breakthrough_exc,p_breakthrough_exc_gt_rejection_exc,post_touch_retouch_rate,barrier_rejection_first_n,barrier_breakthrough_first_n,barrier_tie_n,barrier_neither_n,barrier_rejection_first_rate,barrier_breakthrough_first_rate,barrier_tie_rate,barrier_neither_rate,barrier_rej_minus_brk_first_rate,barrier_nontied_n,barrier_binom_p,sample_status
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,1,0.5,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.031781131664735174,0.44339793720249276,0.3719005274342031,0.1080299779947806,0.5291666666666667,0.4708333333333333,0.8805555555555555,302,254,31,133,0.41944444444444445,0.3527777777777778,0.043055555555555555,0.18472222222222223,0.06666666666666665,556,0.04613741824467736,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,1,1.0,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.031781131664735174,0.44339793720249276,0.3719005274342031,0.1080299779947806,0.5291666666666667,0.4708333333333333,0.8805555555555555,112,95,1,512,0.15555555555555556,0.13194444444444445,0.001388888888888889,0.7111111111111111,0.02361111111111111,207,0.26606062824702703,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2,0.5,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.03908919476322796,0.5946991895975557,0.521384724295789,0.018743573663869063,0.5069444444444444,0.4930555555555556,0.8805555555555555,340,300,33,47,0.4722222222222222,0.4166666666666667,0.04583333333333333,0.06527777777777778,0.055555555555555525,640,0.12310113072196793,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,2,1.0,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.03908919476322796,0.5946991895975557,0.521384724295789,0.018743573663869063,0.5069444444444444,0.4930555555555556,0.8805555555555555,192,165,1,362,0.26666666666666666,0.22916666666666666,0.001388888888888889,0.5027777777777778,0.037500000000000006,357,0.16871255258784065,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,3,0.5,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.04177309007697348,0.7139960444543849,0.6307023128670675,0.015995925420955043,0.5027777777777778,0.49722222222222223,0.8805555555555555,352,315,33,20,0.4888888888888889,0.4375,0.04583333333333333,0.027777777777777776,0.05138888888888887,667,0.1632905309685783,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,3,1.0,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.04177309007697348,0.7139960444543849,0.6307023128670675,0.015995925420955043,0.5027777777777778,0.49722222222222223,0.8805555555555555,241,218,1,260,0.3347222222222222,0.30277777777777776,0.001388888888888889,0.3611111111111111,0.03194444444444444,459,0.3044761732006412,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,5,0.5,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.11590573842935932,0.8633314690567562,0.7926314122618969,0.030783101000415255,0.5152777777777777,0.4847222222222222,0.8805555555555555,366,319,34,1,0.5083333333333333,0.44305555555555554,0.04722222222222222,0.001388888888888889,0.06527777777777777,685,0.07874466335600845,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,5,1.0,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.11590573842935932,0.8633314690567562,0.7926314122618969,0.030783101000415255,0.5152777777777777,0.4847222222222222,0.8805555555555555,299,282,1,138,0.4152777777777778,0.39166666666666666,0.001388888888888889,0.19166666666666668,0.023611111111111138,581,0.5068577868589822,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,10,0.5,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.15363213155191718,1.120882859874696,1.1645173171897998,-0.03271736525507476,0.49583333333333335,0.5041666666666667,0.8805555555555555,367,319,34,0,0.5097222222222222,0.44305555555555554,0.04722222222222222,0.0,0.06666666666666665,686,0.0726612229358225,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,10,1.0,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.15363213155191718,1.120882859874696,1.1645173171897998,-0.03271736525507476,0.49583333333333335,0.5041666666666667,0.8805555555555555,338,338,3,41,0.46944444444444444,0.46944444444444444,0.004166666666666667,0.05694444444444444,0.0,676,1.0,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,20,0.5,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.08598432544550713,1.4618620629114571,1.5161191015755464,-0.0450714830398722,0.48194444444444445,0.5180555555555556,0.8805555555555555,367,319,34,0,0.5097222222222222,0.44305555555555554,0.04722222222222222,0.0,0.06666666666666665,686,0.0726612229358225,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MID_MORNING,20,1.0,759,720,0.9486166007905138,369,351,0,0.5125,0.4875,0.025,0.5264015992635039,0.08598432544550713,1.4618620629114571,1.5161191015755464,-0.0450714830398722,0.48194444444444445,0.5180555555555556,0.8805555555555555,356,352,3,9,0.49444444444444446,0.4888888888888889,0.004166666666666667,0.0125,0.005555555555555591,708,0.9102416229039813,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,1,0.5,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.05007922319969146,0.4551160015448926,0.36772799799748035,0.11183700004933465,0.5287907869481766,0.4712092130518234,0.9203454894433781,433,377,38,194,0.41554702495201534,0.3618042226487524,0.036468330134357005,0.18618042226487524,0.05374280230326295,810,0.05323036414654204,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,1,1.0,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.05007922319969146,0.4551160015448926,0.36772799799748035,0.11183700004933465,0.5287907869481766,0.4712092130518234,0.9203454894433781,156,142,4,740,0.14971209213051823,0.1362763915547025,0.003838771593090211,0.710172744721689,0.013435700575815723,298,0.4514633751759353,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2,0.5,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.095823379390665,0.6131659265117669,0.4978649299393464,0.09355769867382455,0.5307101727447217,0.4692898272552783,0.9203454894433781,507,431,42,62,0.4865642994241843,0.41362763915547024,0.04030710172744722,0.05950095969289827,0.07293666026871404,938,0.014288548020083613,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,2,1.0,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.095823379390665,0.6131659265117669,0.4978649299393464,0.09355769867382455,0.5307101727447217,0.4692898272552783,0.9203454894433781,269,251,7,515,0.2581573896353167,0.24088291746641075,0.0067178502879078695,0.4942418426103647,0.017274472168905958,520,0.4560021975412555,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,3,0.5,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.0847399784320888,0.7306344713674329,0.6613463911200215,0.06578094837702032,0.5220729366602687,0.4779270633397313,0.9203454894433781,531,448,42,21,0.5095969289827256,0.42994241842610365,0.04030710172744722,0.02015355086372361,0.07965451055662193,979,0.00874042441351087,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,3,1.0,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.0847399784320888,0.7306344713674329,0.6613463911200215,0.06578094837702032,0.5220729366602687,0.4779270633397313,0.9203454894433781,342,315,7,378,0.32821497120921306,0.30230326295585414,0.0067178502879078695,0.362763915547025,0.025911708253358923,657,0.31041096654404465,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,5,0.5,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.039622008227093684,0.9254182049341253,0.8177052849272024,0.07387888291768836,0.536468330134357,0.463531669865643,0.9203454894433781,543,454,42,3,0.5211132437619962,0.43570057581573896,0.04030710172744722,0.0028790786948176585,0.08541266794625724,997,0.005294151717741429,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,5,1.0,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.039622008227093684,0.9254182049341253,0.8177052849272024,0.07387888291768836,0.536468330134357,0.463531669865643,0.9203454894433781,445,397,8,192,0.42706333973128596,0.3809980806142035,0.007677543186180422,0.18426103646833014,0.04606525911708248,842,0.10523500409514977,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,10,0.5,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.10463000983070744,1.2359061861364045,1.1972961591651636,0.013021226656792393,0.5038387715930902,0.4961612284069098,0.9203454894433781,544,456,42,0,0.5220729366602687,0.43761996161228406,0.04030710172744722,0.0,0.0844529750479846,1000,0.005910754855268141,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,10,1.0,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.10463000983070744,1.2359061861364045,1.1972961591651636,0.013021226656792393,0.5038387715930902,0.4961612284069098,0.9203454894433781,514,475,9,44,0.4932821497120921,0.45585412667946257,0.008637236084452975,0.04222648752399232,0.03742802303262954,989,0.2269024983531394,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,20,0.5,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.5015256423302119,1.8652478298462298,1.711603050999993,0.03843936264418083,0.5163147792706334,0.4836852207293666,0.9203454894433781,544,456,42,0,0.5220729366602687,0.43761996161228406,0.04030710172744722,0.0,0.0844529750479846,1000,0.005910754855268141,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,MIDDAY,20,1.0,1003,1042,1.0388833499501495,552,490,0,0.5297504798464492,0.47024952015355087,0.05950095969289827,0.058744261792009846,0.5015256423302119,1.8652478298462298,1.711603050999993,0.03843936264418083,0.5163147792706334,0.4836852207293666,0.9203454894433781,539,493,9,1,0.517274472168906,0.4731285988483685,0.008637236084452975,0.0009596928982725527,0.04414587332053749,1032,0.16124469741330036,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,1,0.5,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.006731195066491312,0.5535075048899666,0.502789928320127,0.035081651597075894,0.5153105861767279,0.4846894138232721,0.8827646544181977,488,460,113,82,0.42694663167104113,0.40244969378827644,0.09886264216972879,0.07174103237095363,0.02449693788276469,948,0.38054024329180763,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,1,1.0,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.006731195066491312,0.5535075048899666,0.502789928320127,0.035081651597075894,0.5153105861767279,0.4846894138232721,0.8827646544181977,278,288,6,571,0.2432195975503062,0.25196850393700787,0.005249343832020997,0.4995625546806649,-0.008748906386701671,566,0.7052446272886095,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2,0.5,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.08181055074560566,0.7718552383218104,0.6909085475988338,0.07587956746147027,0.5205599300087489,0.4794400699912511,0.8827646544181977,526,485,116,16,0.46019247594050744,0.4243219597550306,0.10148731408573929,0.01399825021872266,0.03587051618547682,1011,0.20836599103455977,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,2,1.0,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.08181055074560566,0.7718552383218104,0.6909085475988338,0.07587956746147027,0.5205599300087489,0.4794400699912511,0.8827646544181977,435,403,7,298,0.3805774278215223,0.352580927384077,0.006124234470691163,0.26071741032370954,0.027996500437445337,838,0.28421767599222114,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,3,0.5,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.09120953329210302,0.9191807490420463,0.8428307973054072,0.04811552131604911,0.5179352580927384,0.4820647419072616,0.8827646544181977,530,489,117,7,0.4636920384951881,0.42782152230971127,0.10236220472440945,0.006124234470691163,0.03587051618547682,1019,0.21016155972502695,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,3,1.0,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.09120953329210302,0.9191807490420463,0.8428307973054072,0.04811552131604911,0.5179352580927384,0.4820647419072616,0.8827646544181977,492,457,9,185,0.4304461942257218,0.399825021872266,0.007874015748031496,0.16185476815398075,0.030621172353455794,949,0.26971994401816235,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,5,0.5,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.14056214121129504,1.1615354283581532,1.0685069614798217,0.06481823524760932,0.5240594925634295,0.4759405074365704,0.8827646544181977,533,491,118,1,0.4663167104111986,0.42957130358705164,0.10323709536307961,0.0008748906386701663,0.03674540682414695,1024,0.200082409809531,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,5,1.0,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.14056214121129504,1.1615354283581532,1.0685069614798217,0.06481823524760932,0.5240594925634295,0.4759405074365704,0.8827646544181977,548,508,9,78,0.4794400699912511,0.4444444444444444,0.007874015748031496,0.06824146981627296,0.034995625546806686,1056,0.23006802393906012,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,10,0.5,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.18726443036939602,1.6143904577699524,1.4379861872219508,0.043838170643409405,0.5153105861767279,0.4846894138232721,0.8827646544181977,533,491,118,1,0.4663167104111986,0.42957130358705164,0.10323709536307961,0.0008748906386701663,0.03674540682414695,1024,0.200082409809531,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,10,1.0,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.18726443036939602,1.6143904577699524,1.4379861872219508,0.043838170643409405,0.5153105861767279,0.4846894138232721,0.8827646544181977,585,528,9,21,0.5118110236220472,0.46194225721784776,0.007874015748031496,0.01837270341207349,0.04986876640419946,1113,0.09319057237291593,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,20,0.5,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.21681796156610528,2.138580309925687,1.9138344479867007,0.03926389649634176,0.5179352580927384,0.4820647419072616,0.8827646544181977,534,491,118,0,0.4671916010498688,0.42957130358705164,0.10323709536307961,0.0,0.03762029746281714,1025,0.18954158920371372,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,AFTERNOON,20,1.0,1028,1143,1.1118677042801557,570,573,0,0.49868766404199477,0.5013123359580053,-0.0026246719160104987,0.9528304060286215,0.21681796156610528,2.138580309925687,1.9138344479867007,0.03926389649634176,0.5179352580927384,0.4820647419072616,0.8827646544181977,591,533,9,10,0.5170603674540682,0.4663167104111986,0.007874015748031496,0.008748906386701663,0.05074365704286965,1124,0.08905460880384404,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,1,0.5,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.03364815561570968,0.5075649364332677,0.4411991014341027,0.06618373601095023,0.521486643437863,0.47851335656213706,0.8916957026713124,1422,1291,314,417,0.41289198606271776,0.37485481997677117,0.09117305458768873,0.1210801393728223,0.038037166085946594,2713,0.012551373286332955,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,1,1.0,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.03364815561570968,0.5075649364332677,0.4411991014341027,0.06618373601095023,0.521486643437863,0.47851335656213706,0.8916957026713124,732,722,42,1948,0.21254355400696864,0.20963995354239257,0.012195121951219513,0.5656213704994193,0.0029036004645760782,1454,0.8134222234982755,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2,0.5,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.07884704750884433,0.7006563288376947,0.6245903711180372,0.05269094212861904,0.5171312427409989,0.48286875725900114,0.8916957026713124,1575,1418,324,127,0.4573170731707317,0.41173054587688734,0.09407665505226481,0.036875725900116146,0.04558652729384438,2993,0.004343790293744094,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,2,1.0,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.07884704750884433,0.7006563288376947,0.6245903711180372,0.05269094212861904,0.5171312427409989,0.48286875725900114,0.8916957026713124,1117,1047,46,1234,0.3243321718931475,0.304006968641115,0.013356562137049941,0.35830429732868757,0.02032520325203252,2164,0.13798426051067836,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,3,0.5,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.08006890422446303,0.8397188872417591,0.7625482437327415,0.03630409143511964,0.5130662020905923,0.48693379790940766,0.8916957026713124,1616,1455,325,48,0.4692218350754936,0.42247386759581884,0.09436701509872242,0.013937282229965157,0.046747967479674746,3071,0.00387950636972282,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,3,1.0,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.08006890422446303,0.8397188872417591,0.7625482437327415,0.03630409143511964,0.5130662020905923,0.48693379790940766,0.8916957026713124,1311,1229,49,855,0.3806620209059233,0.35685249709639955,0.014227642276422764,0.24825783972125434,0.02380952380952378,2540,0.10799362680807442,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,5,0.5,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.10795954022340395,1.044932183725213,0.9723622899733229,0.05310779748038712,0.522938443670151,0.47706155632984903,0.8916957026713124,1645,1467,327,5,0.47764227642276424,0.4259581881533101,0.09494773519163763,0.0014518002322880372,0.05168408826945414,3112,0.001505351006502481,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,5,1.0,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.10795954022340395,1.044932183725213,0.9723622899733229,0.05310779748038712,0.522938443670151,0.47706155632984903,0.8916957026713124,1545,1432,50,417,0.44860627177700346,0.41579558652729387,0.014518002322880372,0.1210801393728223,0.03281068524970959,2977,0.0400823260849973,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,10,0.5,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.1520396604802636,1.390647858225544,1.361677157914956,0.014021566653698147,0.5043554006968641,0.49564459930313587,0.8916957026713124,1647,1469,327,1,0.47822299651567945,0.4265389082462253,0.09494773519163763,0.00029036004645760743,0.05168408826945414,3116,0.0015159631576345443,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,10,1.0,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.1520396604802636,1.390647858225544,1.361677157914956,0.014021566653698147,0.5043554006968641,0.49564459930313587,0.8916957026713124,1692,1593,53,106,0.4912891986062718,0.4625435540069686,0.015389082462253194,0.03077816492450639,0.028745644599303177,3285,0.08727790647429776,OK
ES,FULL_SESSION_EMA,20,FROM_ABOVE,ALL_RTH,20,0.5,11814,3444,0.2915185373285932,1767,1677,0,0.5130662020905923,0.48693379790940766,0.02613240418118467,0.1293667847299884,0.2765078208714772,1.9016428206247522,1.8556730497411285,0.02518285082628582,0.5075493612078978,0.4924506387921022,0.8916957026713124,1648,1469,327,0,0.47851335656213706,0.4265389082462253,0.09494773519163763,0.0,0.05197444831591175,3117,0.0014275280222452165,OK
