instrument,feature,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,bonferroni_alpha,significant_bonf,quintile_monotonicity_spearman,q0_mean,q4_mean,cov100_n,cov100_acc,cov50_n,cov50_acc,cov30_n,cov30_acc,cov15_n,cov15_acc,mean_y_given_x_pos,mean_y_given_x_neg,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier,n_years,year_2018_mean,year_2018_n,year_2018_spearman,year_2019_mean,year_2019_n,year_2019_spearman,year_2020_mean,year_2020_n,year_2020_spearman,year_2021_mean,year_2021_n,year_2021_spearman,year_2022_mean,year_2022_n,year_2022_spearman
ES,signed_return_60,30,Q,1281,-0.032116719272384575,-0.07891318232720734,0.024708242473996594,-0.005053220221035661,-0.04844451161716359,0.05086268474386956,0.8607162014964662,6.944444444444444e-05,False,0.3,-0.048354246410786374,-0.011703095036894585,1281,0.49238171611868486,640,0.5023622047244094,384,0.49214659685863876,192,0.5,-0.009317366230247552,0.0054747645679939635,-0.014792130798241515,-0.0758912101582925,0.036112375852463525,-0.00490552136902599,5,0.035423873360228855,256,-0.0948768662127735,-0.04168959591286041,258,0.12098572830508525,-0.05687429272251674,252,-0.02082804456090103,0.029362490402782913,257,-0.008007801982036853,0.011746164768588151,258,-0.030559152008251524
ES,range_5,5,R,1283,0.03314520255629426,-0.06261744365156076,0.12146867808364997,0.005709442181288097,-0.054159904406786016,0.06602429680504669,0.8427289785023455,6.944444444444444e-05,False,0.49999999999999994,-0.09435483870967742,0.10098039215686275,1283,0.48369132856006364,642,0.49053627760252366,385,0.5131578947368421,192,0.49473684210526314,,,,,,0.008011583775412561,5,0.3623046875,256,0.1081715836862757,-0.1753875968992248,258,-0.0681239144726855,-0.31719367588932806,253,-0.027599884247663912,0.16375968992248063,258,0.09302160449861764,0.08042635658914729,258,-0.03215908955333564
ES,range_5,5,Q,1283,0.04481165979238098,-0.004839621599777737,0.09954773037023852,0.07570263286659112,0.025455013848443574,0.13161300420209462,0.00839657929059845,6.944444444444444e-05,False,0.9999999999999999,-0.045660788701976394,0.06494376482195974,1283,0.5015898251192369,642,0.5371248025276462,385,0.5485564304461942,192,0.531578947368421,,,,,,0.07789137953663633,5,0.02768397782202795,256,0.07682912626350506,-0.0583752879559022,258,0.025552610139606285,-0.021235583506551896,253,-0.008356140604536582,0.038388234081722865,258,0.1349586691135698,0.08351712384022406,258,0.0038051203039880764
ES,range_5,10,R,1283,-0.06201591837669368,-0.19178556026112845,0.0797766381989288,-0.03250508873668578,-0.08684060629067154,0.029117047485174647,0.2585003553098941,6.944444444444444e-05,False,-0.09999999999999999,0.11693548387096774,-0.6441176470588236,1283,0.5111111111111111,642,0.4921383647798742,385,0.47780678851174935,192,0.45789473684210524,,,,,,-0.0302356227666643,5,0.646484375,256,0.10170340668537428,0.2005813953488372,258,-0.052326694054271324,-0.8221343873517787,253,-0.05588336147875011,0.1560077519379845,258,0.03466833913617058,0.15406976744186046,258,-0.1107698015023813
ES,range_5,10,Q,1283,0.0162009994760445,-0.033992016864246556,0.07184840219597108,0.03410349723143455,-0.017959892569844437,0.09302954684806355,0.23580054552791285,6.944444444444444e-05,False,0.49999999999999994,-0.025703639192651284,0.013402068705786868,1283,0.48974763406940064,642,0.5015673981191222,385,0.5130890052356021,192,0.5026178010471204,,,,,,0.036359259593955924,5,0.03870282224019113,256,0.07041128834522872,-0.024794924747799672,258,-0.01911046700136237,-0.05309316434383778,253,-0.019457582277936338,0.026159738218424034,258,0.11039043680323109,0.029776830586751044,258,-0.014716324895272697
ES,range_5,15,R,1283,-0.08888266188900867,-0.21452714034451173,0.04734314833539825,-0.024602375751625955,-0.07357290687924539,0.03804967927745404,0.392495965379551,6.944444444444444e-05,False,-0.09999999999999999,0.16370967741935483,-1.2333333333333334,1283,0.5190174326465927,642,0.5079113924050633,385,0.48812664907651715,192,0.4521276595744681,,,,,,-0.022314713246636985,5,0.5556640625,256,0.06866460543951751,0.11046511627906977,258,-0.05978196704050359,-0.9110671936758893,253,-0.10350523056074423,0.3391472868217054,258,0.0721274902415075,-0.09108527131782945,258,-0.07364981812009955
ES,range_5,15,Q,1283,-0.009048619017082222,-0.06190198230235886,0.05416450336040155,0.013494555533290011,-0.036345210561632355,0.07574372738110642,0.6390973013723462,6.944444444444444e-05,False,0.49999999999999994,-0.01450594984873353,-0.010576764562355906,1283,0.4806324110671937,642,0.48264984227129337,385,0.48021108179419525,192,0.4708994708994709,,,,,,0.0156833229117488,5,0.049213760967481146,256,0.059383368744914275,-0.017262493893884318,258,-0.02235657470664749,-0.05521499562605431,253,-0.038662460134199314,0.01866584848646706,258,0.09687210888437912,0.018529905598879067,258,-0.058593821217434366
ES,range_5,30,R,1283,-0.03268168166135669,-0.13791434962425164,0.08387409306853472,-0.01019749383459439,-0.0667369660399473,0.05252015712725814,0.7230594072074612,6.944444444444444e-05,False,0.0,-0.027419354838709678,-0.7352941176470589,1283,0.5094488188976378,642,0.5046875,385,0.4961038961038961,192,0.4739583333333333,,,,,,-0.008654842875228717,5,0.32421875,256,0.002691502078310438,0.26841085271317827,258,-0.05987873870218777,-0.30533596837944665,253,-0.08036243576324852,0.9011627906976745,258,0.058389600735518334,0.48158914728682173,258,-0.0802551502477277
ES,range_5,30,Q,1283,-0.022062704548214303,-0.07137554322063608,0.034212304512753554,0.002591653892904832,-0.051952374609804106,0.060896330887333254,0.9282398510570395,6.944444444444444e-05,False,-0.19999999999999998,-0.021219717849904868,-0.03538079181899968,1283,0.48701809598741147,642,0.48589341692789967,385,0.4856396866840731,192,0.4479166666666667,,,,,,0.004718317237783514,5,0.035423873360228855,256,0.02942412192167832,-0.04168959591286041,258,-0.04857901380833455,-0.056416989077717215,253,-0.04513815433379325,0.03157426369579539,258,0.07344514671808908,0.011746164768588151,258,-0.09926753176436642
ES,range_10,5,R,1283,0.024684366337117375,-0.05896850691430618,0.10673974767528449,0.007861535463665541,-0.051866645124864996,0.06807179691975036,0.784705435949925,6.944444444444444e-05,False,0.09999999999999999,-0.04315960912052117,-0.04571984435797665,1283,0.48369132856006364,642,0.49683544303797467,385,0.49343832020997375,192,0.4816753926701571,,,,,,0.010167936103026885,5,0.3623046875,256,0.11512744350567371,-0.1753875968992248,258,-0.03466308598940083,-0.31719367588932806,253,-0.03015573384493117,0.16375968992248063,258,0.07949475282554866,0.08042635658914729,258,-0.04765267246608389
ES,range_10,5,Q,1283,0.04998521340854084,-0.0011148228918928956,0.10470489236720634,0.07674163868330114,0.02392482381462175,0.1324354672166887,0.007539869773543595,6.944444444444444e-05,False,0.6,-0.02449964576481312,0.07461639682112187,1283,0.5015898251192369,642,0.5253164556962026,385,0.5396825396825397,192,0.5238095238095238,,,,,,0.0789281343537576,5,0.02768397782202795,256,0.07688420304404633,-0.0583752879559022,258,0.033497844051409674,-0.021235583506551896,253,-0.010135743318039467,0.038388234081722865,258,0.1291770131890043,0.08351712384022406,258,-0.00039140402584508175
ES,range_10,10,R,1283,-0.07729893673142761,-0.21493609397415253,0.058661821177700635,-0.035306582544807306,-0.09499828709952038,0.027697128471714436,0.21966998174912677,6.944444444444444e-05,False,-0.39999999999999997,0.2752442996742671,-0.7791828793774319,1283,0.5111111111111111,642,0.4897959183673469,385,0.47643979057591623,192,0.43157894736842106,,,,,,-0.03304493207277854,5,0.646484375,256,0.11697639682145249,0.2005813953488372,258,-0.02573325138737813,-0.8221343873517787,253,-0.08958848302370011,0.1560077519379845,258,0.03624591726493858,0.15406976744186046,258,-0.14026386581353928
ES,range_10,10,Q,1283,0.015781813974571405,-0.037243920478006926,0.07015489182749388,0.03833098564350656,-0.0170434579061182,0.09911931834057613,0.1826479290945615,6.944444444444444e-05,False,0.49999999999999994,-0.010150284150926534,0.017145867075832176,1283,0.48974763406940064,642,0.5023547880690737,385,0.5013054830287206,192,0.4869109947643979,,,,,,0.04059422652345375,5,0.03870282224019113,256,0.08480663048718526,-0.024794924747799672,258,0.00023318054023099686,-0.05309316434383778,253,-0.024627869136795717,0.026159738218424034,258,0.12249174632827828,0.029776830586751044,258,-0.038924135798728894
ES,range_10,15,R,1283,-0.10838598941991322,-0.2320484217202661,0.02202414889517371,-0.029581200005970244,-0.0820398993691075,0.03708429251757746,0.30383686938196686,6.944444444444444e-05,False,-0.39999999999999997,0.500814332247557,-1.2752918287937742,1283,0.5190174326465927,642,0.5102685624012638,385,0.4894179894179894,192,0.4521276595744681,,,,,,-0.027306621399093133,5,0.5556640625,256,0.07306433876308506,0.11046511627906977,258,-0.08120674181524237,-0.9110671936758893,253,-0.11553335592435883,0.3391472868217054,258,0.06329440562308003,-0.09108527131782945,258,-0.1022246296920629
ES,range_10,15,Q,1283,-0.010252396452547547,-0.061393377165596334,0.04986282858700496,0.014473223731434602,-0.03953585535918313,0.07382944868080332,0.6149808265539058,6.944444444444444e-05,False,0.09999999999999999,0.0067735698719643845,-0.003583099982828156,1283,0.4806324110671937,642,0.48183254344391785,385,0.47506561679790027,192,0.4607329842931937,,,,,,0.016664035482787342,5,0.049213760967481146,256,0.061671169989839014,-0.017262493893884318,258,-0.01318214400104397,-0.05521499562605431,253,-0.04877752667188066,0.01866584848646706,258,0.10920556903241975,0.018529905598879067,258,-0.08297956621496051
ES,range_10,30,R,1283,-0.033276957256070334,-0.14565288619859332,0.08467700592679105,-0.00989037577791323,-0.06706740353729003,0.05105810871334268,0.7310722242027008,6.944444444444444e-05,False,-0.39999999999999997,0.4723127035830619,-0.48249027237354086,1283,0.5094488188976378,642,0.514866979655712,385,0.4987012987012987,192,0.453125,,,,,,-0.008341171236258708,5,0.32421875,256,0.04610364223220313,0.26841085271317827,258,-0.06952910765819885,-0.30533596837944665,253,-0.08886446634260332,0.9011627906976745,258,0.03202278243410429,0.48158914728682173,258,-0.07124436777864256
ES,range_10,30,Q,1283,-0.01984364347728972,-0.06832321343881696,0.03879888543125583,0.0051035052845516335,-0.050949426153513715,0.06456798245429426,0.8592356603186468,6.944444444444444e-05,False,0.09999999999999999,0.004521765078439081,-0.022573887506916794,1283,0.48701809598741147,642,0.49607535321821034,385,0.47643979057591623,192,0.4397905759162304,,,,,,0.007235355260340014,5,0.035423873360228855,256,0.05315410346189763,-0.04168959591286041,258,-0.04240100521493641,-0.056416989077717215,253,-0.05492379933318058,0.03157426369579539,258,0.06966816187753375,0.011746164768588151,258,-0.10739375967410464
ES,range_15,5,R,1283,0.025161695753118715,-0.06751788598936306,0.11294855772967152,0.01104772479847467,-0.050431283475019364,0.06917088058579143,0.7010365417274194,6.944444444444444e-05,False,0.7999999999999999,-0.1310344827586207,0.11880165289256199,1283,0.48369132856006364,642,0.494488188976378,385,0.49606299212598426,192,0.4842105263157895,,,,,,0.013359885214191656,5,0.3623046875,256,0.1409970396746931,-0.1753875968992248,258,-0.03102080665969825,-0.31719367588932806,253,-0.047668981347454814,0.16375968992248063,258,0.0938767198512577,0.08042635658914729,258,-0.038362174205166834
ES,range_15,5,Q,1283,0.04183564164006239,-0.011951277441021224,0.09893925348375412,0.06988396539778602,0.019112556725717374,0.12905067990189045,0.014998414482928046,6.944444444444444e-05,False,0.8999999999999998,-0.03272354064534033,0.056561274652567335,1283,0.5015898251192369,642,0.5253164556962026,385,0.5408970976253298,192,0.5185185185185185,,,,,,0.07205528257942698,5,0.02768397782202795,256,0.08665851130436533,-0.0583752879559022,258,0.026223520106632033,-0.021235583506551896,253,-0.04834579682232551,0.038388234081722865,258,0.14938749733841253,0.08351712384022406,258,-0.005036465332295911
ES,range_15,10,R,1283,-0.09230112123094458,-0.24425619393581555,0.05335273656938758,-0.02565936975408071,-0.08306877731434532,0.039334035830914056,0.37247161872198253,6.944444444444444e-05,False,0.0,-0.09051724137931035,-1.1198347107438016,1283,0.5111111111111111,642,0.49606299212598426,385,0.4868421052631579,192,0.4473684210526316,,,,,,-0.023375836887774063,5,0.646484375,256,0.13671546728623843,0.2005813953488372,258,0.015855920459503042,-0.8221343873517787,253,-0.08746792103168033,0.1560077519379845,258,0.040025747637254215,0.15406976744186046,258,-0.14250309205818476
ES,range_15,10,Q,1283,0.01242151182561708,-0.03853879188363207,0.07046166223343886,0.0384321010400763,-0.012845989785560903,0.10179404671720904,0.18149530130818992,6.944444444444444e-05,False,0.7,-0.03180346454207119,-0.003949200061804897,1283,0.48974763406940064,642,0.5039123630672926,385,0.5130208333333334,192,0.484375,,,,,,0.04069789129318442,5,0.03870282224019113,256,0.10662288404103676,-0.024794924747799672,258,0.015022796941196716,-0.05309316434383778,253,-0.05214582723303238,0.026159738218424034,258,0.1315214405799099,0.029776830586751044,258,-0.04505058264683492
ES,range_15,15,R,1283,-0.12053008803733335,-0.2461573770846008,0.016356191643070395,-0.02441918534012656,-0.07842030916741827,0.04069611884192771,0.39603153258947965,6.944444444444444e-05,False,-0.3,0.23620689655172414,-1.762396694214876,1283,0.5190174326465927,642,0.5174050632911392,385,0.4973544973544973,192,0.44148936170212766,,,,,,-0.022133254718922586,5,0.5556640625,256,0.09102859160876085,0.11046511627906977,258,-0.04686531960215918,-0.9110671936758893,253,-0.1325054694542436,0.3391472868217054,258,0.07939988933958202,-0.09108527131782945,258,-0.09795649988945795
ES,range_15,15,Q,1283,-0.013221194370298697,-0.0630038250181605,0.04549168969126078,0.01801343777020374,-0.032312052787114014,0.0793245882543338,0.5312948002534255,6.944444444444444e-05,False,-0.09999999999999999,-0.011512828012439923,-0.029244412119799192,1283,0.4806324110671937,642,0.49053627760252366,385,0.49606299212598426,192,0.4635416666666667,,,,,,0.020212205882419478,5,0.049213760967481146,256,0.0867975558821971,-0.017262493893884318,258,0.0063578454025325845,-0.05521499562605431,253,-0.07385208843405423,0.01866584848646706,258,0.12820937608530084,0.018529905598879067,258,-0.08378751229458638
ES,range_15,30,R,1283,-0.04103785652031088,-0.15377375528936857,0.07957636761448912,-0.00785102744872686,-0.06278949560037467,0.05490038122394928,0.7849861438829844,6.944444444444444e-05,False,-0.09999999999999999,0.1853448275862069,-1.4514462809917354,1283,0.5094488188976378,642,0.5203125,385,0.4961038961038961,192,0.4479166666666667,,,,,,-0.0063015202783695615,5,0.32421875,256,0.05433045857409391,0.26841085271317827,258,-0.04461806541612919,-0.30533596837944665,253,-0.10324611794285153,0.9011627906976745,258,0.044390080577790626,0.48158914728682173,258,-0.07578363412249967
ES,range_15,30,Q,1283,-0.022911510045158814,-0.07202898646135969,0.03720287946514254,0.006978590488893325,-0.04644848167420538,0.06748654506086672,0.8083862356670644,6.944444444444444e-05,False,-0.09999999999999999,-0.00780804756392655,-0.053183255074252,1283,0.48701809598741147,642,0.5015723270440252,385,0.4790575916230366,192,0.418848167539267,,,,,,0.009114037753002109,5,0.035423873360228855,256,0.07481579526881038,-0.04168959591286041,258,-0.016309566759045453,-0.056416989077717215,253,-0.07242576535108255,0.03157426369579539,258,0.07587969797403256,0.011746164768588151,258,-0.10350660567587495
ES,range_30,5,R,1283,0.005060191323855881,-0.09769990456559072,0.09762582700072148,0.012037032234245694,-0.04686151344337798,0.07284464270470939,0.6757245594973689,6.944444444444444e-05,False,0.6,-0.23389830508474577,0.18951612903225806,1283,0.48369132856006364,642,0.49053627760252366,385,0.4868421052631579,192,0.4631578947368421,,,,,,0.014353641290000104,5,0.3623046875,256,0.12260362995794542,-0.1753875968992248,258,0.03930766329505685,-0.31719367588932806,253,-0.02892013420295643,0.16375968992248063,258,0.11062216263259841,0.08042635658914729,258,-0.08807702267902448
ES,range_30,5,Q,1283,0.020810366023562243,-0.030872101453524082,0.08258285341677456,0.0653202562664821,0.017561436958635476,0.12232929018647418,0.023020088710825615,6.944444444444444e-05,False,0.7999999999999999,-0.05776608993333325,0.05280809212468922,1283,0.5015898251192369,642,0.534181240063593,385,0.5105263157894737,192,0.5,,,,,,0.06748195500902136,5,0.02768397782202795,256,0.05981682946232442,-0.0583752879559022,258,0.0735859015331543,-0.021235583506551896,253,-0.025872933887638026,0.038388234081722865,258,0.13544339061369035,0.08351712384022406,258,-0.038939511526731724
ES,range_30,10,R,1283,-0.07967898521231839,-0.23999749235222023,0.06147079692440369,-0.01650899201875558,-0.0737999417900252,0.04755315294869665,0.5661464915152727,6.944444444444444e-05,False,-0.3,-0.09491525423728814,-0.686491935483871,1283,0.5111111111111111,642,0.5047318611987381,385,0.4921052631578947,192,0.4656084656084656,,,,,,-0.01420475541555946,5,0.646484375,256,0.1029255313115298,0.2005813953488372,258,0.08516195430884592,-0.8221343873517787,253,-0.06479603217728286,0.1560077519379845,258,0.05503471536042618,0.15406976744186046,258,-0.14136034823532007
ES,range_30,10,Q,1283,-0.006798644328617597,-0.06008291239904353,0.05302645258828524,0.03407963546046019,-0.01873379341136101,0.09366361131319345,0.23612872200473012,6.944444444444444e-05,False,0.49999999999999994,-0.05156644905919973,0.005671377239685407,1283,0.48974763406940064,642,0.5047021943573667,385,0.4895833333333333,192,0.47643979057591623,,,,,,0.03634097490266651,5,0.03870282224019113,256,0.08019864867733668,-0.024794924747799672,258,0.0731804340626159,-0.05309316434383778,253,-0.050341980359467964,0.026159738218424034,258,0.13300949079879348,0.029776830586751044,258,-0.08471948422280812
ES,range_30,15,R,1283,-0.09111475606852071,-0.2190353695555794,0.03545683504902888,-0.015005283579448489,-0.07157341372525108,0.049294020678645675,0.6020397927036845,6.944444444444444e-05,False,-0.3,0.17203389830508475,-1.284274193548387,1283,0.5190174326465927,642,0.5158227848101266,385,0.5079365079365079,192,0.4734042553191489,,,,,,-0.012697893248239974,5,0.5556640625,256,0.08717741314552441,0.11046511627906977,258,0.0019613915542842164,-0.9110671936758893,253,-0.11031312998779916,0.3391472868217054,258,0.0799975186855539,-0.09108527131782945,258,-0.0943303362865722
ES,range_30,15,Q,1283,-0.020509836916727985,-0.07071419639559076,0.03741956438573808,0.015831896302744567,-0.03690793047070373,0.07583053783194996,0.5821816024663891,6.944444444444444e-05,False,0.3,-0.03256302802851399,-0.01722330178079008,1283,0.4806324110671937,642,0.4889589905362776,385,0.4921052631578947,192,0.46596858638743455,,,,,,0.018033175482702127,5,0.049213760967481146,256,0.06340733773287109,-0.017262493893884318,258,0.06745441719446274,-0.05521499562605431,253,-0.06630345932477963,0.01866584848646706,258,0.11291494769718614,0.018529905598879067,258,-0.10630134160934551
ES,range_30,30,R,1283,-0.0037128011932277324,-0.11322480827207361,0.10133420183880117,0.0004175592304994716,-0.05753535419407174,0.061450928786376244,0.9884230278613824,6.944444444444444e-05,False,-0.09999999999999999,0.22033898305084745,-0.13709677419354838,1283,0.5094488188976378,642,0.5101404056162246,385,0.5064935064935064,192,0.5,,,,,,0.0019754009142594784,5,0.32421875,256,0.020374242458599437,0.26841085271317827,258,-0.015776396193384203,-0.30533596837944665,253,-0.09322801282448848,0.9011627906976745,258,0.03838603782552473,0.48158914728682173,258,-0.016646391777066224
ES,range_30,30,Q,1283,-0.015256294826845028,-0.0670762675738041,0.04510275283566543,0.012415038539009358,-0.04208707458245332,0.07414483261327608,0.6661470034706842,6.944444444444444e-05,False,0.3,-0.02212193915765519,-0.02096197239124276,1283,0.48701809598741147,642,0.49133858267716535,385,0.4869109947643979,192,0.45789473684210524,,,,,,0.014570225832569174,5,0.035423873360228855,256,0.05236060305543016,-0.04168959591286041,258,0.037836028681061507,-0.056416989077717215,253,-0.057269601639551714,0.03157426369579539,258,0.07184367799049814,0.011746164768588151,258,-0.08245737012471371
ES,range_60,5,R,1281,-0.0163375284506297,-0.1223294803460834,0.09405710727995013,0.011535102757738839,-0.043951856038001176,0.06770229641501063,0.6887538485924385,6.944444444444444e-05,False,0.09999999999999999,-0.14298245614035088,-0.171,1281,0.48366533864541833,640,0.48183254344391785,384,0.48031496062992124,192,0.5026455026455027,,,,,,0.009575274929232009,5,0.3623046875,256,0.09916836611087047,-0.1753875968992248,258,0.0024163121675463955,-0.32341269841269843,252,-0.009134424699377162,0.16536964980544747,257,0.12811787175198483,0.08042635658914729,258,-0.088846547982884
ES,range_60,5,Q,1281,0.01905133871342879,-0.037414533506351134,0.07817339210389175,0.05549930232926375,0.0052006506556177496,0.11421191988828604,0.05372298442913559,6.944444444444444e-05,False,0.6,-0.03221292043738079,0.028056813651933906,1281,0.5015923566878981,640,0.5207667731629393,384,0.5039787798408488,192,0.5291005291005291,,,,,,0.05390859288145424,5,0.02768397782202795,256,0.042775374992621414,-0.0583752879559022,258,0.024791448670818145,-0.024494454869673134,252,-0.002485368605577412,0.039315814759083655,257,0.15164075392156331,0.08351712384022406,258,-0.07024928559555427
ES,range_60,10,R,1281,-0.047971595880046146,-0.1686458417392297,0.07558260154443476,-0.006844799797779721,-0.06806376875546091,0.055512767526517376,0.8121346506147076,6.944444444444444e-05,False,-0.19999999999999998,0.02456140350877193,-0.82,1281,0.5103338632750397,640,0.5102685624012638,384,0.5052356020942408,192,0.47368421052631576,,,,,,-0.0059506385114484394,5,0.646484375,256,0.09359571728846908,0.2005813953488372,258,0.071027616294437,-0.8273809523809523,252,-0.044610725813974725,0.1517509727626459,257,0.10793428244347006,0.15406976744186046,258,-0.13246716769554928
ES,range_60,10,Q,1281,6.735596325669993e-05,-0.05442909065733379,0.06204848896484676,0.03650961138225464,-0.014341424254365307,0.09495684105644717,0.20470044055075842,6.944444444444444e-05,False,0.49999999999999994,-0.023691356289177998,-0.0038125719847513814,1281,0.48894154818325436,640,0.49607535321821034,384,0.4960835509138381,192,0.5026178010471204,,,,,,0.03625950493819705,5,0.03870282224019113,256,0.060321562192171066,-0.024794924747799672,258,0.05186987574174285,-0.05647845467853555,252,-0.011412527794403627,0.02496451022186796,257,0.16146047959099713,0.029776830586751044,258,-0.09027601532035623
ES,range_60,15,R,1281,-0.053956938295165256,-0.15893800890447646,0.05053102123163601,1.4483146167717514e-05,-0.06045073042175658,0.062194525653605115,0.9995987496250838,6.944444444444444e-05,False,-0.19999999999999998,0.20526315789473684,-1.088,1281,0.5186360031720857,640,0.5213946117274167,384,0.5106382978723404,192,0.4574468085106383,,,,,,0.0006791812383386282,5,0.5556640625,256,0.09864666988395919,0.11046511627906977,258,0.008694158275620666,-0.9146825396825397,252,-0.08777458006563958,0.33073929961089493,257,0.14662091903271546,-0.09108527131782945,258,-0.1035373699066608
ES,range_60,15,Q,1281,-0.0056272956866933975,-0.06303182360646856,0.0528681787240317,0.02218579156306139,-0.03575677703489643,0.08480586004769329,0.4410180308450746,6.944444444444444e-05,False,0.09999999999999999,-0.007013669052370333,-0.01580497443289433,1281,0.47980997624703087,640,0.48738170347003157,384,0.48947368421052634,192,0.48677248677248675,,,,,,0.021869300116692365,5,0.049213760967481146,256,0.04700951622761316,-0.017262493893884318,258,0.05909190595934452,-0.0574182297356815,252,-0.03514912174652356,0.016643297163606855,257,0.15026563110866678,0.018529905598879067,258,-0.09753255842371696
ES,range_60,30,R,1281,0.028323152549125943,-0.07202346501484272,0.11836025275886634,0.01089491171733637,-0.0483035738943469,0.06649592319798907,0.7051967117878002,6.944444444444444e-05,False,-0.09999999999999999,0.10263157894736842,-0.411,1281,0.5086750788643533,640,0.5046875,384,0.515625,192,0.4791666666666667,,,,,,0.012767710026960165,5,0.32421875,256,-0.011779127130915642,0.26841085271317827,258,-0.005136323138565279,-0.3115079365079365,252,-0.07756930476231069,0.8998054474708171,257,0.08573928070996299,0.48158914728682173,258,-0.02012887543541454
ES,range_60,30,Q,1281,0.00443888259135249,-0.054091125591844265,0.06050313477341617,0.018211327053103698,-0.033781697809118744,0.07731514198686738,0.527115787769348,6.944444444444444e-05,False,0.09999999999999999,0.0012480021707982896,-0.021264550575993205,1281,0.4862096138691883,640,0.48661417322834644,384,0.4868421052631579,192,0.4708994708994709,,,,,,0.017871065398925776,5,0.035423873360228855,256,0.0168262113304977,-0.04168959591286041,258,0.03007590212479811,-0.05687429272251674,252,-0.02104778842004691,0.029362490402782913,257,0.111636552244256,0.011746164768588151,258,-0.09128366364633005
ES,close_location_5,5,R,1283,-0.02026998987258981,-0.0709147524585234,0.03726192216293465,0.00043301973905847624,-0.052143301640567206,0.05555715920898388,0.987994411707096,6.944444444444444e-05,False,-0.19999999999999998,-0.013618677042801557,0.13656387665198239,1283,0.5004248088360238,642,0.505564387917329,385,0.5,192,0.5405405405405406,-0.06010016694490818,0.19734660033167495,-0.2574467672765831,-0.9006793557255459,0.3375682626101545,0.0012171562028189522,5,0.3623046875,256,-0.07299472284134537,-0.1753875968992248,258,0.0006996583411925479,-0.31719367588932806,253,0.04578025928141957,0.16375968992248063,258,0.01630492567913526,0.08042635658914729,258,-0.028835358468526334
ES,close_location_5,5,Q,1283,-0.033118427965482575,-0.08622052339854053,0.018595420217042104,-0.0332728664080696,-0.08726590014589336,0.017343053247092042,0.24741467780634085,6.944444444444444e-05,False,-0.49999999999999994,0.03396952635596339,0.005434260910349202,1283,0.48091603053435117,642,0.47385103011093505,385,0.45931758530183725,192,0.4869109947643979,0.003385354355352165,0.03758819590307226,-0.034202841547720096,-0.10584941764799177,0.02012408293284356,-0.03268208547850094,5,0.02768397782202795,256,-0.14932003255603188,-0.0583752879559022,258,-0.010612916845371332,-0.021235583506551896,253,0.00938029969101144,0.038388234081722865,258,0.024850332781390448,0.08351712384022406,258,-0.043782380071424196
ES,close_location_5,10,R,1283,0.016325294155063962,-0.03888627622016789,0.07819749865003117,0.02867750064152494,-0.025190109409008357,0.08519889682693085,0.3188566753531139,6.944444444444444e-05,False,0.3,-1.0544747081712063,0.19383259911894274,1283,0.5186440677966102,642,0.526984126984127,385,0.5145118733509235,192,0.5210526315789473,0.12646076794657762,0.10240464344941957,0.02405612449715805,-0.8716584370855793,0.9290085984933426,0.02972165523597399,5,0.646484375,256,0.026035896118729102,0.2005813953488372,258,0.008949210984168034,-0.8221343873517787,253,-0.028287731078193226,0.1560077519379845,258,0.044131723570670287,0.15406976744186046,258,0.06851904135608951
ES,close_location_5,10,Q,1283,-0.0007808303840605456,-0.05218260502141563,0.0566131736924878,0.00033367991115904825,-0.05095405778142918,0.057038417348727326,0.9907484934807014,6.944444444444444e-05,False,0.19999999999999998,-0.006326081233970501,0.010119744010949309,1283,0.5109427609427609,642,0.5086342229199372,385,0.5065616797900262,192,0.5238095238095238,0.013951837122809382,0.00568032949159219,0.008271507631217192,-0.06326625593569037,0.07171478516521156,0.0013833312871228437,5,0.03870282224019113,256,-0.0714007274888335,-0.024794924747799672,258,-0.007279639560952686,-0.05309316434383778,253,0.011557483013713144,0.026159738218424034,258,0.05077812924227149,0.029776830586751044,258,0.009554041107881803
ES,close_location_5,15,R,1283,-0.009896598251909756,-0.06299472803123471,0.05227077682807755,0.004346902162925872,-0.04653526440584217,0.05846261723938705,0.8799324539235398,6.944444444444444e-05,False,0.19999999999999998,-0.30544747081712065,0.016519823788546256,1283,0.5258255715495342,642,0.5135566188197768,385,0.5278514588859416,192,0.5319148936170213,-0.056343906510851416,0.0779436152570481,-0.13428752176789951,-1.1418065314772825,0.8059998941021077,0.004935454268779602,5,0.5556640625,256,-0.0024473814818507245,0.11046511627906977,258,0.04516466656341338,-0.9110671936758893,253,-0.11014009221999371,0.3391472868217054,258,0.08007919661440198,-0.09108527131782945,258,-0.003583676451625358
