instrument,feature,window,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,significant_bonf,quintile_monotonicity_spearman,cov100_acc,cov50_acc,cov30_acc,cov15_acc,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier
ES,norm_ret,60,10,R,1220,-0.004164758571362932,-0.11107334021757971,0.11433877942863967,0.026918113031128222,-0.03214298040628151,0.0904256821435184,0.361606147534947,False,0.7999999999999999,0.49324324324324326,0.525,0.5580110497237569,0.5027624309392266,0.06686798371120406,-0.8887016082434515,1.047116408485581,0.02939891837666531
ES,norm_ret,60,10,Q,1220,-0.015776899321567263,-0.07244594865328567,0.03926844175087708,-0.00704721857699396,-0.06474650129766495,0.05046623954530123,0.8112679334434103,False,0.3,0.5067001675041876,0.5057851239669422,0.5261707988980716,0.4808743169398907,-0.007405185610519359,-0.08190953077818351,0.05780223384522962,-0.004824928296182159
ES,norm_ret,60,15,R,1220,0.017437452486007334,-0.09177813116731322,0.14547443186598658,0.0063225863943691405,-0.056717916199759404,0.067769891631677,0.8303628449355216,False,0.6,0.49494097807757165,0.51,0.5264623955431755,0.5303867403314917,-0.07010923398635263,-1.2226771612920977,1.0658737687101014,0.008709065321329772
ES,norm_ret,60,15,Q,1220,-0.010361087626118714,-0.069849431604407,0.04829272648765431,-0.005467239529042578,-0.06328644563680191,0.053561269301939864,0.8530307558672787,False,0.3,0.5079899074852817,0.5191986644407346,0.5502793296089385,0.521978021978022,-0.01707038476345693,-0.08918350511510124,0.05665426690282893,-0.0032541678839905727
ES,norm_ret,60,30,R,1220,-0.013194111592494182,-0.12359220365800881,0.11828067709488918,-0.011817281731683282,-0.07140156776711586,0.04735536735967813,0.6888374170499447,False,-0.19999999999999998,0.4886839899413244,0.48509933774834435,0.4697802197802198,0.45604395604395603,-0.5113457517059212,-1.921700487012987,0.6847646791767551,-0.009412383511281486
ES,norm_ret,60,30,Q,1220,-0.010698677092735169,-0.06415660417458517,0.04384507616431672,0.00031973312282957214,-0.05802844343285064,0.05804960928004395,0.9913560635222345,False,0.3,0.5142378559463987,0.528052805280528,0.5357142857142857,0.521978021978022,-0.0033825745563372893,-0.07198491326696421,0.06631435997525255,0.002633917590174429
ES,range_ratio,1,5,R,1220,0.06438728397457269,-0.13960264639622286,0.2526487549899954,0.05410740495374661,-0.0009995848060693905,0.10850779955024473,0.0664823108584538,False,0.8999999999999998,0.4849246231155779,0.5083333333333333,0.5125348189415042,0.5393258426966292,,,,0.05670436941913203
ES,range_ratio,1,5,Q,1220,0.03558143275460331,-0.023149448043869134,0.09631429880961431,0.07006137469092819,0.013919742086571433,0.12231281134749471,0.017414253477587405,False,0.8999999999999998,0.5,0.5258764607679466,0.532033426183844,0.5277777777777778,,,,0.07242681000102563
ES,range_ratio,1,10,R,1220,-0.05726025033940931,-0.22144007033720187,0.101989737936781,0.011517994194872722,-0.04465910650663933,0.07486278504881036,0.6963214564907709,False,0.3,0.5108514190317195,0.5033333333333333,0.5277777777777778,0.5027624309392266,,,,0.014009837274844226
ES,range_ratio,1,10,Q,1220,0.03094815511104539,-0.03137926337127714,0.09272260424045863,0.06319686836457275,0.00786126600997331,0.11804228633365299,0.032016155709152505,False,0.7999999999999999,0.4871582435791218,0.5115511551155115,0.5316804407713499,0.532967032967033,,,,0.06560110501673641
ES,range_ratio,1,15,R,1220,-0.08534833838853731,-0.26777123787504553,0.09522330766810294,0.0034587851486446463,-0.05244365579774205,0.05593847592098093,0.9067036920544698,False,0.0,0.5191666666666667,0.5133333333333333,0.5196629213483146,0.5056179775280899,,,,0.005930794453158996
ES,range_ratio,1,15,Q,1220,0.01875667960135063,-0.04284467994780913,0.07898532482088007,0.05393938644394533,0.0019946606834869963,0.1106414946812246,0.06733251747156865,False,0.49999999999999994,0.4796342477140482,0.5041459369817579,0.5124653739612188,0.5,,,,0.056405157234087296
ES,range_ratio,1,30,R,1220,-0.001986686957112983,-0.14989301992670023,0.13803328474033066,0.00024137211899434777,-0.052238683029809586,0.05651790122597632,0.9934744865689182,False,0.09999999999999999,0.5103562551781275,0.509090909090909,0.511049723756906,0.4945054945054945,,,,0.002274324397041449
ES,range_ratio,1,30,Q,1220,0.007971931920098239,-0.05476548400938808,0.06698906997971357,0.031140599404586848,-0.0251422849388921,0.08898042303115676,0.2911950103827454,False,0.3,0.4867549668874172,0.4867986798679868,0.48484848484848486,0.4725274725274725,,,,0.03353496923102861
ES,range_ratio,5,5,R,1220,0.03769508934549673,-0.1272346454702553,0.19619142185878335,0.05024794912428624,-0.009660394496797299,0.10450659213014601,0.08837594327081799,False,0.7,0.4849246231155779,0.5324459234608985,0.5207756232686981,0.5111111111111111,,,,0.0528352009811295
ES,range_ratio,5,5,Q,1220,0.041998220824757286,-0.008533605245878971,0.10068388555499799,0.06939597620927151,0.014373683971104001,0.12460061766647891,0.018513422004423408,False,0.7,0.5,0.5416666666666666,0.55,0.55,,,,0.07176435252813378
ES,range_ratio,5,10,R,1220,-0.07215226207591992,-0.226675303347784,0.09358837684991095,0.001953459775144721,-0.05958985023221148,0.06339474457480385,0.9472259513873731,False,-0.3,0.5108514190317195,0.5217391304347826,0.5125348189415042,0.4918032786885246,,,,0.004421446230229066
ES,range_ratio,5,10,Q,1220,0.018460933550235068,-0.034744679932335036,0.07873410450873893,0.04548883215291285,-0.011396316122654244,0.09990108912548282,0.12297646611866231,False,0.6,0.4871582435791218,0.5157545605306799,0.521978021978022,0.5164835164835165,,,,0.04785967322393207
ES,range_ratio,5,15,R,1220,-0.0900651701785533,-0.2466033395172404,0.08159446592178139,0.0183684428831104,-0.04086544394400775,0.06969944437106906,0.5336374584438035,False,0.49999999999999994,0.5191666666666667,0.52,0.5487465181058496,0.5280898876404494,,,,0.02087698395829247
ES,range_ratio,5,15,Q,1220,0.006077991775073923,-0.04602252869095906,0.06684349381602327,0.0396119540867079,-0.01719381478385686,0.09315848801801738,0.17930209759424676,False,0.7999999999999999,0.4796342477140482,0.504950495049505,0.510989010989011,0.47513812154696133,,,,0.042042001787778276
ES,range_ratio,5,30,R,1220,-0.023874005055008685,-0.17242511251357354,0.1397966328828265,0.013745224988134271,-0.04408086653440069,0.07149452584351054,0.641380102644368,False,-0.3,0.5103562551781275,0.5149006622516556,0.5082417582417582,0.489010989010989,,,,0.015803067311667873
ES,range_ratio,5,30,Q,1220,-0.0034979610977239647,-0.0578662074218824,0.05883604074459902,0.026483822644718553,-0.028969212092477215,0.08060447170586174,0.36940793125872684,False,0.7999999999999999,0.4867549668874172,0.49504950495049505,0.4986225895316804,0.4725274725274725,,,,0.028868043862834335
ES,range_ratio,10,5,R,1220,0.042852665268932194,-0.10663158483365262,0.18407832940905547,0.0425697212830632,-0.022249516752531624,0.09967688783957328,0.14893682393540786,False,0.7,0.4849246231155779,0.5125208681135225,0.5348189415041783,0.5666666666666667,,,,0.04511241439046054
ES,range_ratio,10,5,Q,1220,0.04548735502070125,-0.005191002017404551,0.10548838356821166,0.05876437746479017,-0.002697568257404879,0.11577719645153406,0.046211285428493065,False,0.8999999999999998,0.5,0.5133779264214047,0.5431754874651811,0.5911602209944752,,,,0.05919990714485068
ES,range_ratio,10,10,R,1220,-0.07007379215429076,-0.21336198563064437,0.07942402617517441,0.002592146030846707,-0.0573686495158893,0.061738994728679934,0.930010200283653,False,-0.19999999999999998,0.5108514190317195,0.5091819699499165,0.5165745856353591,0.49171270718232046,,,,0.005058438608115532
ES,range_ratio,10,10,Q,1220,0.020780008595105672,-0.033078514268037644,0.08388006926134758,0.039389086147994204,-0.020079762227318956,0.09556358142646339,0.18176392893204074,False,0.6,0.4871582435791218,0.4909090909090909,0.5234159779614325,0.521978021978022,,,,0.04052349140271113
ES,range_ratio,10,15,R,1220,-0.11092214274454625,-0.2562586483934367,0.04510487263941572,-0.0008005412133347225,-0.05430433583472082,0.05288289034305286,0.9783597162793667,False,-0.19999999999999998,0.5191666666666667,0.5283333333333333,0.5333333333333333,0.5139664804469274,,,,0.0016603131751133766
ES,range_ratio,10,15,Q,1220,0.005031487477346888,-0.04684127496666009,0.0676861462247873,0.03584210761765345,-0.017966208345230703,0.09043020245940761,0.22437068519460102,False,0.49999999999999994,0.4796342477140482,0.48509933774834435,0.5151515151515151,0.4835164835164835,,,,0.03734626339724531
ES,range_ratio,10,30,R,1220,-0.06496732576551519,-0.20164303939936262,0.08362466293728624,-0.00804528738890398,-0.061913036842331744,0.04524478478175058,0.7851522971615799,False,-0.3,0.5103562551781275,0.509090909090909,0.5179063360881543,0.4644808743169399,,,,-0.005601945958292505
ES,range_ratio,10,30,Q,1220,-0.00698981856626195,-0.05857059269728616,0.05036585552669876,0.014280064687173006,-0.042704311425458295,0.06923478244015664,0.6284596617637819,False,0.3,0.4867549668874172,0.49093904448105435,0.5054945054945055,0.46703296703296704,,,,0.015859636227739476
ES,range_ratio,15,5,R,1220,0.024691959904160947,-0.11861728454765287,0.16159804824185287,0.04040929197188409,-0.018584507899398084,0.09593020317327272,0.17069715674568586,False,0.7,0.4849246231155779,0.5225375626043406,0.5152354570637119,0.55,,,,0.04297227156919343
ES,range_ratio,15,5,Q,1220,0.03775048937249715,-0.012704623352397195,0.10143864945278187,0.06967855502860802,0.010030318916810891,0.12683196615745745,0.018039436995331393,False,0.8999999999999998,0.5,0.5284280936454849,0.5305555555555556,0.55,,,,0.07204025461934599
ES,range_ratio,15,10,R,1220,-0.09747286524147052,-0.2507231117525675,0.06738100397047427,-0.01028408527238275,-0.07080928997483872,0.0493849374625923,0.727482455401449,False,-0.3,0.5108514190317195,0.5191986644407346,0.4903047091412742,0.46994535519125685,,,,-0.007846263973908855
ES,range_ratio,15,10,Q,1220,0.010835009716080254,-0.04124395573828407,0.07817401624247163,0.04127980522332197,-0.015023887614381556,0.09820739176464843,0.16165927633057686,False,0.7999999999999999,0.4871582435791218,0.5099009900990099,0.5013774104683195,0.5027624309392266,,,,0.043637146288626576
ES,range_ratio,15,15,R,1220,-0.1368684959735597,-0.2827267079305808,0.03376664111534511,-0.006237997931892051,-0.06622178512544459,0.04862034019047114,0.8325986142505757,False,-0.39999999999999997,0.5191666666666667,0.5291181364392679,0.5292479108635098,0.5,,,,-0.003790103231863045
ES,range_ratio,15,15,Q,1220,-0.0038226007157380606,-0.05775994286952383,0.05944236882574094,0.036831196467523884,-0.01924345835436889,0.09284410304720611,0.2118310364124203,False,0.6,0.4796342477140482,0.49337748344370863,0.4861878453038674,0.4835164835164835,,,,0.03925127457182358
ES,range_ratio,15,30,R,1220,-0.05961372525060077,-0.20328901497395213,0.1001359831468488,-0.011463827481011754,-0.0701194089246386,0.044234275911737446,0.697679145201473,False,-0.7,0.5103562551781275,0.5107438016528926,0.4986301369863014,0.46994535519125685,,,,-0.009432843213490347
ES,range_ratio,15,30,Q,1220,-0.010610371953084839,-0.06452999882717736,0.05002187242697038,0.013056140335673613,-0.043404915019518604,0.0685422387408395,0.6581874512699191,False,0.09999999999999999,0.4867549668874172,0.48599670510708404,0.48760330578512395,0.4644808743169399,,,,0.015408613762829513
ES,range_ratio,30,5,R,1220,0.03062214993848434,-0.11494577149224855,0.1731888675460159,0.04307984214278508,-0.017770844557246576,0.10269143413917557,0.1441215109234808,False,0.8999999999999998,0.4849246231155779,0.5141903171953256,0.5373961218836565,0.5580110497237569,,,,0.045649399481127284
ES,range_ratio,30,5,Q,1220,0.035259469000699546,-0.015565839920329023,0.09695922116314243,0.07474736264442154,0.019533466830162972,0.12943303158699865,0.011166047075800822,False,0.8999999999999998,0.5,0.5242070116861436,0.5376044568245125,0.55,,,,0.07711253976988895
ES,range_ratio,30,10,R,1220,-0.08260125701743405,-0.23385054269856173,0.07189918431317906,0.0074094312387410054,-0.05362016242239107,0.06802434617123242,0.8017643011039821,False,-0.19999999999999998,0.5108514190317195,0.515,0.5111111111111111,0.5027624309392266,,,,0.0098909220363203
ES,range_ratio,30,10,Q,1220,0.013327689494693429,-0.03891532853810696,0.07866977152722246,0.05376988723665224,-0.0011653931817709982,0.10912835760927593,0.06819924690417611,False,0.7,0.4871582435791218,0.5008264462809917,0.5027472527472527,0.5082872928176796,,,,0.05614038927899609
ES,range_ratio,30,15,R,1220,-0.11485741196868683,-0.26114699459390317,0.04264083244693686,0.01160421123428523,-0.04782633598984011,0.0668404686627315,0.6941624299708686,False,-0.49999999999999994,0.5191666666666667,0.5324459234608985,0.5418994413407822,0.5056179775280899,,,,0.014096054990441921
ES,range_ratio,30,15,Q,1220,0.001231401063679609,-0.05348045304523441,0.06691220809174322,0.050722364070872425,-0.0044085734048573254,0.10506104339740793,0.08540634185223994,False,0.49999999999999994,0.4796342477140482,0.4950166112956811,0.4986225895316804,0.48066298342541436,,,,0.05317027980427024
ES,range_ratio,30,30,R,1220,-0.0402858267950615,-0.17211443783174224,0.10288278155573578,-0.00699848298313751,-0.061980043163607695,0.046675653314793446,0.8125487991303826,False,-0.6,0.5103562551781275,0.5132450331125827,0.5,0.4644808743169399,,,,-0.004954427065241371
ES,range_ratio,30,30,Q,1220,-0.0033019118062359494,-0.058414407189888155,0.05359027686936588,0.030319781492560482,-0.027302278382469798,0.08390342045868218,0.3041074462511588,False,0.7,0.4867549668874172,0.4900990099009901,0.4903581267217631,0.47802197802197804,,,,0.03270793539781328
ES,range_ratio,60,5,R,1220,0.030221804048401395,-0.09114201362969136,0.1512284087009897,0.04192873423008259,-0.01753260567335089,0.0997891960417653,0.15516010254129986,False,0.8999999999999998,0.4849246231155779,0.5033444816053512,0.5125348189415042,0.5611111111111111,,,,0.04280782108488402
ES,range_ratio,60,5,Q,1220,0.04603320156514162,-0.003688043748209315,0.10640197156826686,0.06761821885810741,0.013699365085573139,0.12242431131523566,0.02175232886183709,False,0.8999999999999998,0.5,0.5192629815745393,0.5251396648044693,0.5777777777777777,,,,0.06679139910794303
ES,range_ratio,60,10,R,1220,-0.06904626246674594,-0.21052062337262448,0.06729817223974618,0.01245660622342023,-0.04868477105522011,0.0687990331279032,0.6729525923438857,False,-0.09999999999999999,0.5108514190317195,0.5250836120401338,0.49171270718232046,0.4972375690607735,,,,0.01494958855426117
ES,range_ratio,60,10,Q,1220,0.02228333116330894,-0.029344643331989394,0.0829041450974,0.055278065455473216,0.0006366271026360597,0.10942553911441293,0.06080052843251749,False,0.7,0.4871582435791218,0.5066225165562914,0.48484848484848486,0.5414364640883977,,,,0.05572468529181397
ES,range_ratio,60,15,R,1220,-0.10196226545180759,-0.24401362850530106,0.04029115507811677,0.00426112799878964,-0.05646297105223939,0.05483745398113858,0.88519712042559,False,-0.49999999999999994,0.5191666666666667,0.5440931780366056,0.5210084033613446,0.5055555555555555,,,,0.006734876885842913
ES,range_ratio,60,15,Q,1220,0.007995088066826507,-0.04556670729827216,0.06697732278292655,0.047989073705116896,-0.007449603207092493,0.1006004895402601,0.10367274669514215,False,0.6,0.4796342477140482,0.5041597337770383,0.47790055248618785,0.5027624309392266,,,,0.04889708723010868
ES,range_ratio,60,30,R,1220,-0.056253609622766404,-0.18149585837636675,0.08404609570861302,-0.014881976923942952,-0.07094446986734902,0.037746345964125294,0.614053775892796,False,-0.7,0.5103562551781275,0.5140495867768595,0.4821917808219178,0.46994535519125685,,,,-0.012455466425890694
ES,range_ratio,60,30,Q,1220,-0.001942092306209471,-0.0561531903245419,0.05392108555961797,0.027294763836361813,-0.028548113180323707,0.07980110167947814,0.35492397317545077,False,0.7,0.4867549668874172,0.5024793388429752,0.47527472527472525,0.46994535519125685,,,,0.02840287025611683
ES,close_location,1,5,R,1240,0.013966481259089654,-0.04465617305382201,0.06826128910712739,0.00544822963220473,-0.048565869108655256,0.05913982710634068,0.8523511372992016,False,0.39999999999999997,0.5059931506849316,0.4828150572831424,0.4822888283378747,0.5359116022099447,0.28825693265421615,-0.3840761177136389,0.9372810554612336,0.006488109962256057
ES,close_location,1,5,Q,1240,-0.02879781260027042,-0.08476953336758168,0.027238159024504046,-0.03058165352068127,-0.08755019556253255,0.026970551721246846,0.29600958577538083,False,-0.8999999999999998,0.4957191780821918,0.4630541871921182,0.46321525885558584,0.5,-0.010082526472906295,-0.07462454100032644,0.06331907872262267,-0.029396287238094752
ES,close_location,1,10,R,1240,0.02462281731691888,-0.026330557201268243,0.07987259057137068,0.006521323842307829,-0.05256519139180834,0.06320181213294576,0.8237076761655588,False,0.6,0.5089666951323655,0.4860426929392447,0.4767123287671233,0.4808743169398907,0.6590548953027731,-0.2403054258630447,1.5530717671194108,0.008007275027661388
ES,close_location,1,10,Q,1240,-0.008045349062617592,-0.06425866473135103,0.051319183607130094,-0.010329316227676685,-0.06706813867839717,0.04981526572791359,0.7241833442756873,False,-0.3,0.5114698385726423,0.4812398042414356,0.4891891891891892,0.5380434782608695,0.005964537221114504,-0.060596797425627236,0.07597445094435143,-0.008646358305152198
ES,close_location,1,15,R,1240,0.026071288189017827,-0.02775149232632398,0.07671150487261585,-0.00785775797864169,-0.06016553131616988,0.045260729592899215,0.7883643288380815,False,0.6,0.4846153846153846,0.4779050736497545,0.4782608695652174,0.5,0.7919425580079231,-0.4460558149405772,1.8135593520090547,-0.007142160287678467
ES,close_location,1,15,Q,1240,-0.013944937475933922,-0.07084558957758516,0.04355390904016928,-0.0160260936345113,-0.07079888866394493,0.03984272185307449,0.5840243133862357,False,-0.3,0.5076660988074957,0.4819672131147541,0.48509485094850946,0.5027027027027027,9.113413836570657e-05,-0.07124755863558759,0.06787416821428767,-0.014414992660581022
ES,close_location,1,30,R,1240,0.03754168715010022,-0.019648545398384964,0.09223090999562751,0.03044527431773525,-0.023785335923168442,0.08391400697239706,0.2981700066705679,False,0.6,0.5152801358234296,0.5032679738562091,0.5040871934604905,0.5,1.2824349179400114,-0.22282594086021504,2.6132882357102414,0.03101486074610234
ES,close_location,1,30,Q,1240,-0.0007858953788349491,-0.05799155899343851,0.05083936713890074,-0.0043075048520225525,-0.06044603116911983,0.04948438842041275,0.8830135951042306,False,0.3,0.5190839694656488,0.5056910569105691,0.5135135135135135,0.5459459459459459,0.005828859738767582,-0.07445772061053688,0.07085790379582411,-0.0026925960928141507
ES,close_location,5,5,R,1240,0.020285939062127348,-0.037092087428657314,0.0806784693384353,0.019873816685311,-0.036279290921319346,0.07457345660910725,0.49713725781206763,False,-0.09999999999999999,0.5080033698399326,0.5081699346405228,0.5217391304347826,0.5573770491803278,0.3226033533853833,-0.36379768716078764,0.8410425647652165,0.018121512407404332
ES,close_location,5,5,Q,1240,-0.025748283275212502,-0.08441583626657091,0.03098739580350227,-0.02489792522300292,-0.08278875615242143,0.03147357188506151,0.39492687258299686,False,-0.7999999999999999,0.489469250210615,0.48514851485148514,0.49586776859504134,0.5351351351351351,-0.015623062545315765,-0.08516148533934165,0.04388624819450568,-0.027174157393611946
ES,close_location,5,10,R,1240,0.028070729969250807,-0.02443264779211292,0.08372910950979859,0.01735444474612269,-0.03814821818653397,0.0743050074738339,0.5532436964969007,False,0.19999999999999998,0.5016806722689076,0.5016393442622951,0.5,0.4835164835164835,0.5303755878772695,-0.4717448381175945,1.3823694347391546,0.015377538699343562
ES,close_location,5,10,Q,1240,-0.004006915508231316,-0.05969651781034049,0.05117304951842924,-0.004078522192002519,-0.05978681602942672,0.052976218250022765,0.8891912812404583,False,-0.6,0.505,0.5072933549432739,0.5297297297297298,0.5621621621621622,0.0027796925294699903,-0.06244313014723831,0.06793071875428874,-0.006385677868551879
ES,close_location,5,15,R,1240,0.0380297533257956,-0.016115253280625755,0.09411946195310093,0.006740175628587338,-0.04964785064526092,0.06027381540682244,0.8178933633864309,False,0.8999999999999998,0.4941275167785235,0.49836065573770494,0.5068119891008175,0.5163043478260869,0.6953127765780437,-0.35408178131918705,1.594515533984548,0.005389145466981077
ES,close_location,5,15,Q,1240,-0.005131713595543095,-0.05897861868118179,0.04967935769142857,-0.004388355614090269,-0.058784607197132195,0.05123281285991274,0.8808340112377087,False,-0.6,0.507949790794979,0.5,0.5122615803814714,0.5217391304347826,0.005520648626477159,-0.0648352481217464,0.07452270608613681,-0.006696996793827962
ES,close_location,5,30,R,1240,0.04214546023562651,-0.012033402178491538,0.09789337154074612,0.030930022067897783,-0.027551922228960555,0.08982353971115951,0.29053856938732325,False,0.39999999999999997,0.5087572977481234,0.50814332247557,0.5231607629427792,0.4972677595628415,0.8954429469705427,-0.3859567796171683,2.255442000648128,0.030025331024099843
ES,close_location,5,30,Q,1240,0.009811502803712804,-0.04911214061188035,0.06276189652622441,0.009402427724572716,-0.0491864225342343,0.06311775004402143,0.7480536856805953,False,-0.49999999999999994,0.5225,0.526829268292683,0.5353260869565217,0.5434782608695652,0.01488561261299164,-0.061272963300884664,0.08905986682721748,0.007169509308200404
ES,close_location,10,5,R,1240,0.004383479798094776,-0.05579312592993315,0.06683668856012998,0.00795673978033319,-0.05170868595754736,0.0642693022442343,0.7857629147641672,False,-0.09999999999999999,0.49074074074074076,0.506514657980456,0.5313351498637602,0.554945054945055,-0.1528731684981685,-0.7739047782574568,0.4443703803636836,0.006198316286985461
ES,close_location,10,5,Q,1240,-0.04416448921538919,-0.10320656382845328,0.012295788211005135,-0.043781110453872354,-0.10119260121719997,0.014588359890283112,0.13450574756256284,False,-0.8999999999999998,0.4869418702611626,0.4794745484400657,0.4904109589041096,0.5108695652173914,-0.04678697599144428,-0.10917537917497175,0.020262249392682573,-0.04609760317215753
ES,close_location,10,10,R,1240,0.01274721921375049,-0.04390257177508406,0.07042475023636399,0.005721732861326586,-0.05178112378027295,0.06371613348235149,0.84503061559393,False,-0.09999999999999999,0.4890756302521008,0.5090016366612111,0.48626373626373626,0.489010989010989,-0.01909177132391418,-0.9602664262820513,0.8730773318942958,0.003727231452648595
ES,close_location,10,10,Q,1240,-0.022393117889288754,-0.08046100605704601,0.03934289143012728,-0.023340112149826227,-0.07992468809639036,0.038005840613087184,0.4251787778898164,False,-0.6,0.49248747913188645,0.5008103727714749,0.5013550135501355,0.5271739130434783,-0.03315695187189737,-0.0985570285350727,0.030657284575067598,-0.025692147664354913
ES,close_location,10,15,R,1240,0.026660567417469524,-0.024311711140397037,0.0810904358580977,0.0075065203715285736,-0.04829650442824765,0.06158944693446736,0.7976143077675801,False,0.6,0.48614609571788414,0.5122749590834698,0.49591280653950953,0.5191256830601093,0.13704375981161696,-0.9004257832940868,0.9910585508241757,0.006161374149315217
ES,close_location,10,15,Q,1240,-0.019540723028621414,-0.07545852479007112,0.03854323860661579,-0.019878056699943532,-0.0770747259692715,0.04027725600987811,0.49704545087276486,False,-0.6,0.48659966499162477,0.5032786885245901,0.4891304347826087,0.5027322404371585,-0.04028143290866122,-0.10883295529545915,0.024007657556433366,-0.022223763294975166
ES,close_location,10,30,R,1240,0.02534174826904625,-0.029544976216956325,0.08001240601157261,0.01758220817988095,-0.038104993911344226,0.07287152177841688,0.5480467656687593,False,0.49999999999999994,0.4945788156797331,0.4926829268292683,0.5068119891008175,0.4972677595628415,0.27536302982731553,-1.2002918956043955,1.5146321870094188,0.016662824762300684
ES,close_location,10,30,Q,1240,3.924971758009849e-06,-0.054445539938225596,0.05146738639768259,-0.0013217548933864604,-0.0579110287008732,0.05015542979400312,0.9639856477383368,False,0.09999999999999999,0.507910074937552,0.5292207792207793,0.529891304347826,0.5297297297297298,-0.020527984155321463,-0.09449513027105066,0.044729280230102086,-0.00356986349199068
ES,close_location,15,5,R,1240,-0.0020200969355691,-0.06247730714768284,0.05971537505366254,0.0023808435112817696,-0.05539971249636731,0.06370329404412697,0.9351776077396825,False,-0.19999999999999998,0.48403361344537815,0.499184339314845,0.5217391304347826,0.5573770491803278,-0.2233766233766234,-0.8434868777056277,0.46532886904761867,0.0006132884440309902
ES,close_location,15,5,Q,1240,-0.0577977585664643,-0.1151074359119013,-0.0008200790882967504,-0.05680595360299783,-0.1138933924708317,0.0006883356812663863,0.05205899778831413,False,-0.9999999999999999,0.47523089840470195,0.46808510638297873,0.48626373626373626,0.4945652173913043,-0.08058147183128324,-0.14214504699461414,-0.013410552713348985,-0.05915156519280181
ES,close_location,15,10,R,1240,0.013744070132891702,-0.044525595337247446,0.07136530280413432,0.0075314955862947515,-0.04893234487860272,0.06898533406180371,0.796955621301622,False,0.3,0.4920368818105616,0.513911620294599,0.4945054945054945,0.5054945054945055,0.13735930735930735,-0.7461093073593074,0.9674928300865794,0.005541332040454662
ES,close_location,15,10,Q,1240,-0.030885478136854442,-0.08934334843246795,0.03149733823254101,-0.031061924526825754,-0.08798671293053979,0.03298288776746785,0.28848492283120786,False,-0.7,0.48835274542429286,0.49837662337662336,0.5081081081081081,0.5217391304347826,-0.05207434587977618,-0.1222987649948176,0.01997175227725309,-0.033433353348434613
