instrument,feature,window,horizon,target,n_valid,pearson_r,pearson_ci_lo,pearson_ci_hi,spearman_rho,spearman_ci_lo,spearman_ci_hi,p_raw_approx,bonferroni_alpha,significant_bonf,quintile_monotonicity_spearman,q0_mean,q4_mean,cov100_n,cov100_acc,cov50_n,cov50_acc,cov30_n,cov30_acc,cov15_n,cov15_acc,mean_y_given_x_pos,mean_y_given_x_neg,bull_bear_diff,bull_bear_diff_ci_lo,bull_bear_diff_ci_hi,spearman_drop_top_outlier,n_years,year_2018_mean,year_2018_n,year_2018_spearman,year_2019_mean,year_2019_n,year_2019_spearman,year_2020_mean,year_2020_n,year_2020_spearman,year_2021_mean,year_2021_n,year_2021_spearman,year_2022_mean,year_2022_n,year_2022_spearman
ES,norm_ret,5,10,R,1220,0.06187830372352468,-0.06934546392685707,0.19520872804791806,0.01716235412496333,-0.0414879818596114,0.07881668317983254,0.5608474544370599,0.00010416666666666667,False,0.3,-0.31020408163265306,0.11987704918032786,1220,0.4845360824742268,610,0.51,366,0.5165745856353591,183,0.5300546448087432,0.18224699828473415,0.09359400998336107,0.08865298830137308,-0.7788582244286966,1.0646107973274959,0.014750978835482976,5,0.5111111111111111,225,0.1564874458497443,0.17269076305220885,249,-0.06194048554432548,-0.7205284552845529,246,-0.024734345017484602,0.254,250,-0.0749093108275004,0.349,250,0.09696202339559294
ES,norm_ret,5,10,Q,1220,0.0027859421802096337,-0.05025532049129106,0.05755073702273481,-0.005955168002360124,-0.06458311628426533,0.04850257056718278,0.8400838535116135,0.00010416666666666667,False,-0.19999999999999998,0.021268496596418936,-0.01366179395244606,1220,0.4995730145175064,610,0.5074380165289256,366,0.5068870523415978,183,0.4945054945054945,0.00045185266370670666,0.008618464112100235,-0.008166611448393528,-0.0755954836189192,0.05824540382832853,-0.007023495020096188,5,0.026864078079842667,225,0.08308734245133967,-0.030575400897185388,249,-0.020161660999469835,-0.04925401615890788,246,-0.11360276788165398,0.0330452929670345,250,-0.10266769968877709,0.03182581345717371,250,0.12434274027592998
ES,norm_ret,5,15,R,1220,0.10215158528452914,-0.03190040991706115,0.2397751830772436,0.019674991616997692,-0.039946852094736814,0.08066604754788853,0.504931897280597,0.00010416666666666667,False,0.8999999999999998,-0.5663265306122449,0.42315573770491804,1220,0.488412017167382,610,0.5141903171953256,366,0.5083333333333333,183,0.5082872928176796,0.21612349914236706,-0.06364392678868552,0.2797674259310526,-0.6929280066384499,1.3520715188807664,0.017270450541171205,5,0.44666666666666666,225,0.15107336342690336,0.09136546184738956,249,-0.10586567853214682,-0.8729674796747967,246,0.037955590427063625,0.488,250,-0.0932376903192655,0.028,250,0.08896424542462067
ES,norm_ret,5,15,Q,1220,0.015454458775622524,-0.04367671930888974,0.07389682772603276,-0.0023857942936296654,-0.05916213631026039,0.05839491242468245,0.9355692158276263,0.00010416666666666667,False,-0.3,0.008231276348660154,-0.002906025061292657,1220,0.488013698630137,610,0.5099337748344371,366,0.5263157894736842,183,0.5082872928176796,-0.005164588785499223,0.011408477937251473,-0.016573066722750697,-0.07814946271193525,0.05060223079464583,-0.0037874257383748357,5,0.034908365450473926,225,0.10374813864022711,-0.02092143346208754,249,-0.04347074066387366,-0.051451453291894246,246,-0.09047225108677542,0.02674897931367448,250,-0.1083343061934268,0.02055472600028098,250,0.14063687434291097
ES,norm_ret,5,30,R,1220,0.10667001481835872,-0.02105435647829304,0.2282262407729752,0.014970172675596295,-0.04354317423322338,0.07357715066124187,0.6119551967081192,0.00010416666666666667,False,0.8999999999999998,-0.18571428571428572,0.7213114754098361,1220,0.4910333048676345,610,0.49834437086092714,366,0.49175824175824173,183,0.489010989010989,0.5849056603773585,0.32196339434276205,0.2629422660345964,-0.9794049654235507,1.5653391431661925,0.012543859961750076,5,0.2633333333333333,225,0.11900030382717172,0.2700803212851406,249,-0.06834500651111883,-0.23780487804878048,246,-0.01921441706360026,1.105,250,-0.12229987483816425,0.529,250,0.1569136547822477
ES,norm_ret,5,30,Q,1220,0.029258487730949616,-0.029032447838099915,0.08763594769335571,0.011124622186956144,-0.04394982107850875,0.07270621648770889,0.7062031539140152,0.00010416666666666667,False,0.09999999999999999,-0.021705370363062356,-0.001549138721199848,1220,0.5093856655290102,610,0.5346534653465347,366,0.5274725274725275,183,0.5138121546961326,-0.003007329818633041,-0.0023929389180899307,-0.0006143909005431104,-0.06203316570860784,0.0663502972413705,0.009629669192368644,5,0.018706980068626394,225,0.15480089308402123,-0.045060020051862104,249,-0.042244841498304674,-0.05215086171311781,246,-0.08415229120734939,0.04504451409288747,250,-0.10643668395005974,0.012298468583293755,250,0.15391093359325259
ES,norm_ret,10,5,R,1220,-0.040300191156752506,-0.1501527432425209,0.07396688368497273,-0.01540492194645685,-0.07332755474547159,0.041979947826964265,0.601657180225112,0.00010416666666666667,False,-0.19999999999999998,-0.1168032786885246,0.023662551440329218,1220,0.48456260720411665,610,0.4900332225913621,366,0.5,183,0.5055555555555555,-0.05899830220713073,0.19975083056478404,-0.2587491327719148,-0.8977809008173095,0.452566536840977,-0.015087363660938614,5,0.2822222222222222,225,0.033589535687430214,-0.19377510040160642,249,0.008757810136284563,-0.15955284552845528,246,-0.060317354210184325,0.174,250,-0.12332537521304139,0.236,250,0.04820429018004922
ES,norm_ret,10,5,Q,1220,-0.05925621049653542,-0.11002924903856763,-0.008557662003265522,-0.066174840196314,-0.12234924891996495,-0.013156536751183405,0.02473361688095066,0.00010416666666666667,False,-0.6,0.021875152443428886,-0.034450737881051456,1220,0.47986289631533846,610,0.4908485856905158,366,0.5,183,0.4972067039106145,-0.0339118365910386,0.052407773017171796,-0.08631960960821039,-0.15189976312523007,-0.024375877484901207,-0.06518404729087511,5,0.013024623032920518,225,-0.014239606493438878,-0.060920231116445185,249,-0.015610438540921203,-0.021314849111968463,246,-0.1661683238772018,0.040932119965508586,250,-0.16797813076572005,0.08385532142990439,250,0.04083473562051719
ES,norm_ret,10,10,R,1220,0.010646479222312936,-0.1075837153636465,0.14479130610862134,-0.001109885817608799,-0.05496656957218099,0.054117326915078555,0.9700008784699321,0.00010416666666666667,False,0.09999999999999999,-0.9159836065573771,-0.027777777777777776,1220,0.4777777777777778,610,0.49916805324459235,366,0.5305555555555556,183,0.5469613259668509,-0.12563667232597622,0.2960963455149502,-0.4217330178409264,-1.2696238028022042,0.49633245364912626,-0.002775977163289537,5,0.5111111111111111,225,0.08870098342767897,0.17269076305220885,249,-0.00872977483610741,-0.7205284552845529,246,0.024813944420340413,0.254,250,-0.07288947813777713,0.349,250,-0.01139420176399784
ES,norm_ret,10,10,Q,1220,-0.018245611821576246,-0.0722376843956663,0.034261525247506086,-0.042645879705141554,-0.0981324790730807,0.011206248770504593,0.14821023586067916,0.00010416666666666667,False,-0.6,-0.024713465419383733,-0.02490417606546221,1220,0.4855687606112054,610,0.4884488448844885,366,0.521978021978022,183,0.5138121546961326,-0.03885258580803946,0.0382401576735786,-0.07709274348161806,-0.1390020821129952,-0.015720286474736604,-0.04250805912424355,5,0.026864078079842667,225,0.020865408450712417,-0.030575400897185388,249,-0.006020074701749575,-0.04925401615890788,246,-0.09164810282227602,0.0330452929670345,250,-0.13923754111807513,0.03182581345717371,250,0.015502432215267077
ES,norm_ret,10,15,R,1220,0.046440476537215,-0.08375551988679,0.18743657292861143,0.006866418574299152,-0.04589832020879712,0.06875931023278536,0.8160222152603236,0.00010416666666666667,False,0.19999999999999998,-1.4354508196721312,0.15329218106995884,1220,0.4850555081127242,610,0.5033333333333333,366,0.5431754874651811,183,0.5337078651685393,-0.18760611205432937,0.17483388704318936,-0.36243999909751873,-1.3739940330477356,0.6881095626350182,0.005177121911170202,5,0.44666666666666666,225,0.09990528748249257,0.09136546184738956,249,-0.06846110078514644,-0.8729674796747967,246,0.062372147169211176,0.488,250,-0.07890519327945412,0.028,250,0.009102739077173847
ES,norm_ret,10,15,Q,1220,-0.0071627479564576125,-0.06166847616768415,0.05324962096702955,-0.034574390939943266,-0.09180707666904242,0.02575798033384553,0.241205265494163,0.00010416666666666667,False,-0.19999999999999998,-0.039863955619627904,-0.024834768064156413,1220,0.4851063829787234,610,0.49585406301824214,366,0.5401662049861495,183,0.5388888888888889,-0.03823628580008214,0.035796779474689115,-0.07403306527477126,-0.1437017527822096,-0.01704489501227594,-0.03463789082548822,5,0.034908365450473926,225,0.04286649344737126,-0.02092143346208754,249,-0.02998937303016466,-0.051451453291894246,246,-0.062241745947141554,0.02674897931367448,250,-0.1331415163763964,0.02055472600028098,250,0.029987189491190138
ES,norm_ret,10,30,R,1220,0.04859202997305743,-0.06074858955071697,0.16565866686878708,6.924416541116178e-06,-0.061822146329509685,0.05281075593762413,0.9998127957952314,0.00010416666666666667,False,0.19999999999999998,-1.2899590163934427,0.10082304526748971,1220,0.4762308998302207,610,0.48509933774834435,366,0.5234159779614325,183,0.5245901639344263,0.20203735144312393,0.4717607973421927,-0.2697234458990687,-1.6094233497284096,1.1018301509117876,0.0021425565031300943,5,0.2633333333333333,225,0.09231673966421566,0.2700803212851406,249,-0.027354671345677588,-0.23780487804878048,246,0.00020819166766375066,1.105,250,-0.1267145304994519,0.529,250,0.08323214360306415
ES,norm_ret,10,30,Q,1220,0.004892848240083806,-0.0482552550565653,0.06398279553944201,-0.017422247975539224,-0.06960168898079917,0.0435210341267231,0.5549278451753077,0.00010416666666666667,False,-0.19999999999999998,-0.06604640954266058,-0.017371597031322003,1220,0.5008474576271187,610,0.5148514851485149,366,0.559228650137741,183,0.5604395604395604,-0.034283869741277964,0.02159206616932354,-0.055875935910601505,-0.1312576373689319,0.006365063981997113,-0.016679589261826187,5,0.018706980068626394,225,0.0854418077190102,-0.045060020051862104,249,-0.01946709311245117,-0.05215086171311781,246,-0.06025554886950711,0.04504451409288747,250,-0.12910361058425032,0.012298468583293755,250,0.06231631196777336
ES,norm_ret,15,5,R,1220,-0.05488165917123631,-0.17023757091388617,0.05622191161617827,-0.0022929057113172412,-0.06291796239839076,0.05132433855982128,0.9380726292997321,0.00010416666666666667,False,-0.3,0.14591836734693878,0.1413934426229508,1220,0.4940068493150685,610,0.49585406301824214,366,0.5096952908587258,183,0.5027932960893855,0.010683760683760684,0.0931855500821018,-0.08250178939834112,-0.7184764325712601,0.6097826933602786,-0.003351763261156435,5,0.2822222222222222,225,0.0650422233046051,-0.19377510040160642,249,0.01609538198252912,-0.15955284552845528,246,-0.06104079908724992,0.174,250,-0.11719630481443859,0.236,250,0.06144059926372398
ES,norm_ret,15,5,Q,1220,-0.06347268210553092,-0.1182747358473475,-0.01375915686174928,-0.06156902347357049,-0.12059127655739542,-0.007823758023301113,0.03672251097925683,0.00010416666666666667,False,-0.8999999999999998,0.05434234757656088,-0.006445120309429442,1220,0.4884910485933504,610,0.48258706467661694,366,0.5069252077562327,183,0.4888888888888889,-0.02766842707318773,0.04873949289891998,-0.07640791997210772,-0.13806751069888015,-0.006674059331349635,-0.061535899250841235,5,0.013024623032920518,225,0.03456108980777308,-0.060920231116445185,249,-0.02077615813704744,-0.021314849111968463,246,-0.15294205609387998,0.040932119965508586,250,-0.17754080742980494,0.08385532142990439,250,0.025438498636728587
ES,norm_ret,15,10,R,1220,0.005657423618143994,-0.12506430890369263,0.15171557037543887,0.02112739068851953,-0.03539489231007864,0.0858606668362097,0.47400170368308947,0.00010416666666666667,False,0.09999999999999999,-0.746938775510204,-0.10553278688524591,1220,0.4940374787052811,610,0.5050335570469798,366,0.5266106442577031,183,0.5355191256830601,0.16282051282051282,0.03571428571428571,0.1271062271062271,-0.6911181634457497,1.1114376236790025,0.019899034268763487,5,0.5111111111111111,225,0.1056132988901715,0.17269076305220885,249,0.002202447538038839,-0.7205284552845529,246,0.04267082085098042,0.254,250,-0.0665970477358848,0.349,250,0.029426544290044643
ES,norm_ret,15,10,Q,1220,-0.020355959998750967,-0.07836783766863085,0.035187221370639836,-0.0297698687488058,-0.08753432376122501,0.029415715387206026,0.3129674401091356,0.00010416666666666667,False,-0.49999999999999994,0.010112714422774298,-0.004379237468862559,1220,0.49746192893401014,610,0.5066225165562914,366,0.5193370165745856,183,0.5138121546961326,-0.020175330408146275,0.022715137975579787,-0.042890468383726066,-0.10229977827186974,0.028546646100080626,-0.030021754956829568,5,0.026864078079842667,225,0.06467225836272988,-0.030575400897185388,249,0.001515321422102358,-0.04925401615890788,246,-0.08876053500380479,0.0330452929670345,250,-0.13631637591071638,0.03182581345717371,250,0.027740955643194804
ES,norm_ret,15,15,R,1220,0.04423986690339309,-0.09698688123709848,0.19222608713545883,0.016864586457976245,-0.039134837938743484,0.08025822824205393,0.5676670060365565,0.00010416666666666667,False,0.09999999999999999,-1.0540816326530613,0.022540983606557378,1220,0.4931972789115646,610,0.4974958263772955,366,0.5111731843575419,183,0.55,0.18547008547008548,-0.13382594417077176,0.31929602964085724,-0.659981579722959,1.5028248284282761,0.014754924919149686,5,0.44666666666666666,225,0.09222610764288404,0.09136546184738956,249,-0.033423677321095746,-0.8729674796747967,246,0.044644172735860584,0.488,250,-0.05971490036017985,0.028,250,0.027307038916538576
ES,norm_ret,15,15,Q,1220,-0.006249876824260741,-0.060704994239546874,0.052433294482061056,-0.021653224111666605,-0.07950356017348768,0.03819439130065944,0.46306537917283963,0.00010416666666666667,False,-0.09999999999999999,-0.0030244192865742647,-0.0011696625943498642,1220,0.5038232795242141,610,0.5166666666666667,366,0.5318559556786704,183,0.5604395604395604,-0.019085476815854617,0.020328713555054927,-0.03941419037090954,-0.10444286229602406,0.03040216009307258,-0.022784802583608852,5,0.034908365450473926,225,0.0697372313038597,-0.02092143346208754,249,-0.017667428384656087,-0.051451453291894246,246,-0.06843527711644959,0.02674897931367448,250,-0.11954719781059442,0.02055472600028098,250,0.050776761160155365
ES,norm_ret,15,30,R,1220,0.04669583163179724,-0.0798720731786985,0.18042352698305322,0.011382125036512057,-0.04700464721114053,0.06687806541913131,0.699728844633426,0.00010416666666666667,False,0.09999999999999999,-0.9989795918367347,0.13012295081967212,1220,0.48646362098138746,610,0.46942148760330576,366,0.48066298342541436,183,0.5027322404371585,0.5085470085470085,0.22085385878489328,0.28769314976211524,-1.0257942297166436,1.7693892888720455,0.009023974310488344,5,0.2633333333333333,225,0.08690622902213678,0.2700803212851406,249,-0.021864133733074814,-0.23780487804878048,246,-0.011884068001209577,1.105,250,-0.11279122381254984,0.529,250,0.11607473911151212
ES,norm_ret,15,30,Q,1220,0.004535139165139562,-0.051130884127440344,0.06591906783456077,-0.00886905769066138,-0.06450535451353664,0.04796916988477884,0.7637764037468677,0.00010416666666666667,False,-0.09999999999999999,-0.031561869365962586,-0.007920076770392418,1220,0.5063398140321217,610,0.5206611570247934,366,0.5344352617079889,183,0.580110497237569,-0.018146291383201035,0.00549740707603474,-0.023643698459235776,-0.08759679042365588,0.05031576840467594,-0.010476432183605531,5,0.018706980068626394,225,0.09671609461564315,-0.045060020051862104,249,-0.009583215365829031,-0.05215086171311781,246,-0.07497032048636475,0.04504451409288747,250,-0.1117130322464629,0.012298468583293755,250,0.08501016853348294
ES,norm_ret,30,5,R,1220,-0.049890984443480425,-0.1663558042360652,0.07806532166273095,-0.0015176622440194532,-0.0591970762013955,0.057011772923889814,0.9589874754506662,0.00010416666666666667,False,-0.3,0.11372950819672131,-0.02459016393442623,1220,0.4902459711620017,610,0.4858569051580699,366,0.5069252077562327,183,0.5193370165745856,0.09126297577854671,0.06738437001594896,0.023878605762597746,-0.6116200131896271,0.685982485803215,0.000922277644765149,5,0.2822222222222222,225,0.015899011019140687,-0.19377510040160642,249,-0.017092204158935295,-0.15955284552845528,246,-0.0649900772578722,0.174,250,-0.08468564805894338,0.236,250,0.1043181150809045
ES,norm_ret,30,5,Q,1220,-0.060099645835353176,-0.11413452054762684,-0.011124835369783214,-0.06120264825455487,-0.1163785642353733,-0.0044639892537229,0.03785931830020228,0.00010416666666666667,False,-0.9999999999999999,0.05395671513952315,-0.035933498595956896,1220,0.48433530906011857,610,0.47753743760399336,366,0.5,183,0.4888888888888889,-0.020745108908706945,0.04159254682416106,-0.06233765573286801,-0.1295862378762771,0.008541933142711122,-0.05916582935221205,5,0.013024623032920518,225,-0.018675897777753924,-0.060920231116445185,249,-0.010077614899534671,-0.021314849111968463,246,-0.1325972507143044,0.040932119965508586,250,-0.1445070390221268,0.08385532142990439,250,0.01312110792091785
ES,norm_ret,30,10,R,1220,-0.0030589783565560646,-0.1257251426586832,0.1362018048780057,0.02984297815947953,-0.030375475366827852,0.09047230322682254,0.3117798459032768,0.00010416666666666667,False,0.3,-0.5809426229508197,-0.07684426229508197,1220,0.5012679628064244,610,0.5150501672240803,366,0.5406162464985994,183,0.5611111111111111,0.3806228373702422,-0.14473684210526316,0.5253596794755053,-0.29975433284769015,1.4596124753729238,0.032334007720287376,5,0.5111111111111111,225,0.02806102642653307,0.17269076305220885,249,-0.03229735531633905,-0.7205284552845529,246,0.08108979693183742,0.254,250,-0.042634446902434904,0.349,250,0.07889789432557004
ES,norm_ret,30,10,Q,1220,-0.0166642277358098,-0.07116015931416436,0.04026041613574306,-0.02796338653953102,-0.08272090814860397,0.02722873433629901,0.3432549991061833,0.00010416666666666667,False,-0.8999999999999998,0.007330344468482638,-0.023260262338487506,1220,0.48573825503355705,610,0.4859504132231405,366,0.5192307692307693,183,0.532967032967033,-0.015359671879168108,0.017983284180652807,-0.03334295605982092,-0.10093912193317148,0.03150360197824771,-0.025799058998070293,5,0.026864078079842667,225,0.005665499274603315,-0.030575400897185388,249,-0.0077281461800453284,-0.04925401615890788,246,-0.05568113918267405,0.0330452929670345,250,-0.10813007474906945,0.03182581345717371,250,0.03808054338677801
ES,norm_ret,30,15,R,1220,0.019852282912041854,-0.10388592142234122,0.1561476079126377,0.019207698857013376,-0.03931160585226221,0.07993572176932769,0.5151044229140709,0.00010416666666666667,False,0.3,-0.7684426229508197,-0.39549180327868855,1220,0.5063291139240507,610,0.5008319467554077,366,0.5166666666666667,183,0.5666666666666667,0.42517301038062283,-0.30462519936204147,0.7297982097426643,-0.32021472464583917,1.734662195162331,0.021626094200109497,5,0.44666666666666666,225,0.06899273755798387,0.09136546184738956,249,-0.05899337911744449,-0.8729674796747967,246,0.06875442033770862,0.488,250,-0.027110942366784654,0.028,250,0.008927796524345704
ES,norm_ret,30,15,Q,1220,-0.004689012589801551,-0.06111529770050296,0.05367945152156038,-0.018170707585250218,-0.07332439280227779,0.040234148496313196,0.538052437720455,0.00010416666666666667,False,-0.8999999999999998,-0.0071817750753287776,-0.01885918051651616,1220,0.5,610,0.5066445182724253,366,0.5444444444444444,183,0.574585635359116,-0.008641889294723107,0.010986032876213168,-0.019627922170936275,-0.08583426213855591,0.044732954215624135,-0.015985121470410063,5,0.034908365450473926,225,0.023262821417926165,-0.02092143346208754,249,-0.030037659789577988,-0.051451453291894246,246,-0.027853690889235637,0.02674897931367448,250,-0.0793275863306131,0.02055472600028098,250,0.043899725684335804
ES,norm_ret,30,30,R,1220,-0.005496643963152426,-0.11361110937616128,0.11259226944386681,-0.005754889350541857,-0.07182574006503951,0.05021011723238579,0.8453931172335671,0.00010416666666666667,False,-0.3,-0.1168032786885246,-0.444672131147541,1220,0.4844928751047779,610,0.4685430463576159,366,0.489010989010989,183,0.4835164835164835,0.7383217993079585,0.14952153110047847,0.58880026820748,-0.7558074542088155,1.7822972198307945,-0.003337203464825267,5,0.2633333333333333,225,0.0521321553440352,0.2700803212851406,249,-0.05042658222195092,-0.23780487804878048,246,-0.027960300680848475,1.105,250,-0.061619501028627684,0.529,250,0.03910200471111861
ES,norm_ret,30,30,Q,1220,-0.002949001697180893,-0.061959451546609194,0.05319192996006894,-0.012353603522973116,-0.06911527069465731,0.046439121800140655,0.6755022292242656,0.00010416666666666667,False,-0.3,-0.022674274748220882,-0.02489389707929847,1220,0.5129924559932942,610,0.514003294892916,366,0.5452054794520548,183,0.5439560439560439,-0.0034773226220960194,-0.0022312868580148613,-0.001246035764081158,-0.0734340476453326,0.06840507579974546,-0.010058887093059085,5,0.018706980068626394,225,0.05415939599619922,-0.045060020051862104,249,-0.03332256738054724,-0.05215086171311781,246,-0.05534730309804824,0.04504451409288747,250,-0.07225048961261932,0.012298468583293755,250,0.06015328053994564
