instrument,side,activation_window,context_dim,context_value,horizon_min,barrier,valid_blocks,first_interactions,same_bar_reversal_rate,same_bar_breakthrough_rate,same_bar_unresolved_rate,median_signed_close_atr,median_rev_exc_atr,median_brk_exc_atr,median_dominance,p_rev_exc_gt_brk_exc,p_brk_exc_gt_rev_exc,retouch_rate,reversal_first_n,breakthrough_first_n,tie_n,neither_n,n_nontied,reversal_first_rate,breakthrough_first_rate,rev_minus_brk_first_rate,tie_rate,neither_rate,binom_p,sample_status
ES,lower,WITHIN_60MIN,pre10_stratum,PRE10_DOWN,15,0.5,479,479,0.4697286012526096,0.24217118997912318,0.2881002087682672,0.01675977653631285,0.29310344827586204,0.22413793103448276,0.11111111111111116,0.5323590814196242,0.4509394572025052,0.9206680584551148,121,92,0,266,213,0.25260960334029225,0.19206680584551147,0.060542797494780795,0.0,0.5553235908141962,0.054788507489458946,OK
ES,lower,WITHIN_60MIN,pre10_stratum,PRE10_FLAT,15,0.5,10,10,0.5,0.1,0.4,0.0916279069767442,0.3038461538461539,0.17142857142857143,0.23611111111111116,0.7,0.3,1.0,2,1,0,7,3,0.2,0.1,0.1,0.0,0.7,1.0,UNDERPOWERED
ES,lower,WITHIN_60MIN,pre10_stratum,PRE10_UP,15,0.5,218,218,0.463302752293578,0.20642201834862386,0.3302752293577982,0.0,0.3016651798988998,0.2450784117450784,0.01034887442654428,0.5045871559633027,0.47706422018348627,0.9403669724770642,62,52,0,104,114,0.28440366972477066,0.23853211009174313,0.045871559633027525,0.0,0.47706422018348627,0.39937318688053774,OK
ES,lower,WITHIN_60MIN,close_loc_stratum,CLOSE_HIGH,15,0.5,96,96,0.4791666666666667,0.20833333333333334,0.3125,0.0,0.25998463901689706,0.22061011904761904,0.20714285714285713,0.5208333333333334,0.46875,0.9270833333333334,26,24,0,46,50,0.2708333333333333,0.25,0.020833333333333332,0.0,0.4791666666666667,0.887724827340783,OK
ES,lower,WITHIN_60MIN,close_loc_stratum,CLOSE_LOW,15,0.5,269,269,0.4646840148698885,0.3159851301115242,0.21933085501858737,0.023809523809523808,0.2736842105263158,0.22330097087378642,0.07692307692307693,0.516728624535316,0.46096654275092935,0.9033457249070632,57,45,0,167,102,0.21189591078066913,0.16728624535315986,0.04460966542750929,0.0,0.620817843866171,0.27601389249250197,OK
ES,lower,WITHIN_60MIN,close_loc_stratum,CLOSE_MIDDLE,15,0.5,342,342,0.4678362573099415,0.16666666666666666,0.3654970760233918,0.010081053698074976,0.30805176132278933,0.23606889564336372,0.08166666666666667,0.5350877192982456,0.4502923976608187,0.9473684210526315,102,76,0,164,178,0.2982456140350877,0.2222222222222222,0.07602339181286549,0.0,0.47953216374269003,0.06064937703927806,OK
ES,lower,WITHIN_60MIN,dominance_stratum,BALANCED,15,0.5,220,220,0.4590909090909091,0.22272727272727272,0.3181818181818182,0.0,0.31934065934065936,0.2347001223990208,0.07846153846153846,0.5227272727272727,0.4636363636363636,0.9318181818181818,69,51,0,100,120,0.31363636363636366,0.2318181818181818,0.08181818181818182,0.0,0.45454545454545453,0.12032782773865805,OK
ES,lower,WITHIN_60MIN,dominance_stratum,DOWN_DOMINANT,15,0.5,326,326,0.4815950920245399,0.2147239263803681,0.30368098159509205,0.038098693759071114,0.284366576819407,0.20618800188946623,0.1942028985507246,0.549079754601227,0.43558282208588955,0.9233128834355828,76,58,0,192,134,0.2331288343558282,0.17791411042944785,0.05521472392638037,0.0,0.588957055214724,0.14166174981277432,OK
ES,lower,WITHIN_60MIN,dominance_stratum,UP_DOMINANT,15,0.5,161,161,0.453416149068323,0.2670807453416149,0.2795031055900621,0.0,0.2807017543859649,0.2635135135135135,0.0,0.484472049689441,0.4906832298136646,0.9316770186335404,40,36,0,85,76,0.2484472049689441,0.2236024844720497,0.024844720496894408,0.0,0.5279503105590062,0.7310088822226056,OK
ES,lower,WITHIN_60MIN,freshness,PRETOUCHED,15,0.5,447,447,0.5011185682326622,0.18791946308724833,0.31096196868008946,0.01675977653631285,0.30158730158730157,0.2054794520547945,0.18840579710144922,0.5480984340044742,0.42953020134228187,0.9172259507829977,116,88,0,243,204,0.2595078299776286,0.19686800894854586,0.06263982102908278,0.0,0.5436241610738255,0.05844113647593814,OK
ES,lower,WITHIN_60MIN,freshness,PRISTINE,15,0.5,260,260,0.4115384615384615,0.3,0.28846153846153844,0.0,0.27783275606135577,0.25,-0.038980509745127394,0.48846153846153845,0.5038461538461538,0.9461538461538461,69,57,0,134,126,0.2653846153846154,0.21923076923076923,0.046153846153846156,0.0,0.5153846153846153,0.3271229672167791,OK
ES,lower,WITHIN_60MIN,momentum,MOMENTUM_INTO_BLOCK,15,0.5,168,168,0.49404761904761907,0.2976190476190476,0.20833333333333334,0.04655172413793104,0.2653333333333333,0.20886676149834044,0.1824381926683717,0.5416666666666666,0.44047619047619047,0.8809523809523809,32,27,0,109,59,0.19047619047619047,0.16071428571428573,0.02976190476190476,0.0,0.6488095238095238,0.6029232012571504,OK
ES,lower,WITHIN_60MIN,momentum,NOT_MOMENTUM_INTO_BLOCK,15,0.5,539,539,0.4601113172541744,0.2077922077922078,0.3320964749536178,0.0,0.3050847457627119,0.24761904761904763,0.05555555555555558,0.5213358070500927,0.4619666048237477,0.9424860853432282,153,118,0,268,271,0.28385899814471244,0.2189239332096475,0.06493506493506493,0.0,0.4972170686456401,0.03869303079688004,OK
ES,upper,WITHIN_10AM_CANDLE,ALL,ALL,15,0.5,320,320,0.484375,0.240625,0.275,0.0,0.24666429460950007,0.17902930402930403,0.21874999999999997,0.578125,0.403125,0.925,73,43,1,203,116,0.228125,0.134375,0.09375,0.003125,0.634375,0.006831631268294236,OK
ES,upper,WITHIN_10AM_CANDLE,pre10_stratum,PRE10_DOWN,15,0.5,24,24,0.4583333333333333,0.4166666666666667,0.125,0.007462686567164179,0.429185520361991,0.25816326530612244,0.25510204081632654,0.5416666666666666,0.4583333333333333,0.9583333333333334,7,8,0,9,15,0.2916666666666667,0.3333333333333333,-0.041666666666666664,0.0,0.375,1.0,UNDERPOWERED
ES,upper,WITHIN_10AM_CANDLE,pre10_stratum,PRE10_FLAT,15,0.5,3,3,0.6666666666666666,0.0,0.3333333333333333,0.45,0.7,0.0,1.0,1.0,0.0,1.0,3,0,0,0,3,1.0,0.0,1.0,0.0,0.0,0.25,UNDERPOWERED
ES,upper,WITHIN_10AM_CANDLE,pre10_stratum,PRE10_UP,15,0.5,293,293,0.48464163822525597,0.22866894197952217,0.28668941979522183,0.0,0.23333333333333334,0.1794871794871795,0.2,0.5767918088737202,0.40273037542662116,0.9215017064846417,63,35,1,194,98,0.2150170648464164,0.11945392491467577,0.09556313993174062,0.0034129692832764505,0.6621160409556314,0.00609262967206472,OK
ES,upper,WITHIN_10AM_CANDLE,close_loc_stratum,CLOSE_HIGH,15,0.5,270,270,0.48148148148148145,0.24074074074074073,0.2777777777777778,0.0,0.22431865828092243,0.1835016835016835,0.15476190476190477,0.5592592592592592,0.4222222222222222,0.9185185185185185,54,29,1,186,83,0.2,0.10740740740740741,0.09259259259259259,0.003703703703703704,0.6888888888888889,0.008036706377857002,OK
ES,upper,WITHIN_10AM_CANDLE,close_loc_stratum,CLOSE_LOW,15,0.5,3,3,0.0,1.0,0.0,0.15789473684210525,0.5263157894736842,0.5789473684210527,-0.19999999999999996,0.0,1.0,1.0,0,3,0,0,3,0.0,1.0,-1.0,0.0,0.0,0.25,UNDERPOWERED
ES,upper,WITHIN_10AM_CANDLE,close_loc_stratum,CLOSE_MIDDLE,15,0.5,47,47,0.5319148936170213,0.19148936170212766,0.2765957446808511,0.045454545454545456,0.4375,0.031914893617021274,0.8495720868992758,0.723404255319149,0.2553191489361702,0.9574468085106383,19,11,0,17,30,0.40425531914893614,0.23404255319148937,0.1702127659574468,0.0,0.3617021276595745,0.20048842206597334,UNDERPOWERED
ES,upper,WITHIN_10AM_CANDLE,dominance_stratum,BALANCED,15,0.5,101,101,0.46534653465346537,0.26732673267326734,0.26732673267326734,0.0,0.29411764705882354,0.21518987341772153,0.17948717948717946,0.5544554455445545,0.44554455445544555,0.9207920792079208,25,18,0,58,43,0.24752475247524752,0.1782178217821782,0.06930693069306931,0.0,0.5742574257425742,0.3603776529357674,OK
ES,upper,WITHIN_10AM_CANDLE,dominance_stratum,DOWN_DOMINANT,15,0.5,47,47,0.48936170212765956,0.2978723404255319,0.2127659574468085,0.1,0.48148148148148145,0.10236220472440945,0.6,0.6808510638297872,0.3191489361702128,0.9574468085106383,20,10,0,17,30,0.425531914893617,0.2127659574468085,0.2127659574468085,0.0,0.3617021276595745,0.09873714670538905,UNDERPOWERED
ES,upper,WITHIN_10AM_CANDLE,dominance_stratum,UP_DOMINANT,15,0.5,172,172,0.4941860465116279,0.20930232558139536,0.29651162790697677,0.0,0.20662287903667215,0.17595238095238097,0.1304347826086957,0.563953488372093,0.4011627906976744,0.9186046511627907,28,15,1,128,43,0.16279069767441862,0.0872093023255814,0.0755813953488372,0.005813953488372093,0.7441860465116279,0.0659940344557981,OK
ES,upper,WITHIN_10AM_CANDLE,freshness,PRETOUCHED,15,0.5,185,185,0.4918918918918919,0.21621621621621623,0.2918918918918919,0.0,0.2833333333333333,0.18181818181818182,0.27922077922077926,0.5783783783783784,0.4,0.9351351351351351,49,29,1,106,78,0.2648648648648649,0.15675675675675677,0.10810810810810811,0.005405405405405406,0.572972972972973,0.030786495821399938,OK
ES,upper,WITHIN_10AM_CANDLE,freshness,PRISTINE,15,0.5,135,135,0.4740740740740741,0.2740740740740741,0.2518518518518518,0.0,0.21686746987951808,0.17333333333333334,0.17948717948717946,0.5777777777777777,0.4074074074074074,0.9111111111111111,24,14,0,97,38,0.17777777777777778,0.1037037037037037,0.07407407407407407,0.0,0.7185185185185186,0.14330665429588407,OK
ES,upper,WITHIN_10AM_CANDLE,momentum,MOMENTUM_INTO_BLOCK,15,0.5,155,155,0.49032258064516127,0.21935483870967742,0.2903225806451613,0.0,0.2,0.18518518518518517,0.07692307692307693,0.5419354838709678,0.4258064516129032,0.9096774193548387,22,12,1,120,34,0.14193548387096774,0.07741935483870968,0.06451612903225806,0.0064516129032258064,0.7741935483870968,0.12144948495551944,OK
ES,upper,WITHIN_10AM_CANDLE,momentum,NOT_MOMENTUM_INTO_BLOCK,15,0.5,165,165,0.47878787878787876,0.2606060606060606,0.2606060606060606,0.014925373134328358,0.3333333333333333,0.14705882352941177,0.4226190476190476,0.6121212121212121,0.38181818181818183,0.9393939393939394,51,31,0,83,82,0.3090909090909091,0.18787878787878787,0.12121212121212122,0.0,0.503030303030303,0.03524144017874746,OK
ES,upper,WITHIN_5MIN,ALL,ALL,15,0.5,440,440,0.4863636363636364,0.22727272727272727,0.2863636363636364,0.0,0.25265957446808507,0.17274535809018568,0.22222222222222218,0.5818181818181818,0.39545454545454545,0.9318181818181818,105,56,1,278,161,0.23863636363636365,0.12727272727272726,0.11136363636363636,0.0022727272727272726,0.6318181818181818,0.00013904177586029201,OK
ES,upper,WITHIN_5MIN,pre10_stratum,PRE10_DOWN,15,0.5,49,49,0.46938775510204084,0.32653061224489793,0.20408163265306123,0.0,0.28,0.24271844660194175,0.03225806451612913,0.5102040816326531,0.46938775510204084,0.9387755102040817,13,12,0,24,25,0.2653061224489796,0.24489795918367346,0.02040816326530612,0.0,0.4897959183673469,1.0,UNDERPOWERED
ES,upper,WITHIN_5MIN,pre10_stratum,PRE10_FLAT,15,0.5,5,5,0.6,0.2,0.2,0.45,0.7,0.0,1.0,1.0,0.0,0.8,4,0,0,1,4,0.8,0.0,0.8,0.0,0.2,0.125,UNDERPOWERED
ES,upper,WITHIN_5MIN,pre10_stratum,PRE10_UP,15,0.5,386,386,0.48704663212435234,0.21502590673575128,0.2979274611398964,0.0,0.24185463659147868,0.16843971631205673,0.22222222222222218,0.5854922279792746,0.3911917098445596,0.9326424870466321,88,44,1,253,132,0.22797927461139897,0.11398963730569948,0.11398963730569948,0.0025906735751295338,0.655440414507772,0.0001602353488235466,OK
ES,upper,WITHIN_5MIN,close_loc_stratum,CLOSE_HIGH,15,0.5,324,324,0.46296296296296297,0.24382716049382716,0.2932098765432099,0.0,0.21462121212121213,0.1835016835016835,0.13961038961038963,0.5493827160493827,0.42901234567901236,0.9228395061728395,64,37,1,222,101,0.19753086419753085,0.11419753086419752,0.08333333333333333,0.0030864197530864196,0.6851851851851852,0.009335048120644805,OK
ES,upper,WITHIN_5MIN,close_loc_stratum,CLOSE_LOW,15,0.5,5,5,0.2,0.6,0.2,-0.1891891891891892,0.3783783783783784,0.5789473684210527,-0.2307692307692307,0.0,1.0,1.0,0,5,0,0,5,0.0,1.0,-1.0,0.0,0.0,0.0625,UNDERPOWERED
ES,upper,WITHIN_5MIN,close_loc_stratum,CLOSE_MIDDLE,15,0.5,111,111,0.5675675675675675,0.16216216216216217,0.2702702702702703,0.03333333333333333,0.41007194244604317,0.1111111111111111,0.5582655826558266,0.7027027027027027,0.2702702702702703,0.954954954954955,41,14,0,56,55,0.36936936936936937,0.12612612612612611,0.24324324324324326,0.0,0.5045045045045045,0.00035528111863147854,OK
ES,upper,WITHIN_5MIN,dominance_stratum,BALANCED,15,0.5,138,138,0.4855072463768116,0.2536231884057971,0.2608695652173913,0.0,0.31414473684210525,0.2147377938517179,0.20937499999999998,0.5579710144927537,0.43478260869565216,0.927536231884058,38,25,0,75,63,0.2753623188405797,0.18115942028985507,0.09420289855072464,0.0,0.5434782608695652,0.12991792302255253,OK
ES,upper,WITHIN_5MIN,dominance_stratum,DOWN_DOMINANT,15,0.5,67,67,0.4925373134328358,0.29850746268656714,0.208955223880597,0.06837606837606838,0.4098360655737705,0.10714285714285714,0.5555555555555557,0.6567164179104478,0.3283582089552239,0.9253731343283582,26,11,0,30,37,0.3880597014925373,0.16417910447761194,0.22388059701492538,0.0,0.44776119402985076,0.020073851919732988,OK
ES,upper,WITHIN_5MIN,dominance_stratum,UP_DOMINANT,15,0.5,235,235,0.4851063829787234,0.19148936170212766,0.32340425531914896,0.0,0.20689655172413793,0.16666666666666666,0.17316341829085458,0.574468085106383,0.39148936170212767,0.9361702127659575,41,20,1,173,61,0.17446808510638298,0.0851063829787234,0.08936170212765958,0.00425531914893617,0.7361702127659574,0.009853448195259268,OK
ES,upper,WITHIN_5MIN,freshness,PRETOUCHED,15,0.5,274,274,0.49635036496350365,0.20072992700729927,0.3029197080291971,0.0,0.28297101449275364,0.17549261083743845,0.23076923076923078,0.583941605839416,0.39416058394160586,0.9416058394160584,72,38,1,163,110,0.26277372262773724,0.1386861313868613,0.12408759124087591,0.0036496350364963502,0.5948905109489051,0.001533052576472405,OK
ES,upper,WITHIN_5MIN,freshness,PRISTINE,15,0.5,166,166,0.46987951807228917,0.2710843373493976,0.25903614457831325,0.0,0.21980676328502413,0.17164484451718492,0.2,0.5783132530120482,0.39759036144578314,0.9156626506024096,33,18,0,115,51,0.19879518072289157,0.10843373493975904,0.09036144578313253,0.0,0.6927710843373494,0.04887389231827033,OK
ES,upper,WITHIN_5MIN,momentum,MOMENTUM_INTO_BLOCK,15,0.5,190,190,0.4631578947368421,0.21052631578947367,0.3263157894736842,-0.011626584797316505,0.1905241935483871,0.1835016835016835,0.06787330316742081,0.5263157894736842,0.4368421052631579,0.9210526315789473,25,16,1,148,41,0.13157894736842105,0.08421052631578947,0.04736842105263158,0.005263157894736842,0.7789473684210526,0.21102359760880063,OK
ES,upper,WITHIN_5MIN,momentum,NOT_MOMENTUM_INTO_BLOCK,15,0.5,250,250,0.504,0.24,0.256,0.0,0.3408348001005783,0.14090796328454477,0.4166666666666667,0.624,0.364,0.94,80,40,0,130,120,0.32,0.16,0.16,0.0,0.52,0.00033040001839131815,OK
ES,upper,WITHIN_10MIN,ALL,ALL,15,0.5,508,508,0.5,0.2106299212598425,0.28937007874015747,0.0,0.2553191489361702,0.16515151515151516,0.23076923076923078,0.5866141732283464,0.39173228346456695,0.9291338582677166,123,65,1,319,188,0.2421259842519685,0.1279527559055118,0.1141732283464567,0.001968503937007874,0.6279527559055118,2.8117586607301425e-05,OK
ES,upper,WITHIN_10MIN,pre10_stratum,PRE10_DOWN,15,0.5,75,75,0.56,0.21333333333333335,0.22666666666666666,0.0,0.2857142857142857,0.24,0.1428571428571429,0.5466666666666666,0.4266666666666667,0.9466666666666667,23,18,0,34,41,0.30666666666666664,0.24,0.06666666666666667,0.0,0.4533333333333333,0.5327092552361137,OK
ES,upper,WITHIN_10MIN,pre10_stratum,PRE10_FLAT,15,0.5,6,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.4392857142857143,0.6625,0.0,1.0,1.0,0.0,0.8333333333333334,4,0,0,2,4,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.125,UNDERPOWERED
ES,upper,WITHIN_10MIN,pre10_stratum,PRE10_UP,15,0.5,427,427,0.48711943793911006,0.2107728337236534,0.30210772833723654,0.0,0.23809523809523808,0.1625,0.23076923076923075,0.5878220140515222,0.3911007025761124,0.927400468384075,96,47,1,283,143,0.22482435597189696,0.11007025761124122,0.11475409836065574,0.00234192037470726,0.6627634660421545,5.103511101755181e-05,OK
ES,upper,WITHIN_10MIN,close_loc_stratum,CLOSE_HIGH,15,0.5,344,344,0.47093023255813954,0.2441860465116279,0.28488372093023256,0.0,0.213224043715847,0.18181818181818182,0.16954022988505746,0.5523255813953488,0.4273255813953488,0.9215116279069767,68,39,1,236,107,0.19767441860465115,0.11337209302325581,0.08430232558139535,0.0029069767441860465,0.686046511627907,0.006517764631278951,OK
ES,upper,WITHIN_10MIN,close_loc_stratum,CLOSE_LOW,15,0.5,9,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.3592233009708738,0.5128205128205128,-0.19999999999999996,0.3333333333333333,0.6666666666666666,1.0,1,5,0,3,6,0.1111111111111111,0.5555555555555556,-0.4444444444444444,0.0,0.3333333333333333,0.21875,UNDERPOWERED
ES,upper,WITHIN_10MIN,close_loc_stratum,CLOSE_MIDDLE,15,0.5,155,155,0.567741935483871,0.12903225806451613,0.3032258064516129,0.045454545454545456,0.38,0.11627906976744186,0.5555555555555556,0.6774193548387096,0.2967741935483871,0.9419354838709677,54,21,0,80,75,0.34838709677419355,0.13548387096774195,0.2129032258064516,0.0,0.5161290322580645,0.00017630923003028777,OK
ES,upper,WITHIN_10MIN,dominance_stratum,BALANCED,15,0.5,160,160,0.50625,0.225,0.26875,0.0,0.31414473684210525,0.19034448076439528,0.26136363636363635,0.58125,0.4125,0.93125,45,28,0,87,73,0.28125,0.175,0.10625,0.0,0.54375,0.060370037339928545,OK
ES,upper,WITHIN_10MIN,dominance_stratum,DOWN_DOMINANT,15,0.5,86,86,0.5465116279069767,0.23255813953488372,0.22093023255813954,0.06363636363636363,0.3733407079646018,0.12716429395921508,0.536813922356091,0.6395348837209303,0.3372093023255814,0.9418604651162791,33,15,0,38,48,0.38372093023255816,0.1744186046511628,0.20930232558139536,0.0,0.4418604651162791,0.01328328156224501,OK
ES,upper,WITHIN_10MIN,dominance_stratum,UP_DOMINANT,15,0.5,262,262,0.48091603053435117,0.1946564885496183,0.3244274809160305,0.0,0.20112359550561798,0.16515151515151516,0.1724137931034483,0.5725190839694656,0.3969465648854962,0.9236641221374046,45,22,1,194,67,0.1717557251908397,0.08396946564885496,0.08778625954198473,0.003816793893129771,0.7404580152671756,0.006741447363103123,OK
ES,upper,WITHIN_10MIN,freshness,PRETOUCHED,15,0.5,326,326,0.5030674846625767,0.18404907975460122,0.3128834355828221,0.0,0.28102564102564104,0.16079545454545455,0.2727272727272727,0.5920245398773006,0.38650306748466257,0.9355828220858896,84,46,1,195,130,0.25766871165644173,0.1411042944785276,0.1165644171779141,0.003067484662576687,0.598159509202454,0.0010925614858707433,OK
ES,upper,WITHIN_10MIN,freshness,PRISTINE,15,0.5,182,182,0.4945054945054945,0.25824175824175827,0.24725274725274726,0.0,0.22474747474747475,0.17164484451718492,0.2,0.5769230769230769,0.4010989010989011,0.9175824175824175,39,19,0,124,58,0.21428571428571427,0.1043956043956044,0.10989010989010989,0.0,0.6813186813186813,0.011928139715763179,OK
ES,upper,WITHIN_10MIN,momentum,MOMENTUM_INTO_BLOCK,15,0.5,198,198,0.46464646464646464,0.2222222222222222,0.31313131313131315,-0.0076631701631701635,0.1875,0.1835016835016835,0.06787330316742081,0.5252525252525253,0.4393939393939394,0.9141414141414141,26,16,1,155,42,0.13131313131313133,0.08080808080808081,0.050505050505050504,0.005050505050505051,0.7828282828282829,0.16414940178310644,OK
ES,upper,WITHIN_10MIN,momentum,NOT_MOMENTUM_INTO_BLOCK,15,0.5,310,310,0.5225806451612903,0.2032258064516129,0.27419354838709675,0.007462686567164179,0.3333333333333333,0.13319419409923158,0.4166666666666667,0.6258064516129033,0.36129032258064514,0.9387096774193548,97,49,0,164,146,0.31290322580645163,0.15806451612903225,0.15483870967741936,0.0,0.5290322580645161,8.768705718553253e-05,OK
ES,upper,WITHIN_15MIN,ALL,ALL,15,0.5,551,551,0.49727767695099817,0.2014519056261343,0.30127041742286753,0.0,0.2553191489361702,0.16666666666666666,0.2222222222222222,0.5789473684210527,0.3956442831215971,0.9328493647912885,131,68,1,351,199,0.23774954627949182,0.12341197822141561,0.11433756805807622,0.0018148820326678765,0.6370235934664247,9.422495164347988e-06,OK
ES,upper,WITHIN_15MIN,pre10_stratum,PRE10_DOWN,15,0.5,100,100,0.55,0.2,0.25,0.0,0.28801843317972353,0.24056267806267806,0.14065934065934071,0.53,0.44,0.95,29,19,0,52,48,0.29,0.19,0.1,0.0,0.52,0.19341265286193737,OK
ES,upper,WITHIN_15MIN,pre10_stratum,PRE10_FLAT,15,0.5,7,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.625,0.0,1.0,1.0,0.0,0.8571428571428571,4,0,0,3,4,0.5714285714285714,0.0,0.5714285714285714,0.0,0.42857142857142855,0.125,UNDERPOWERED
ES,upper,WITHIN_15MIN,pre10_stratum,PRE10_UP,15,0.5,444,444,0.481981981981982,0.20270270270270271,0.3153153153153153,0.0,0.23431372549019608,0.16035353535353536,0.23076923076923073,0.5833333333333334,0.3918918918918919,0.9301801801801802,98,49,1,296,147,0.22072072072072071,0.11036036036036036,0.11036036036036036,0.0022522522522522522,0.6666666666666666,6.517525759627493e-05,OK
ES,upper,WITHIN_15MIN,close_loc_stratum,CLOSE_HIGH,15,0.5,348,348,0.47126436781609193,0.2413793103448276,0.28735632183908044,0.0,0.213224043715847,0.18181818181818182,0.16954022988505746,0.5517241379310345,0.4281609195402299,0.9224137931034483,69,40,1,238,109,0.19827586206896552,0.11494252873563218,0.08333333333333333,0.0028735632183908046,0.6839080459770115,0.0070407508355076484,OK
ES,upper,WITHIN_15MIN,close_loc_stratum,CLOSE_LOW,15,0.5,14,14,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.36880083967462607,0.3410505352252925,-0.12380952380952381,0.42857142857142855,0.5714285714285714,1.0,3,5,0,6,8,0.21428571428571427,0.35714285714285715,-0.14285714285714285,0.0,0.42857142857142855,0.7265625,UNDERPOWERED
ES,upper,WITHIN_15MIN,close_loc_stratum,CLOSE_MIDDLE,15,0.5,189,189,0.5502645502645502,0.12169312169312169,0.328042328042328,0.02631578947368421,0.3333333333333333,0.12,0.44932330827067674,0.6402116402116402,0.32275132275132273,0.9470899470899471,59,23,0,107,82,0.31216931216931215,0.12169312169312169,0.19047619047619047,0.0,0.5661375661375662,8.715478657320524e-05,OK
ES,upper,WITHIN_15MIN,dominance_stratum,BALANCED,15,0.5,172,172,0.5,0.21511627906976744,0.28488372093023256,0.0,0.3,0.1836925960637301,0.2403846153846154,0.5755813953488372,0.4186046511627907,0.936046511627907,46,29,0,97,75,0.26744186046511625,0.1686046511627907,0.09883720930232558,0.0,0.563953488372093,0.06394991646706692,OK
ES,upper,WITHIN_15MIN,dominance_stratum,DOWN_DOMINANT,15,0.5,105,105,0.5428571428571428,0.21904761904761905,0.23809523809523808,0.03773584905660377,0.3333333333333333,0.1875,0.4375,0.6,0.37142857142857144,0.9428571428571428,37,16,0,52,53,0.3523809523809524,0.1523809523809524,0.2,0.0,0.49523809523809526,0.005486344876760141,OK
ES,upper,WITHIN_15MIN,dominance_stratum,UP_DOMINANT,15,0.5,274,274,0.4781021897810219,0.18613138686131386,0.3357664233576642,0.0,0.20429819868022114,0.15797682709447414,0.17391304347826084,0.572992700729927,0.3905109489051095,0.927007299270073,48,23,1,202,71,0.17518248175182483,0.08394160583941605,0.09124087591240876,0.0036496350364963502,0.7372262773722628,0.004065116124638666,OK
ES,upper,WITHIN_15MIN,freshness,PRETOUCHED,15,0.5,356,356,0.5028089887640449,0.17696629213483145,0.3202247191011236,0.0,0.27289924332935084,0.16079545454545455,0.23076923076923078,0.5870786516853933,0.39325842696629215,0.9382022471910112,89,48,1,218,137,0.25,0.1348314606741573,0.1151685393258427,0.0028089887640449437,0.6123595505617978,0.0005809879886357773,OK
ES,upper,WITHIN_15MIN,freshness,PRISTINE,15,0.5,195,195,0.48717948717948717,0.24615384615384617,0.26666666666666666,0.0,0.2289156626506024,0.17333333333333334,0.2,0.5641025641025641,0.4,0.9230769230769231,42,20,0,133,62,0.2153846153846154,0.10256410256410256,0.11282051282051282,0.0,0.6820512820512821,0.007148733833163066,OK
ES,upper,WITHIN_15MIN,momentum,MOMENTUM_INTO_BLOCK,15,0.5,201,201,0.4626865671641791,0.21890547263681592,0.31840796019900497,-0.006993006993006993,0.1875,0.18181818181818182,0.07692307692307693,0.527363184079602,0.43781094527363185,0.9154228855721394,27,17,1,156,44,0.13432835820895522,0.0845771144278607,0.04975124378109453,0.004975124378109453,0.7761194029850746,0.17417114727072658,OK
ES,upper,WITHIN_15MIN,momentum,NOT_MOMENTUM_INTO_BLOCK,15,0.5,350,350,0.5171428571428571,0.19142857142857142,0.2914285714285714,0.0,0.32142857142857145,0.1433710174717369,0.375,0.6085714285714285,0.37142857142857144,0.9428571428571428,104,51,0,195,155,0.29714285714285715,0.1457142857142857,0.15142857142857144,0.0,0.5571428571428572,2.4948890391151907e-05,OK
ES,upper,WITHIN_30MIN,ALL,ALL,15,0.5,659,659,0.4931714719271624,0.19575113808801214,0.3110773899848255,0.0,0.25,0.16666666666666666,0.2222222222222222,0.5720789074355084,0.40515933232169954,0.9377845220030349,153,79,1,426,232,0.2321699544764795,0.11987860394537178,0.11229135053110774,0.0015174506828528073,0.6464339908952959,1.3521476327358664e-06,OK
ES,upper,WITHIN_30MIN,pre10_stratum,PRE10_DOWN,15,0.5,168,168,0.5357142857142857,0.17261904761904762,0.2916666666666667,0.01546268656716418,0.2731157731157731,0.19923664122137405,0.21980676328502413,0.5535714285714286,0.42857142857142855,0.9464285714285714,44,26,0,98,70,0.2619047619047619,0.15476190476190477,0.10714285714285714,0.0,0.5833333333333334,0.04139142867391546,OK
ES,upper,WITHIN_30MIN,pre10_stratum,PRE10_FLAT,15,0.5,8,8,0.625,0.25,0.125,0.21428571428571427,0.5183823529411764,0.058823529411764705,0.7777777777777777,0.875,0.125,0.875,4,0,0,4,4,0.5,0.0,0.5,0.0,0.5,0.125,UNDERPOWERED
ES,upper,WITHIN_30MIN,pre10_stratum,PRE10_UP,15,0.5,483,483,0.47619047619047616,0.2028985507246377,0.32091097308488614,0.0,0.23275862068965517,0.16161616161616163,0.22048611111111108,0.5734989648033126,0.40165631469979296,0.9358178053830227,105,53,1,324,158,0.21739130434782608,0.10973084886128365,0.10766045548654245,0.002070393374741201,0.6708074534161491,4.281407907845983e-05,OK
