instrument,session,touch_time_bucket,approach_side,horizon_bars,barrier_atr,eligible_armed_excursions,touch_events,touch_rate,same_bar_rejection_count,same_bar_breakthrough_count,same_bar_neutral_count,same_bar_rejection_rate,same_bar_breakthrough_rate,same_bar_rej_minus_brk,same_bar_binom_p,median_signed_close_atr,median_rejection_exc_atr,median_breakthrough_exc_atr,median_dominance,p_rejection_exc_gt_breakthrough_exc,p_breakthrough_exc_gt_rejection_exc,post_touch_retouch_rate,barrier_rejection_first_n,barrier_breakthrough_first_n,barrier_tie_n,barrier_neither_n,barrier_rejection_first_rate,barrier_breakthrough_first_rate,barrier_tie_rate,barrier_neither_rate,barrier_rej_minus_brk_first_rate,barrier_nontied_n,barrier_binom_p,sample_status,bh_family,q_value_primary,n_years_with_ge10_events,max_year_sign_agreement,effect_pp,min_sample_met,classification
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,12,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.014194452799630575,1.179751682609812,1.311051887145684,-0.03934599831695992,0.4758771929824561,0.5241228070175439,0.9122807017543859,220,218,0,18,0.4824561403508772,0.4780701754385965,0.0,0.039473684210526314,0.004385964912280715,438,0.9618973552631319,OK,ES|LONDON,1.0,5,3,0.43859649122807154,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,18,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.08790711469286677,1.383587057960635,1.523463365124596,-0.04515303100284358,0.4692982456140351,0.5307017543859649,0.9122807017543859,228,224,0,4,0.5,0.49122807017543857,0.0,0.008771929824561403,0.00877192982456143,452,0.8878047283992622,OK,ES|LONDON,1.0,5,3,0.8771929824561431,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,24,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.15432000591842476,1.6747787789641204,1.8266320925976025,-0.0460312198424159,0.4824561403508772,0.5175438596491229,0.9122807017543859,229,225,0,2,0.5021929824561403,0.4934210526315789,0.0,0.0043859649122807015,0.008771929824561375,454,0.888050408301806,OK,ES|LONDON,1.0,5,3,0.8771929824561375,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,1,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.0665357080481079,0.46695034155212056,0.3766926682061889,0.10613443786256752,0.5377358490566038,0.46226415094339623,0.8520225294418843,366,330,4,1208,0.18740399385560677,0.16897081413210446,0.002048131080389145,0.6185355862775218,0.018433179723502308,696,0.18457745079795967,OK,ES|LONDON,0.5778076720631781,5,5,1.8433179723502309,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,2,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.054355889641297464,0.6395749510935186,0.5506013899458027,0.07071815935018504,0.524422973698336,0.475577026301664,0.8520225294418843,566,515,4,778,0.289810547875064,0.2636968766001024,0.002048131080389145,0.3983614951356887,0.026113671274961614,1081,0.12828454617329355,OK,ES|LONDON,0.43983272973700643,5,4,2.6113671274961616,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,3,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.020311199857086785,0.7669338685551147,0.7071505385740275,0.05918606010762979,0.5238879736408567,0.47611202635914335,0.8520225294418843,675,603,6,537,0.3456221198156682,0.3087557603686636,0.0030721966205837174,0.2749615975422427,0.036866359447004615,1278,0.046984023924447386,OK,ES|LONDON,0.2370050158438094,5,3,3.6866359447004617,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,4,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.04398694262123938,0.8718734286640988,0.8095537256097707,0.030514225599694737,0.5162192393736018,0.4837807606263982,0.8520225294418843,752,673,7,356,0.38504864311315923,0.34459805427547363,0.0035842293906810036,0.1822836661546339,0.0404505888376856,1425,0.03876564729190083,OK,ES|LONDON,0.2370050158438094,5,3,4.04505888376856,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,6,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.1193723681936679,1.093250447659984,0.9807211027982164,0.0481542045177725,0.51301775147929,0.48698224852071004,0.8520225294418843,811,716,7,156,0.41525857654889914,0.36661546338965695,0.0035842293906810036,0.07987711213517665,0.04864311315924219,1527,0.016121836855256453,OK,ES|LONDON,0.20067895642223638,5,4,4.864311315924219,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,9,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.14225534367883316,1.308394642792171,1.1894747888378154,0.04976073193927135,0.5218241042345277,0.4781758957654723,0.8520225294418843,781,697,7,50,0.3998975934459805,0.3568868407578085,0.0035842293906810036,0.025601638504864313,0.043010752688172005,1478,0.030820110426728536,OK,ES|LONDON,0.2370050158438094,5,5,4.3010752688172005,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,12,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.2281518915146107,1.5627317074983762,1.339012287589867,0.08061893362735813,0.5329471397538016,0.4670528602461984,0.8520225294418843,726,632,7,16,0.3717357910906298,0.3236047107014849,0.0035842293906810036,0.00819252432155658,0.04813108038914493,1358,0.011586113216450764,OK,ES|LONDON,0.20067895642223638,5,5,4.813108038914493,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,18,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.42473666692979734,1.9370043966892077,1.4572542521398364,0.15891820640506574,0.5593692022263451,0.44063079777365494,0.8520225294418843,585,485,4,4,0.2995391705069124,0.24833589349718382,0.002048131080389145,0.002048131080389145,0.0512032770097286,1070,0.0024581376472464366,OK,ES|LONDON,0.17698591060174343,5,5,5.12032770097286,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,24,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.3912036389394362,2.169489771245194,1.6171128923087963,0.15788565053962345,0.5683269476372924,0.43167305236270753,0.8520225294418843,427,353,3,0,0.21863799283154123,0.18074756784434204,0.0015360983102918587,0.0,0.03789042498719919,780,0.008910922532990667,OK,ES|LONDON,0.20067895642223638,5,5,3.789042498719919,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,1,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.02592705404296996,0.5358448775266024,0.6011777895305735,-0.04245555935267476,0.4778761061946903,0.5221238938053098,0.8672566371681416,28,38,0,47,0.24778761061946902,0.336283185840708,0.0,0.415929203539823,-0.08849557522123896,66,0.2678116648465871,OK,ES|LONDON,0.7272486901881707,5,3,-8.849557522123897,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,2,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.13844466836073135,0.6643738502600048,0.7561861899819005,-0.03889058106445494,0.4690265486725664,0.5309734513274337,0.8672566371681416,42,45,0,26,0.37168141592920356,0.39823008849557523,0.0,0.23008849557522124,-0.026548672566371667,87,0.830373009685754,OK,ES|LONDON,1.0,5,3,-2.654867256637167,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,3,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,0.1363763687964622,0.765673957319794,0.9675572674189483,-0.07621691918757283,0.4778761061946903,0.5221238938053098,0.8672566371681416,44,52,1,16,0.3893805309734513,0.46017699115044247,0.008849557522123894,0.1415929203539823,-0.07079646017699115,96,0.47515204998657296,OK,ES|LONDON,0.9246202053792771,5,3,-7.079646017699115,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,4,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.16825033240242834,0.9527028994087071,1.0613574105154486,-0.04826519349116293,0.48672566371681414,0.5132743362831859,0.8672566371681416,47,56,1,9,0.415929203539823,0.49557522123893805,0.008849557522123894,0.07964601769911504,-0.07964601769911506,103,0.4306890663081309,OK,ES|LONDON,0.885988936405298,5,3,-7.964601769911505,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,6,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.04631383346124554,1.2449760566232726,1.2645731706546992,-0.019835386014771413,0.49557522123893805,0.504424778761062,0.8672566371681416,51,56,1,5,0.45132743362831856,0.49557522123893805,0.008849557522123894,0.04424778761061947,-0.04424778761061948,107,0.6991749840078744,OK,ES|LONDON,1.0,5,3,-4.4247787610619485,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,9,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.21488366696619282,1.4474922747937602,1.6412219798574006,-0.07423239572766588,0.4642857142857143,0.5357142857142857,0.8672566371681416,51,57,1,3,0.45132743362831856,0.504424778761062,0.008849557522123894,0.02654867256637168,-0.05309734513274339,108,0.6306338345308322,OK,ES|LONDON,1.0,5,3,-5.309734513274339,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,12,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.2510598711939318,1.4833774100183854,1.8209181309471312,-0.01894224642237702,0.48214285714285715,0.5178571428571429,0.8672566371681416,52,59,1,0,0.46017699115044247,0.5221238938053098,0.008849557522123894,0.0,-0.0619469026548673,111,0.5692202278035751,OK,ES|LONDON,0.999606253703839,5,3,-6.19469026548673,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,18,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.6231643821024544,1.7641805798020453,2.449520288340625,-0.06983402262833562,0.4732142857142857,0.5267857142857143,0.8672566371681416,52,59,1,0,0.46017699115044247,0.5221238938053098,0.008849557522123894,0.0,-0.0619469026548673,111,0.5692202278035751,OK,ES|LONDON,0.999606253703839,5,5,-6.19469026548673,True,MIXED_OR_NULL
ES,LONDON,SESSION_0_TO_30,FROM_BELOW,24,1.0,365,113,0.3095890410958904,49,64,0,0.4336283185840708,0.5663716814159292,-0.13274336283185842,0.18759872474577596,-0.4259484305168725,1.85342797146033,2.63026218814903,-0.11276230080439217,0.4375,0.5625,0.8672566371681416,52,59,1,0,0.46017699115044247,0.5221238938053098,0.008849557522123894,0.0,-0.0619469026548673,111,0.5692202278035751,OK,ES|LONDON,0.999606253703839,5,4,-6.19469026548673,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,1,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.07911922808125382,0.4760059694750193,0.47714273796413587,-0.056700740555243094,0.48847926267281105,0.511520737327189,0.9032258064516129,48,47,0,122,0.22119815668202766,0.21658986175115208,0.0,0.5622119815668203,0.004608294930875584,95,1.0,OK,ES|LONDON,1.0,5,3,0.4608294930875584,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,2,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.14247837705928998,0.650157841639022,0.6888488444292307,-0.0909871122934419,0.47465437788018433,0.5253456221198156,0.9032258064516129,68,70,1,78,0.31336405529953915,0.3225806451612903,0.004608294930875576,0.35944700460829493,-0.009216589861751168,138,0.9322024875049745,OK,ES|LONDON,1.0,5,3,-0.9216589861751168,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,3,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.035753792452419546,0.8428264070012922,0.8538659073114256,-0.06075549000919034,0.4838709677419355,0.5161290322580645,0.9032258064516129,87,79,1,50,0.4009216589861751,0.3640552995391705,0.004608294930875576,0.2304147465437788,0.036866359447004615,166,0.5870535639169906,OK,ES|LONDON,1.0,5,3,3.6866359447004617,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,4,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.05462429116748297,0.9425645412305341,0.9539432181355085,-0.040974460450949365,0.4792626728110599,0.5207373271889401,0.9032258064516129,90,93,1,33,0.4147465437788018,0.42857142857142855,0.004608294930875576,0.15207373271889402,-0.013824884792626724,183,0.8825180694589555,OK,ES|LONDON,1.0,5,4,-1.3824884792626724,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,6,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.15579231684799863,1.192680618749817,1.2203671007961872,-0.026881185576485295,0.4838709677419355,0.5161290322580645,0.9032258064516129,96,109,1,11,0.4423963133640553,0.5023041474654378,0.004608294930875576,0.05069124423963134,-0.05990783410138251,205,0.40202361223750865,OK,ES|LONDON,0.8513441200323713,5,3,-5.990783410138251,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,9,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.08937019163233512,1.350010350950374,1.5090665316926821,-0.03918896783676853,0.47465437788018433,0.5253456221198156,0.9032258064516129,98,114,1,4,0.45161290322580644,0.5253456221198156,0.004608294930875576,0.018433179723502304,-0.07373271889400917,212,0.30290363192094993,OK,ES|LONDON,0.7788950535110141,5,3,-7.373271889400917,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,12,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,0.0071334596555725814,1.566721674189182,1.6286741464347205,-0.020231610586337198,0.4930875576036866,0.5069124423963134,0.9032258064516129,100,115,1,1,0.4608294930875576,0.5299539170506913,0.004608294930875576,0.004608294930875576,-0.06912442396313367,215,0.339700567534243,OK,ES|LONDON,0.8022784499465988,5,3,-6.912442396313367,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,18,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.09988492388651131,1.7991121885561592,1.8533509929625018,-0.020231610586337198,0.4930875576036866,0.5069124423963134,0.9032258064516129,101,115,1,0,0.46543778801843316,0.5299539170506913,0.004608294930875576,0.0,-0.06451612903225812,216,0.37644713102655936,OK,ES|LONDON,0.8213391949670386,5,3,-6.451612903225811,True,MIXED_OR_NULL
ES,LONDON,SESSION_30_TO_60,FROM_BELOW,24,1.0,266,217,0.8157894736842105,111,106,0,0.511520737327189,0.48847926267281105,0.02304147465437788,0.786052322485778,-0.04327570249663807,2.0198986194516717,1.9575747198643354,-0.023146374598228357,0.4930875576036866,0.5069124423963134,0.9032258064516129,101,115,1,0,0.46543778801843316,0.5299539170506913,0.004608294930875576,0.0,-0.06451612903225812,216,0.37644713102655936,OK,ES|LONDON,0.8213391949670386,5,3,-6.451612903225811,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,1,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,0.008590391629587062,0.3634084610478758,0.4112065361481625,-0.04720175732042041,0.4878048780487805,0.5121951219512195,0.8913525498891353,74,66,3,308,0.164079822616408,0.14634146341463414,0.0066518847006651885,0.6829268292682927,0.017738359201773857,140,0.5542689157763168,OK,ES|LONDON,0.999606253703839,5,3,1.7738359201773857,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,2,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.011499013427887707,0.488049451506716,0.5924482468358006,-0.09344839754873342,0.4700665188470067,0.5299334811529933,0.8913525498891353,111,108,4,228,0.24611973392461198,0.2394678492239468,0.008869179600886918,0.5055432372505543,0.006651884700665189,219,0.8925354555605164,OK,ES|LONDON,1.0,5,3,0.6651884700665189,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,3,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.005177070291467075,0.5865701036699505,0.6899863863476141,-0.06197961830669858,0.47671840354767187,0.5232815964523282,0.8913525498891353,134,135,4,178,0.29711751662971175,0.29933481152993346,0.008869179600886918,0.3946784922394678,-0.0022172949002217113,269,1.0,OK,ES|LONDON,1.0,5,3,-0.22172949002217113,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,4,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.022082265537546785,0.7306950758497442,0.7565008413581792,-0.03345867463324868,0.48337028824833705,0.516629711751663,0.8913525498891353,153,156,4,138,0.3392461197339246,0.3458980044345898,0.008869179600886918,0.30598669623059865,-0.006651884700665189,309,0.9094394662841003,OK,ES|LONDON,1.0,5,3,-0.6651884700665189,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,6,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.061953601512262445,0.8442551982878128,0.9202042174138365,0.03003367396785038,0.5077605321507761,0.49223946784922396,0.8913525498891353,181,185,4,81,0.401330376940133,0.41019955654101997,0.008869179600886918,0.17960088691796008,-0.008869179600886956,366,0.875420169283074,OK,ES|LONDON,1.0,5,3,-0.8869179600886956,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,9,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.11958864519444584,1.0512368409072224,1.086570888930975,-0.033522393177631,0.4878048780487805,0.5121951219512195,0.8913525498891353,194,210,4,43,0.43015521064301554,0.4656319290465632,0.008869179600886918,0.09534368070953436,-0.03547671840354766,404,0.4555410886796587,OK,ES|LONDON,0.9110821773593174,5,4,-3.5476718403547656,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,12,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.24157252045691652,1.1794044788377385,1.2329433852929388,-0.033522393177631,0.49002217294900224,0.5099778270509978,0.8913525498891353,201,222,4,24,0.44567627494456763,0.49223946784922396,0.008869179600886918,0.05321507760532151,-0.046563192904656325,423,0.33084052275966985,OK,ES|LONDON,0.8022784499465988,5,3,-4.656319290465633,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,18,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.2885703183090537,1.4227025482072941,1.4423529987897592,-0.034627830486539155,0.49002217294900224,0.5099778270509978,0.8913525498891353,208,233,4,6,0.4611973392461197,0.516629711751663,0.008869179600886918,0.013303769401330377,-0.055432372505543226,441,0.2530706851726295,OK,ES|LONDON,0.7272486901881707,5,3,-5.543237250554323,True,MIXED_OR_NULL
ES,LONDON,SESSION_60_TO_120,FROM_BELOW,24,1.0,465,451,0.9698924731182795,223,228,0,0.49445676274944567,0.5055432372505543,-0.011086474501108648,0.8506266192532147,-0.43152576374389345,1.597077613176287,1.7353569710508898,-0.04245558735456142,0.48337028824833705,0.516629711751663,0.8913525498891353,209,237,4,1,0.4634146341463415,0.5254988913525499,0.008869179600886918,0.0022172949002217295,-0.062084257206208415,446,0.20102450054187557,OK,ES|LONDON,0.6030735016256267,5,5,-6.208425720620841,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,1,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.027481463802308252,0.4066086308574388,0.4127879636948353,-0.06004968404392018,0.481875,0.518125,0.8580134064594759,243,281,9,1067,0.1480804387568556,0.1712370505789153,0.005484460694698354,0.6502132845825715,-0.02315661182205972,524,0.10592853578814017,OK,ES|LONDON,0.40141339877611015,5,4,-2.315661182205972,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,2,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.04909196364001959,0.5646720140781637,0.6160064917276031,-0.05622415802245082,0.47837314396384767,0.5216268560361523,0.8580134064594759,410,424,8,707,0.2498476538695917,0.2583790371724558,0.004875076173065204,0.4308348567946374,-0.008531383302864098,834,0.6526259055149833,OK,ES|LONDON,1.0,5,4,-0.8531383302864098,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,3,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.08451164826439439,0.691914404335898,0.7491528107491658,-0.035504644576141546,0.4867021276595745,0.5132978723404256,0.8580134064594759,490,521,9,484,0.29859841560024375,0.3174893357708714,0.005484460694698354,0.29494210847044483,-0.018890920170627656,1011,0.34542544372700784,OK,ES|LONDON,0.8022784499465988,5,5,-1.8890920170627656,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,4,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.10227878222161388,0.7895657109904224,0.8585769071486988,-0.04639435324061196,0.4822404371584699,0.51775956284153,0.8580134064594759,550,588,9,317,0.3351614868982328,0.3583180987202925,0.005484460694698354,0.1931748933577087,-0.023156611822059747,1138,0.27271825882056405,OK,ES|LONDON,0.7272486901881707,5,3,-2.3156611822059747,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,6,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.13395685889460401,0.942957838460378,1.0636693801994814,-0.07604664466849827,0.46530314097881664,0.5346968590211834,0.8580134064594759,573,646,7,143,0.3491773308957952,0.39366240097501526,0.0042656916514320535,0.08714198659354053,-0.044485070079220035,1219,0.03914509881118441,OK,ES|LONDON,0.2370050158438094,5,5,-4.448507007922004,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,9,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.25256258898801554,1.1446482491352896,1.3098645329072984,-0.09570574802342592,0.4710547184773989,0.5289452815226011,0.8580134064594759,556,638,8,59,0.3388177940280317,0.38878732480195005,0.004875076173065204,0.03595368677635588,-0.04996953077391836,1194,0.019033572334278534,OK,ES|LONDON,0.20067895642223638,5,5,-4.996953077391836,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,12,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.20558151304575029,1.3339313923268308,1.5095447937709163,-0.09819697157816637,0.4698275862068966,0.5301724137931034,0.8580134064594759,524,607,7,22,0.31931748933577087,0.36989640463132234,0.0042656916514320535,0.01340645947592931,-0.050578915295551474,1131,0.014721276186808054,OK,ES|LONDON,0.20067895642223638,5,5,-5.057891529555148,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,18,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.19685939618418496,1.5681058264639665,1.797682875969836,-0.06069973936286664,0.476038338658147,0.5239616613418531,0.8580134064594759,439,487,7,6,0.2675198049969531,0.2967702620353443,0.0042656916514320535,0.003656307129798903,-0.029250457038391187,926,0.1224168065225125,OK,ES|LONDON,0.43983272973700643,5,4,-2.9250457038391184,True,MIXED_OR_NULL
ES,LONDON,SESSION_120_PLUS,FROM_BELOW,24,1.0,1592,1641,1.0307788944723617,777,864,0,0.473491773308958,0.526508226691042,-0.05301645338208409,0.03372454326030625,-0.3517313421668699,1.752398117814499,1.9972186226793727,-0.07198105134257277,0.4649122807017544,0.5350877192982456,0.8580134064594759,337,341,5,1,0.20536258379037173,0.20780012187690433,0.0030469226081657527,0.0006093845216331506,-0.0024375380865326035,678,0.9082863585026535,OK,ES|LONDON,1.0,5,5,-0.24375380865326035,True,MIXED_OR_NULL
ES,NEW_YORK,SESSION_0_TO_30,FROM_ABOVE,1,1.0,380,78,0.20526315789473684,40,38,0,0.5128205128205128,0.48717948717948717,0.02564102564102564,0.9099464518745242,0.14021625538685217,0.7406983310247013,0.7815468973084141,-0.1372509346726676,0.47435897435897434,0.5256410256410257,0.8461538461538461,28,30,2,18,0.358974358974359,0.38461538461538464,0.02564102564102564,0.23076923076923078,-0.02564102564102566,58,0.8956832138895906,OK,ES|NEW_YORK,1.0,4,3,-2.564102564102566,True,MIXED_OR_NULL
ES,NEW_YORK,SESSION_0_TO_30,FROM_ABOVE,2,1.0,380,78,0.20526315789473684,40,38,0,0.5128205128205128,0.48717948717948717,0.02564102564102564,0.9099464518745242,-0.030630346834336093,1.1288441635360313,1.129528912783687,-0.0073457113061782126,0.48717948717948717,0.5128205128205128,0.8461538461538461,35,37,3,3,0.44871794871794873,0.47435897435897434,0.038461538461538464,0.038461538461538464,-0.025641025641025605,72,0.906294324703081,OK,ES|NEW_YORK,1.0,4,3,-2.5641025641025603,True,MIXED_OR_NULL
ES,NEW_YORK,SESSION_0_TO_30,FROM_ABOVE,3,1.0,380,78,0.20526315789473684,40,38,0,0.5128205128205128,0.48717948717948717,0.02564102564102564,0.9099464518745242,0.5143325075111183,1.3973483752904963,1.2135595963666,0.08486759807190727,0.5256410256410257,0.47435897435897434,0.8461538461538461,36,38,3,1,0.46153846153846156,0.48717948717948717,0.038461538461538464,0.01282051282051282,-0.025641025641025605,74,0.9075606176124984,OK,ES|NEW_YORK,1.0,4,4,-2.5641025641025603,True,MIXED_OR_NULL
