instrument,session,touch_time_bucket,approach_side,horizon_bars,barrier_atr,eligible_armed_excursions,touch_events,touch_rate,same_bar_rejection_count,same_bar_breakthrough_count,same_bar_neutral_count,same_bar_rejection_rate,same_bar_breakthrough_rate,same_bar_rej_minus_brk,same_bar_binom_p,median_signed_close_atr,median_rejection_exc_atr,median_breakthrough_exc_atr,median_dominance,p_rejection_exc_gt_breakthrough_exc,p_breakthrough_exc_gt_rejection_exc,post_touch_retouch_rate,barrier_rejection_first_n,barrier_breakthrough_first_n,barrier_tie_n,barrier_neither_n,barrier_rejection_first_rate,barrier_breakthrough_first_rate,barrier_tie_rate,barrier_neither_rate,barrier_rej_minus_brk_first_rate,barrier_nontied_n,barrier_binom_p,sample_status
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,3,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.076869235743881,0.8553908056511913,0.8464528745216562,0.014389415991900023,0.5147679324894515,0.48523206751054854,0.9071729957805907,109,102,25,1,0.459915611814346,0.43037974683544306,0.10548523206751055,0.004219409282700422,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,3,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.076869235743881,0.8553908056511913,0.8464528745216562,0.014389415991900023,0.5147679324894515,0.48523206751054854,0.9071729957805907,97,92,1,47,0.4092827004219409,0.3881856540084388,0.004219409282700422,0.19831223628691982,0.02109704641350213,189,0.7711746227039273,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,4,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,-0.011932830009569998,1.0062362148609114,0.9938889865922003,0.004064246474323752,0.5063291139240507,0.4936708860759494,0.9071729957805907,109,102,26,0,0.459915611814346,0.43037974683544306,0.10970464135021098,0.0,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,4,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,-0.011932830009569998,1.0062362148609114,0.9938889865922003,0.004064246474323752,0.5063291139240507,0.4936708860759494,0.9071729957805907,107,103,1,26,0.45147679324894513,0.4345991561181435,0.004219409282700422,0.10970464135021098,0.016877637130801648,210,0.8360563438452242,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,6,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.0807362719322097,1.150154751478567,1.1726162760725967,-0.04016884512190395,0.4767932489451477,0.5232067510548524,0.9071729957805907,109,102,26,0,0.459915611814346,0.43037974683544306,0.10970464135021098,0.0,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,6,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.0807362719322097,1.150154751478567,1.1726162760725967,-0.04016884512190395,0.4767932489451477,0.5232067510548524,0.9071729957805907,112,112,1,12,0.47257383966244726,0.47257383966244726,0.004219409282700422,0.05063291139240506,0.0,224,1.0,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,9,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.037374257269377646,1.380755382608007,1.3808724894258284,-0.01570798276225104,0.4936708860759494,0.5063291139240507,0.9071729957805907,109,102,26,0,0.459915611814346,0.43037974683544306,0.10970464135021098,0.0,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,9,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.037374257269377646,1.380755382608007,1.3808724894258284,-0.01570798276225104,0.4936708860759494,0.5063291139240507,0.9071729957805907,118,115,1,3,0.4978902953586498,0.48523206751054854,0.004219409282700422,0.012658227848101266,0.012658227848101278,233,0.8957927008383412,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,12,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.06670136864028921,1.5446898088375152,1.4733586624085406,0.004144685911645266,0.5021097046413502,0.4978902953586498,0.9071729957805907,109,102,26,0,0.459915611814346,0.43037974683544306,0.10970464135021098,0.0,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,12,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.06670136864028921,1.5446898088375152,1.4733586624085406,0.004144685911645266,0.5021097046413502,0.4978902953586498,0.9071729957805907,119,115,1,2,0.5021097046413502,0.48523206751054854,0.004219409282700422,0.008438818565400843,0.016877637130801648,234,0.844572163962271,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,18,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.154524073827009,1.7721390153603294,1.7006721644065692,-0.05006200714505497,0.48945147679324896,0.510548523206751,0.9071729957805907,109,102,26,0,0.459915611814346,0.43037974683544306,0.10970464135021098,0.0,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,18,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.154524073827009,1.7721390153603294,1.7006721644065692,-0.05006200714505497,0.48945147679324896,0.510548523206751,0.9071729957805907,119,116,1,1,0.5021097046413502,0.48945147679324896,0.004219409282700422,0.004219409282700422,0.012658227848101222,235,0.8962342571907205,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,24,0.5,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.25381516126163095,1.9561035390012687,1.9646695977508584,-0.0026344461746190084,0.4978902953586498,0.5021097046413502,0.9071729957805907,109,102,26,0,0.459915611814346,0.43037974683544306,0.10970464135021098,0.0,0.029535864978902926,211,0.679664780215053,OK
ES,LONDON,SESSION_30_TO_60,FROM_ABOVE,24,1.0,279,237,0.8494623655913979,118,119,0,0.4978902953586498,0.5021097046413502,-0.004219409282700422,1.0,0.25381516126163095,1.9561035390012687,1.9646695977508584,-0.0026344461746190084,0.4978902953586498,0.5021097046413502,0.9071729957805907,120,116,1,0,0.5063291139240507,0.48945147679324896,0.004219409282700422,0.0,0.016877637130801704,236,0.8452233668180927,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,1,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.0004268499681841037,0.3835466697645935,0.39331782800995085,0.02361526511631383,0.506578947368421,0.4934210526315789,0.9122807017543859,168,184,17,87,0.3684210526315789,0.40350877192982454,0.03728070175438596,0.19078947368421054,-0.03508771929824561,352,0.4240390178062495,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,1,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.0004268499681841037,0.3835466697645935,0.39331782800995085,0.02361526511631383,0.506578947368421,0.4934210526315789,0.9122807017543859,78,77,0,301,0.17105263157894737,0.16885964912280702,0.0,0.6600877192982456,0.0021929824561403577,155,1.0,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,2,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.010990218324018265,0.5298054282665914,0.5680163720555809,-0.0614357972458493,0.4824561403508772,0.5175438596491229,0.9122807017543859,193,215,19,29,0.4232456140350877,0.47149122807017546,0.041666666666666664,0.06359649122807018,-0.04824561403508776,408,0.2984925741798657,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,2,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.010990218324018265,0.5298054282665914,0.5680163720555809,-0.0614357972458493,0.4824561403508772,0.5175438596491229,0.9122807017543859,129,120,0,207,0.28289473684210525,0.2631578947368421,0.0,0.45394736842105265,0.019736842105263164,249,0.6122584257423306,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,3,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.04764403770960973,0.6298288816094164,0.6980341516556114,-0.07415839132417679,0.45614035087719296,0.543859649122807,0.9122807017543859,201,222,20,13,0.4407894736842105,0.4868421052631579,0.043859649122807015,0.02850877192982456,-0.0460526315789474,423,0.33084052275966985,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,3,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.04764403770960973,0.6298288816094164,0.6980341516556114,-0.07415839132417679,0.45614035087719296,0.543859649122807,0.9122807017543859,151,147,0,158,0.33114035087719296,0.3223684210526316,0.0,0.34649122807017546,0.008771929824561375,298,0.8620713949182119,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,4,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.018732544391271762,0.7537584274641234,0.7992947500101073,-0.07353291016001351,0.47368421052631576,0.5263157894736842,0.9122807017543859,206,225,20,5,0.4517543859649123,0.4934210526315789,0.043859649122807015,0.010964912280701754,-0.04166666666666663,431,0.38594895219074754,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,4,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.018732544391271762,0.7537584274641234,0.7992947500101073,-0.07353291016001351,0.47368421052631576,0.5263157894736842,0.9122807017543859,173,169,0,114,0.3793859649122807,0.3706140350877193,0.0,0.25,0.00877192982456143,342,0.8711619288653867,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,6,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.03927845868476605,0.8765388930249405,0.9566320825474609,-0.05269135861121087,0.48026315789473684,0.5197368421052632,0.9122807017543859,210,226,20,0,0.4605263157894737,0.4956140350877193,0.043859649122807015,0.0,-0.03508771929824561,436,0.47257059790349487,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,6,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.03927845868476605,0.8765388930249405,0.9566320825474609,-0.05269135861121087,0.48026315789473684,0.5197368421052632,0.9122807017543859,192,203,0,61,0.42105263157894735,0.4451754385964912,0.0,0.1337719298245614,-0.02412280701754388,395,0.6149115878706543,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,9,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.06494727609207689,1.0659239641677252,1.151530389852591,-0.020551144550024353,0.4868421052631579,0.5131578947368421,0.9122807017543859,210,226,20,0,0.4605263157894737,0.4956140350877193,0.043859649122807015,0.0,-0.03508771929824561,436,0.47257059790349487,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,9,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.06494727609207689,1.0659239641677252,1.151530389852591,-0.020551144550024353,0.4868421052631579,0.5131578947368421,0.9122807017543859,212,214,0,30,0.4649122807017544,0.4692982456140351,0.0,0.06578947368421052,-0.004385964912280715,426,0.9613650464432584,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,12,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.014194452799630575,1.179751682609812,1.311051887145684,-0.03934599831695992,0.4758771929824561,0.5241228070175439,0.9122807017543859,210,226,20,0,0.4605263157894737,0.4956140350877193,0.043859649122807015,0.0,-0.03508771929824561,436,0.47257059790349487,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,12,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,-0.014194452799630575,1.179751682609812,1.311051887145684,-0.03934599831695992,0.4758771929824561,0.5241228070175439,0.9122807017543859,220,218,0,18,0.4824561403508772,0.4780701754385965,0.0,0.039473684210526314,0.004385964912280715,438,0.9618973552631319,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,18,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.08790711469286677,1.383587057960635,1.523463365124596,-0.04515303100284358,0.4692982456140351,0.5307017543859649,0.9122807017543859,210,226,20,0,0.4605263157894737,0.4956140350877193,0.043859649122807015,0.0,-0.03508771929824561,436,0.47257059790349487,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,18,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.08790711469286677,1.383587057960635,1.523463365124596,-0.04515303100284358,0.4692982456140351,0.5307017543859649,0.9122807017543859,228,224,0,4,0.5,0.49122807017543857,0.0,0.008771929824561403,0.00877192982456143,452,0.8878047283992622,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,24,0.5,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.15432000591842476,1.6747787789641204,1.8266320925976025,-0.0460312198424159,0.4824561403508772,0.5175438596491229,0.9122807017543859,210,226,20,0,0.4605263157894737,0.4956140350877193,0.043859649122807015,0.0,-0.03508771929824561,436,0.47257059790349487,OK
ES,LONDON,SESSION_60_TO_120,FROM_ABOVE,24,1.0,482,456,0.946058091286307,222,234,0,0.4868421052631579,0.5131578947368421,-0.02631578947368421,0.606516168750087,0.15432000591842476,1.6747787789641204,1.8266320925976025,-0.0460312198424159,0.4824561403508772,0.5175438596491229,0.9122807017543859,229,225,0,2,0.5021929824561403,0.4934210526315789,0.0,0.0043859649122807015,0.008771929824561375,454,0.888050408301806,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,1,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.0665357080481079,0.46695034155212056,0.3766926682061889,0.10613443786256752,0.5377358490566038,0.46226415094339623,0.8520225294418843,798,683,108,319,0.40860215053763443,0.3497183819764465,0.055299539170506916,0.1633384536610343,0.05888376856118793,1481,0.0030407609321047124,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,1,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.0665357080481079,0.46695034155212056,0.3766926682061889,0.10613443786256752,0.5377358490566038,0.46226415094339623,0.8520225294418843,366,330,4,1208,0.18740399385560677,0.16897081413210446,0.002048131080389145,0.6185355862775218,0.018433179723502308,696,0.18457745079795967,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,2,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.054355889641297464,0.6395749510935186,0.5506013899458027,0.07071815935018504,0.524422973698336,0.475577026301664,0.8520225294418843,894,773,111,85,0.4577572964669739,0.39580133128520223,0.05683563748079877,0.04352278545826933,0.061955965181771655,1667,0.0032798128297461004,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,2,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.054355889641297464,0.6395749510935186,0.5506013899458027,0.07071815935018504,0.524422973698336,0.475577026301664,0.8520225294418843,566,515,4,778,0.289810547875064,0.2636968766001024,0.002048131080389145,0.3983614951356887,0.026113671274961614,1081,0.12828454617329355,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,3,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.020311199857086785,0.7669338685551147,0.7071505385740275,0.05918606010762979,0.5238879736408567,0.47611202635914335,0.8520225294418843,905,778,105,33,0.463389656938044,0.3983614951356887,0.053763440860215055,0.016897081413210446,0.06502816180235532,1683,0.0021218193858908445,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,3,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.020311199857086785,0.7669338685551147,0.7071505385740275,0.05918606010762979,0.5238879736408567,0.47611202635914335,0.8520225294418843,675,603,6,537,0.3456221198156682,0.3087557603686636,0.0030721966205837174,0.2749615975422427,0.036866359447004615,1278,0.046984023924447386,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,4,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.04398694262123938,0.8718734286640988,0.8095537256097707,0.030514225599694737,0.5162192393736018,0.4837807606263982,0.8520225294418843,899,776,102,11,0.4603174603174603,0.3973374295954941,0.05222734254992319,0.0056323604710701485,0.06298003072196617,1675,0.002862726998911978,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,4,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.04398694262123938,0.8718734286640988,0.8095537256097707,0.030514225599694737,0.5162192393736018,0.4837807606263982,0.8520225294418843,752,673,7,356,0.38504864311315923,0.34459805427547363,0.0035842293906810036,0.1822836661546339,0.0404505888376856,1425,0.03876564729190083,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,6,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.1193723681936679,1.093250447659984,0.9807211027982164,0.0481542045177725,0.51301775147929,0.48698224852071004,0.8520225294418843,859,733,96,2,0.43983614951356886,0.3753200204813108,0.04915514592933948,0.0010240655401945725,0.06451612903225806,1592,0.001722701503293357,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,6,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.1193723681936679,1.093250447659984,0.9807211027982164,0.0481542045177725,0.51301775147929,0.48698224852071004,0.8520225294418843,811,716,7,156,0.41525857654889914,0.36661546338965695,0.0035842293906810036,0.07987711213517665,0.04864311315924219,1527,0.016121836855256453,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,9,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.14225534367883316,1.308394642792171,1.1894747888378154,0.04976073193927135,0.5218241042345277,0.4781758957654723,0.8520225294418843,783,666,86,0,0.4009216589861751,0.34101382488479265,0.044034818228366614,0.0,0.05990783410138245,1449,0.0022974530353688273,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,9,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.14225534367883316,1.308394642792171,1.1894747888378154,0.04976073193927135,0.5218241042345277,0.4781758957654723,0.8520225294418843,781,697,7,50,0.3998975934459805,0.3568868407578085,0.0035842293906810036,0.025601638504864313,0.043010752688172005,1478,0.030820110426728536,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,12,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.2281518915146107,1.5627317074983762,1.339012287589867,0.08061893362735813,0.5329471397538016,0.4670528602461984,0.8520225294418843,704,599,78,0,0.3604710701484895,0.30670762928827444,0.039938556067588324,0.0,0.05376344086021506,1303,0.003945746374736196,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,12,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.2281518915146107,1.5627317074983762,1.339012287589867,0.08061893362735813,0.5329471397538016,0.4670528602461984,0.8520225294418843,726,632,7,16,0.3717357910906298,0.3236047107014849,0.0035842293906810036,0.00819252432155658,0.04813108038914493,1358,0.011586113216450764,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,18,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.42473666692979734,1.9370043966892077,1.4572542521398364,0.15891820640506574,0.5593692022263451,0.44063079777365494,0.8520225294418843,557,459,62,0,0.28520225294418844,0.2350230414746544,0.031746031746031744,0.0,0.05017921146953405,1016,0.002325029878060011,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,18,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.42473666692979734,1.9370043966892077,1.4572542521398364,0.15891820640506574,0.5593692022263451,0.44063079777365494,0.8520225294418843,585,485,4,4,0.2995391705069124,0.24833589349718382,0.002048131080389145,0.002048131080389145,0.0512032770097286,1070,0.0024581376472464366,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,24,0.5,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.3912036389394362,2.169489771245194,1.6171128923087963,0.15788565053962345,0.5683269476372924,0.43167305236270753,0.8520225294418843,410,331,42,0,0.20993343573988735,0.16948284690220175,0.021505376344086023,0.0,0.0404505888376856,741,0.004134226254576984,OK
ES,LONDON,SESSION_120_PLUS,FROM_ABOVE,24,1.0,1879,1953,1.0393826503459287,1032,921,0,0.5284178187403994,0.4715821812596006,0.05683563748079877,0.012786969277085369,0.3912036389394362,2.169489771245194,1.6171128923087963,0.15788565053962345,0.5683269476372924,0.43167305236270753,0.8520225294418843,427,353,3,0,0.21863799283154123,0.18074756784434204,0.0015360983102918587,0.0,0.03789042498719919,780,0.008910922532990667,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,1,0.5,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.037477040407683335,0.46158537315634507,0.40042970879043926,0.08245475860694564,0.5273264401772526,0.4726735598227474,0.8685070831819833,1108,1010,159,431,0.40247003269160914,0.3668725027243008,0.057755176171449325,0.15655648383581547,0.03559752996730836,2118,0.03503224696268166,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,1,1.0,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.037477040407683335,0.46158537315634507,0.40042970879043926,0.08245475860694564,0.5273264401772526,0.4726735598227474,0.8685070831819833,521,499,4,1684,0.18924809298946604,0.181256810751907,0.001452960406828914,0.6116963312749728,0.007991282237559044,1020,0.5108562990465176,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,2,0.5,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.029122892818984263,0.6301330771259349,0.5760534113577316,0.03947970613307915,0.5110777318813369,0.4889222681186632,0.8685070831819833,1235,1142,167,119,0.44860152560842714,0.41482019614965493,0.06066109698510715,0.043225572103160186,0.033781329458772213,2377,0.05913675414585221,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,2,1.0,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.029122892818984263,0.6301330771259349,0.5760534113577316,0.03947970613307915,0.5110777318813369,0.4889222681186632,0.8685070831819833,811,763,4,1085,0.2945877224845623,0.27715219760261534,0.001452960406828914,0.3941155103523429,0.01743552488194694,1574,0.23614000310679076,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,3,0.5,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.006732166240488788,0.7577630321193882,0.7234491537789889,0.015972131933213982,0.5059137733689432,0.49408622663105684,0.8685070831819833,1256,1156,162,47,0.456229567744279,0.41990555757355613,0.05884489647657101,0.017072284780239737,0.03632401017072284,2412,0.04379900477479474,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,3,1.0,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.006732166240488788,0.7577630321193882,0.7234491537789889,0.015972131933213982,0.5059137733689432,0.49408622663105684,0.8685070831819833,960,903,7,751,0.34871049763893935,0.3280058118416273,0.0025426807119505995,0.2727933163821286,0.02070468579731205,1863,0.19447204786507788,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,4,0.5,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.01152929816350653,0.8529683488256694,0.8359250189060601,0.005543529730062701,0.5027047913446677,0.4972952086553323,0.8685070831819833,1255,1157,160,16,0.45586632764257173,0.4202687976752634,0.05811841627315656,0.005811841627315656,0.03559752996730836,2412,0.04823743374031441,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,4,1.0,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.01152929816350653,0.8529683488256694,0.8359250189060601,0.005543529730062701,0.5027047913446677,0.4972952086553323,0.8685070831819833,1071,1008,8,501,0.3890301489284417,0.3661460225208863,0.002905920813657828,0.18198329095532148,0.022884126407555383,2079,0.17388907844979112,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,6,0.5,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.07416335196172989,1.0631002781845713,1.0257132805946558,-0.004251299868165354,0.4995983935742972,0.5004016064257029,0.8685070831819833,1219,1115,154,2,0.4427896839811115,0.40501271340355977,0.055938975662913185,0.000726480203414457,0.03777697057755175,2334,0.032984815355097064,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,6,1.0,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.07416335196172989,1.0631002781845713,1.0257132805946558,-0.004251299868165354,0.4995983935742972,0.5004016064257029,0.8685070831819833,1158,1094,8,230,0.42063203777697056,0.39738467126770793,0.002905920813657828,0.08354522339266254,0.023247366509262624,2252,0.18430891027819568,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,9,0.5,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.10549112253517384,1.274856944515327,1.2327818073750085,0.01488591921477794,0.5074946466809421,0.4925053533190578,0.8685070831819833,1143,1048,144,0,0.41518343625136217,0.3806756265891754,0.0523065746458409,0.0,0.03450780966218675,2191,0.04459757569568809,OK
ES,LONDON,ALL_SESSION,FROM_ABOVE,9,1.0,3055,2753,0.9011456628477905,1420,1333,0,0.5158009444242644,0.48419905557573556,0.03160188884852888,0.10118295079124816,0.10549112253517384,1.274856944515327,1.2327818073750085,0.01488591921477794,0.5074946466809421,0.4925053533190578,0.8685070831819833,1154,1090,8,83,0.41917907737014165,0.395931710860879,0.002905920813657828,0.030148928441699963,0.023247366509262624,2244,0.18352848791074355,OK
